
Downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2023 12 06 00 00 00 000    4.20    -0.21    -1.17  -599.40     12.90     -0.30    3.17    141198.0
 2023 12 06 00 01 00 000    4.16    -0.44    -1.13  -599.40     12.90     -0.30    3.17    141198.0
 2023 12 06 00 02 00 000    4.07    -0.76    -1.19  -599.40     12.90     -0.30    3.17    141198.0
 2023 12 06 00 03 00 000    4.12    -0.55    -1.31  -597.80      7.30      5.70    2.97    162712.0
 2023 12 06 00 04 00 000    4.19    -0.82    -1.09  -598.70     12.40     -3.20    3.02    165648.0
 2023 12 06 00 05 00 000    4.08    -1.04    -1.12  -599.80     18.40    -13.70    3.08    169112.0
 2023 12 06 00 06 00 000    4.08    -0.97    -0.91  -599.80     18.40    -13.70    3.08    169112.0
 2023 12 06 00 07 00 000    4.11    -1.08    -0.67  -599.80     18.40    -13.70    3.08    169112.0
 2023 12 06 00 08 00 000    4.16    -1.09    -0.41  -598.90      8.80     -1.80    3.12    148780.0
 2023 12 06 00 09 00 000    4.17    -1.16    -0.18  -598.90      8.80     -1.80    3.12    148780.0
 2023 12 06 00 10 00 000    4.17    -1.11    -0.02  -598.90      8.80     -1.80    3.12    148780.0
 2023 12 06 00 11 00 000    4.19    -1.05     0.22  -598.90      8.80     -1.80    3.12    148780.0
 2023 12 06 00 12 00 000    4.17    -1.12    -0.04  -598.90      8.80     -1.80    3.12    148780.0
 2023 12 06 00 13 00 000    4.13    -1.30     0.16  -596.70      5.30      4.50    2.94    122839.0
 2023 12 06 00 14 00 000    4.13    -1.35     0.23  -596.70      5.30      4.50    2.94    122839.0
 2023 12 06 00 15 00 000    4.09    -1.37     0.29  -596.70      5.30      4.50    2.94    122839.0
 2023 12 06 00 16 00 000    4.14    -1.36     0.30  -596.70      5.30      4.50    2.94    122839.0
 2023 12 06 00 17 00 000    4.18    -1.08     0.56  -596.10    -15.90     13.20    3.12    145676.0
 2023 12 06 00 18 00 000    4.20    -0.29     0.85  -596.10    -15.90     13.20    3.12    145675.0
 2023 12 06 00 19 00 000    4.17    -0.61     0.90  -599.10     14.70      8.90    3.13    145083.0
 2023 12 06 00 20 00 000    4.22    -0.42     0.92  -599.10     14.70      8.90    3.13    145083.0
 2023 12 06 00 21 00 000    4.23    -0.04     1.03  -599.10     14.70      8.90    3.13    145083.0
 2023 12 06 00 22 00 000    4.17    -0.02     1.17  -599.10     14.70      8.90    3.13    145083.0
 2023 12 06 00 23 00 000    4.03    -1.38     0.83  -599.10     14.70      8.90    3.13    145083.0
 2023 12 06 00 24 00 000    4.20    -1.12     0.79  -597.30     12.30      6.60    3.14    157426.0
 2023 12 06 00 25 00 000    4.27    -0.93     0.82  -598.20     -2.70     15.10    3.13    149531.0
 2023 12 06 00 26 00 000    4.36    -0.69     0.77  -599.10    -16.10     22.60    3.12    142487.0
 2023 12 06 00 27 00 000    4.29    -0.55     0.89  -599.10    -16.10     22.60    3.12    142487.0
 2023 12 06 00 28 00 000    4.23     0.31     1.07  -599.10    -16.10     22.60    3.12    142487.0
 2023 12 06 00 29 00 000    4.22     0.03     1.13  -599.10    -16.10     22.60    3.12    142487.0
 2023 12 06 00 30 00 000    4.27    -0.46     0.72  -596.20     28.80     15.40    3.12    160565.0
 2023 12 06 00 31 00 000    4.43    -0.31    -0.35  -595.80     25.50      8.80    3.15    147612.0
 2023 12 06 00 32 00 000    4.39    -0.38    -0.47  -594.90     17.10     -8.10    3.26    114428.0
 2023 12 06 00 33 00 000    4.36    -0.90    -0.59  -596.20      9.80     -9.60    3.17    118356.0
 2023 12 06 00 34 00 000    4.44    -0.54    -0.43  -596.20      9.80     -9.60    3.17    118356.0
 2023 12 06 00 35 00 000    4.42    -0.61    -0.26  -596.20      9.80     -9.60    3.17    118356.0
 2023 12 06 00 36 00 000    4.41    -0.45    -0.36  -596.20      9.80     -9.60    3.17    118356.0
 2023 12 06 00 37 00 000    4.39    -0.68    -0.25  -596.20      9.80     -9.60    3.17    118356.0
 2023 12 06 00 38 00 000    4.45    -0.33    -0.35  -596.20      9.80     -9.60    3.17    118356.0
 2023 12 06 00 39 00 000    4.36    -0.45    -0.48  -594.60     15.40      2.70    3.00    133929.0
 2023 12 06 00 40 00 000    4.37    -0.47    -0.46  -594.60     15.40      2.70    3.00    133929.0
 2023 12 06 00 41 00 000    4.36    -0.49    -0.18  -597.30     12.60      1.40    3.22    174820.0
 2023 12 06 00 42 00 000    4.16    -0.83    -1.11  -597.40     12.50      1.40    3.22    175700.0
 2023 12 06 00 43 00 000    4.21    -0.91    -0.91  -597.40     12.50      1.40    3.22    175700.0
 2023 12 06 00 44 00 000    4.35    -0.70    -0.49  -597.40     12.50      1.40    3.22    175700.0
 2023 12 06 00 45 00 000    4.22    -0.90    -1.10  -597.40     12.50      1.40    3.22    175700.0
 2023 12 06 00 46 00 000    4.27    -0.56    -1.11  -603.20     11.40    -17.10    3.08    190746.0
 2023 12 06 00 47 00 000    4.24    -0.65    -1.17  -603.20     11.40    -17.10    3.08    190746.0
 2023 12 06 00 48 00 000    4.21    -0.57    -1.19  -603.20     11.40    -17.10    3.08    190746.0
 2023 12 06 00 49 00 000    2.85    -2.16    -1.56  -619.60    -13.20    -22.30    2.52    144905.0
 2023 12 06 00 50 00 000    3.06    -1.85    -1.75  -619.60    -13.20    -22.30    2.52    144905.0
 2023 12 06 00 51 00 000    3.81     0.29    -0.82  -619.60    -13.20    -22.30    2.52    144905.0
 2023 12 06 00 52 00 000    3.68    -0.55     1.14  -599.30     13.60     -2.00    3.25    174203.0
 2023 12 06 00 53 00 000    3.37    -0.27     1.68  -599.30     13.60     -2.00    3.25    174203.0
 2023 12 06 00 54 00 000    2.91     0.17     2.32  -604.30     27.50     10.60    2.80    156990.0
 2023 12 06 00 55 00 000    3.09    -0.15     1.74  -602.00     20.30     15.40    2.80    125738.0
 2023 12 06 00 56 00 000    2.76    -1.11     2.21  -605.30    -12.10     16.20    2.57    208535.0
 2023 12 06 00 57 00 000    2.83    -1.43     2.08  -604.60     17.20     11.90    2.66    224178.0
 2023 12 06 00 58 00 000    2.84    -1.25     0.83  -603.80     53.40      6.70    2.75    243490.0
 2023 12 06 00 59 00 000    2.12    -2.87     0.35  -618.20    -15.30     -3.30    2.37    179642.0
 2023 12 06 01 00 00 000    2.66    -1.19     0.59  -624.90    -19.00      0.20    2.46    188461.0
 2023 12 06 01 01 00 000    2.35    -2.23     1.82  -621.20    -24.70     21.00    2.69    186613.0
 2023 12 06 01 02 00 000    2.80    -2.35     0.78  -618.10    -30.90     20.90    2.81    187472.0
 2023 12 06 01 03 00 000    2.64    -2.14     1.64  -615.70    -35.90     20.90    2.91    188157.0
