File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2012  03  05  00  00  00   123.55   -30.27    93.27
2012  03  05  00  01  00   122.39   -31.91    90.48
2012  03  05  00  02  00   122.25   -35.18    87.07
2012  03  05  00  03  00   117.46   -34.07    83.39
2012  03  05  00  04  00   115.06   -31.97    83.09
2012  03  05  00  05  00   122.20   -36.96    85.23
2012  03  05  00  06  00   128.57   -46.69    81.87
2012  03  05  00  07  00   130.00   -49.31    80.70
2012  03  05  00  08  00   126.08   -48.93    77.16
2012  03  05  00  09  00   135.00   -60.34    74.67
2012  03  05  00  10  00   158.77   -84.82    73.95
2012  03  05  00  11  00   221.37  -148.43    72.94
2012  03  05  00  12  00   237.35  -165.03    72.32
2012  03  05  00  13  00   298.36  -231.35    67.01
2012  03  05  00  14  00   292.45  -230.20    62.25
2012  03  05  00  15  00   319.40  -256.97    62.43
2012  03  05  00  16  00   302.82  -247.23    55.59
2012  03  05  00  17  00   332.20  -279.03    53.17
2012  03  05  00  18  00   324.17  -271.46    52.71
2012  03  05  00  19  00   322.19  -266.90    55.29
2012  03  05  00  20  00   306.66  -248.38    58.28
2012  03  05  00  21  00   294.96  -234.82    60.14
2012  03  05  00  22  00   281.56  -218.28    63.28
2012  03  05  00  23  00   270.82  -208.76    62.06
2012  03  05  00  24  00   263.64  -205.24    58.40
2012  03  05  00  25  00   247.71  -193.72    53.99
2012  03  05  00  26  00   230.53  -179.21    51.32
2012  03  05  00  27  00   215.69  -166.63    49.06
2012  03  05  00  28  00   231.09  -186.35    44.73
2012  03  05  00  29  00   219.54  -178.69    40.85
2012  03  05  00  30  00   206.70  -168.20    38.50
2012  03  05  00  31  00   249.97  -213.53    36.45
2012  03  05  00  32  00   299.72  -264.57    35.14
2012  03  05  00  33  00   365.79  -318.81    46.97
2012  03  05  00  34  00   357.09  -287.32    69.77
2012  03  05  00  35  00   331.02  -264.42    66.60
2012  03  05  00  36  00   326.36  -239.48    86.87
2012  03  05  00  37  00   388.16  -316.41    71.75
2012  03  05  00  38  00   382.97  -326.05    56.92
2012  03  05  00  39  00   348.90  -285.70    63.20
2012  03  05  00  40  00   420.88  -346.57    74.31
2012  03  05  00  41  00   462.27  -386.67    75.60
2012  03  05  00  42  00   447.66  -385.15    62.51
2012  03  05  00  43  00   539.08  -482.80    56.28
2012  03  05  00  44  00   485.66  -445.59    40.06
2012  03  05  00  45  00   437.83  -396.69    41.14
2012  03  05  00  46  00   406.55  -363.88    42.67
2012  03  05  00  47  00   450.48  -401.20    49.29
2012  03  05  00  48  00   432.88  -388.66    44.22
2012  03  05  00  49  00   396.69  -354.95    41.75
2012  03  05  00  50  00   381.82  -341.34    40.48
2012  03  05  00  51  00   371.92  -331.54    40.38
2012  03  05  00  52  00   362.27  -325.75    36.52
2012  03  05  00  53  00   418.19  -381.47    36.72
2012  03  05  00  54  00   516.44  -480.32    36.12
2012  03  05  00  55  00   604.55  -569.10    35.45
2012  03  05  00  56  00   622.47  -585.06    37.41
2012  03  05  00  57  00   529.09  -488.98    40.12
2012  03  05  00  58  00   445.75  -405.21    40.54
2012  03  05  00  59  00   359.06  -318.17    40.89
2012  03  05  01  00  00   389.42  -352.29    37.13
2012  03  05  01  01  00   403.00  -366.71    36.29
2012  03  05  01  02  00   434.16  -396.52    37.64
2012  03  05  01  03  00   418.73  -380.43    38.30
2012  03  05  01  04  00   383.77  -348.10    35.67
2012  03  05  01  05  00   391.81  -354.36    37.46
2012  03  05  01  06  00   372.34  -334.85    37.49
2012  03  05  01  07  00   337.09  -297.61    39.48
2012  03  05  01  08  00   276.26  -236.62    39.64
2012  03  05  01  09  00   269.69  -227.79    41.90
2012  03  05  01  10  00   256.95  -217.81    39.14
2012  03  05  01  11  00   242.16  -209.60    32.56
2012  03  05  01  12  00   230.50  -199.93    30.57
2012  03  05  01  13  00   221.67  -191.34    30.32
2012  03  05  01  14  00   255.36  -222.24    33.12
2012  03  05  01  15  00   302.59  -272.80    29.79
2012  03  05  01  16  00   308.00  -281.64    26.36
2012  03  05  01  17  00   326.60  -299.20    27.40
2012  03  05  01  18  00   322.92  -292.91    30.01
2012  03  05  01  19  00   320.17  -286.67    33.50
2012  03  05  01  20  00   315.31  -280.43    34.89
2012  03  05  01  21  00   371.65  -331.42    40.23
2012  03  05  01  22  00   320.67  -278.23    42.44
2012  03  05  01  23  00   216.77  -179.71    37.06
2012  03  05  01  24  00   211.51  -175.67    35.84
2012  03  05  01  25  00   222.93  -193.77    29.16
2012  03  05  01  26  00   196.30  -162.27    34.03
2012  03  05  01  27  00   199.92  -166.13    33.79
