File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2012  04  21  00  00  00   102.45   -55.14    47.31
2012  04  21  00  01  00   103.50   -55.32    48.18
2012  04  21  00  02  00   102.06   -53.39    48.67
2012  04  21  00  03  00   103.08   -54.33    48.76
2012  04  21  00  04  00   102.25   -52.99    49.26
2012  04  21  00  05  00    97.26   -47.40    49.86
2012  04  21  00  06  00    96.02   -46.41    49.61
2012  04  21  00  07  00    93.91   -45.48    48.43
2012  04  21  00  08  00    92.87   -44.76    48.11
2012  04  21  00  09  00    90.81   -42.21    48.61
2012  04  21  00  10  00    91.76   -41.30    50.46
2012  04  21  00  11  00    92.45   -40.83    51.62
2012  04  21  00  12  00    91.24   -40.81    50.43
2012  04  21  00  13  00    86.43   -38.90    47.53
2012  04  21  00  14  00    80.31   -34.99    45.32
2012  04  21  00  15  00    76.26   -32.08    44.18
2012  04  21  00  16  00    75.96   -32.63    43.33
2012  04  21  00  17  00    76.19   -32.96    43.24
2012  04  21  00  18  00    75.86   -32.66    43.20
2012  04  21  00  19  00    77.19   -33.12    44.07
2012  04  21  00  20  00    82.40   -33.51    48.88
2012  04  21  00  21  00    89.03   -33.91    55.12
2012  04  21  00  22  00    91.91   -34.72    57.19
2012  04  21  00  23  00    96.40   -35.82    60.58
2012  04  21  00  24  00    93.39   -34.47    58.92
2012  04  21  00  25  00    88.92   -34.01    54.91
2012  04  21  00  26  00    81.61   -33.11    48.51
2012  04  21  00  27  00    79.06   -31.94    47.12
2012  04  21  00  28  00    78.42   -31.41    47.01
2012  04  21  00  29  00    83.96   -35.40    48.56
2012  04  21  00  30  00    88.55   -38.50    50.06
2012  04  21  00  31  00    85.58   -35.55    50.03
2012  04  21  00  32  00    83.77   -33.76    50.02
2012  04  21  00  33  00    84.04   -34.03    50.01
2012  04  21  00  34  00    82.97   -33.49    49.48
2012  04  21  00  35  00    82.01   -33.38    48.63
2012  04  21  00  36  00    83.49   -35.33    48.16
2012  04  21  00  37  00    80.18   -32.91    47.27
2012  04  21  00  38  00    81.38   -34.96    46.42
2012  04  21  00  39  00    82.68   -37.57    45.10
2012  04  21  00  40  00    84.27   -39.27    45.00
2012  04  21  00  41  00    80.14   -36.34    43.80
2012  04  21  00  42  00    80.17   -37.70    42.47
2012  04  21  00  43  00    78.58   -37.07    41.52
2012  04  21  00  44  00    78.40   -37.24    41.16
2012  04  21  00  45  00    77.82   -36.97    40.85
2012  04  21  00  46  00    78.26   -37.83    40.43
2012  04  21  00  47  00    77.89   -37.27    40.62
2012  04  21  00  48  00    78.25   -37.60    40.65
2012  04  21  00  49  00    78.90   -38.10    40.80
2012  04  21  00  50  00    79.49   -38.05    41.43
2012  04  21  00  51  00    82.19   -39.55    42.64
2012  04  21  00  52  00    83.62   -40.10    43.52
2012  04  21  00  53  00    89.06   -44.87    44.19
2012  04  21  00  54  00    92.17   -47.70    44.47
2012  04  21  00  55  00    97.02   -51.83    45.19
2012  04  21  00  56  00   101.13   -55.23    45.90
2012  04  21  00  57  00   104.28   -56.45    47.83
2012  04  21  00  58  00   108.81   -59.10    49.71
2012  04  21  00  59  00   111.68   -62.15    49.53
2012  04  21  01  00  00   112.85   -62.86    49.99
2012  04  21  01  01  00   113.45   -63.34    50.11
2012  04  21  01  02  00   122.14   -71.65    50.49
2012  04  21  01  03  00   124.45   -75.60    48.85
2012  04  21  01  04  00   128.85   -81.50    47.35
2012  04  21  01  05  00   151.88  -105.76    46.11
2012  04  21  01  06  00   170.91  -125.90    45.01
2012  04  21  01  07  00   168.78  -123.43    45.35
2012  04  21  01  08  00   193.86  -150.14    43.72
2012  04  21  01  09  00   258.96  -214.84    44.12
2012  04  21  01  10  00   238.42  -194.32    44.10
2012  04  21  01  11  00   206.03  -162.59    43.44
2012  04  21  01  12  00   167.73  -123.05    44.67
2012  04  21  01  13  00   165.69  -122.36    43.33
2012  04  21  01  14  00   185.95  -144.52    41.43
2012  04  21  01  15  00   205.66  -163.06    42.60
2012  04  21  01  16  00   251.23  -206.84    44.39
2012  04  21  01  17  00   238.53  -192.63    45.90
2012  04  21  01  18  00   214.12  -170.23    43.89
2012  04  21  01  19  00   219.89  -177.18    42.71
2012  04  21  01  20  00   168.57  -128.72    39.84
2012  04  21  01  21  00   230.62  -191.26    39.36
2012  04  21  01  22  00   204.71  -167.33    37.37
