File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2010  04  04  00  00  00   138.25   -67.97    70.28
2010  04  04  00  01  00   140.54   -71.21    69.32
2010  04  04  00  02  00   133.85   -66.63    67.22
2010  04  04  00  03  00   151.62   -85.45    66.16
2010  04  04  00  04  00   150.07   -90.98    59.09
2010  04  04  00  05  00   147.04   -89.04    58.00
2010  04  04  00  06  00   145.94   -82.13    63.81
2010  04  04  00  07  00   132.76   -67.85    64.91
2010  04  04  00  08  00   149.76   -79.60    70.16
2010  04  04  00  09  00   145.23   -70.93    74.30
2010  04  04  00  10  00   134.28   -62.60    71.68
2010  04  04  00  11  00   140.56   -67.60    72.96
2010  04  04  00  12  00   135.34   -66.37    68.97
2010  04  04  00  13  00   125.20   -63.21    62.00
2010  04  04  00  14  00   128.10   -69.05    59.05
2010  04  04  00  15  00   146.00   -87.00    59.00
2010  04  04  00  16  00   145.87   -86.25    59.62
2010  04  04  00  17  00   152.36   -92.89    59.48
2010  04  04  00  18  00   164.38   -98.36    66.02
2010  04  04  00  19  00   166.13   -91.75    74.38
2010  04  04  00  20  00   141.26   -72.63    68.63
2010  04  04  00  21  00   122.72   -60.93    61.79
2010  04  04  00  22  00   122.91   -57.62    65.29
2010  04  04  00  23  00   121.88   -50.67    71.20
2010  04  04  00  24  00   112.33   -46.78    65.54
2010  04  04  00  25  00   111.02   -44.82    66.20
2010  04  04  00  26  00   119.05   -44.72    74.33
2010  04  04  00  27  00   123.33   -45.10    78.23
2010  04  04  00  28  00   120.83   -52.90    67.93
2010  04  04  00  29  00   124.52   -57.68    66.84
2010  04  04  00  30  00   127.72   -57.86    69.87
2010  04  04  00  31  00   124.47   -61.06    63.41
2010  04  04  00  32  00   113.16   -63.44    49.72
2010  04  04  00  33  00   124.42   -70.92    53.50
2010  04  04  00  34  00   138.67   -79.74    58.93
2010  04  04  00  35  00   137.64   -76.57    61.06
2010  04  04  00  36  00   135.16   -71.35    63.81
2010  04  04  00  37  00   136.29   -71.40    64.89
2010  04  04  00  38  00   131.68   -67.25    64.43
2010  04  04  00  39  00   130.53   -65.55    64.98
2010  04  04  00  40  00   127.59   -62.34    65.25
2010  04  04  00  41  00   121.92   -56.95    64.97
2010  04  04  00  42  00   116.82   -56.13    60.70
2010  04  04  00  43  00   112.95   -53.40    59.56
2010  04  04  00  44  00   108.53   -47.98    60.54
2010  04  04  00  45  00   106.85   -42.40    64.45
2010  04  04  00  46  00   101.31   -37.88    63.43
2010  04  04  00  47  00    92.08   -36.48    55.60
2010  04  04  00  48  00    96.47   -38.29    58.17
2010  04  04  00  49  00   104.23   -38.05    66.18
2010  04  04  00  50  00   108.26   -39.19    69.08
2010  04  04  00  51  00   112.21   -40.34    71.87
2010  04  04  00  52  00   113.34   -39.13    74.21
2010  04  04  00  53  00   101.45   -37.89    63.56
2010  04  04  00  54  00    98.93   -36.97    61.96
2010  04  04  00  55  00    99.90   -37.60    62.30
2010  04  04  00  56  00    94.49   -36.71    57.78
2010  04  04  00  57  00    93.02   -35.71    57.31
2010  04  04  00  58  00    92.76   -35.03    57.73
2010  04  04  00  59  00    91.61   -35.46    56.15
2010  04  04  01  00  00    87.92   -34.26    53.66
2010  04  04  01  01  00    82.44   -34.13    48.32
2010  04  04  01  02  00    81.16   -35.06    46.10
2010  04  04  01  03  00    83.06   -35.30    47.76
2010  04  04  01  04  00    89.22   -41.14    48.08
2010  04  04  01  05  00    93.49   -47.13    46.36
2010  04  04  01  06  00    99.19   -47.06    52.12
2010  04  04  01  07  00   102.02   -43.79    58.23
2010  04  04  01  08  00   117.34   -50.81    66.53
2010  04  04  01  09  00   151.82   -61.98    89.85
2010  04  04  01  10  00   153.03   -57.35    95.68
2010  04  04  01  11  00   147.24   -56.76    90.48
2010  04  04  01  12  00   128.14   -43.86    84.28
2010  04  04  01  13  00   138.92   -46.05    92.87
2010  04  04  01  14  00   122.48   -42.75    79.74
2010  04  04  01  15  00   111.30   -41.06    70.24
2010  04  04  01  16  00   112.68   -48.31    64.37
2010  04  04  01  17  00   137.72   -44.22    93.50
2010  04  04  01  18  00   156.95   -43.12   113.83
2010  04  04  01  19  00   149.48   -43.58   105.91
2010  04  04  01  20  00   151.32   -44.83   106.49
2010  04  04  01  21  00   143.25   -45.73    97.52
2010  04  04  01  22  00   134.95   -44.43    90.52
2010  04  04  01  23  00   123.61   -44.01    79.60
2010  04  04  01  24  00   114.90   -44.00    70.90
2010  04  04  01  25  00   128.46   -42.71    85.75
2010  04  04  01  26  00   155.80   -42.27   113.53
2010  04  04  01  27  00   166.87   -39.57   127.30
2010  04  04  01  28  00   187.27   -38.17   149.10
2010  04  04  01  29  00   199.50   -38.62   160.88
2010  04  04  01  30  00   213.67   -37.04   176.64
2010  04  04  01  31  00   203.89   -35.49   168.40
2010  04  04  01  32  00   193.89   -35.91   157.98
2010  04  04  01  33  00   180.36   -34.94   145.42
2010  04  04  01  34  00   180.76   -34.16   146.61
2010  04  04  01  35  00   174.03   -33.32   140.71
2010  04  04  01  36  00   154.63   -32.55   122.08
2010  04  04  01  37  00   139.96   -33.63   106.33
2010  04  04  01  38  00   117.04   -36.72    80.32
2010  04  04  01  39  00   111.87   -33.94    77.92
2010  04  04  01  40  00   109.36   -34.46    74.89
2010  04  04  01  41  00   120.60   -33.59    87.01
2010  04  04  01  42  00   119.87   -37.17    82.70
2010  04  04  01  43  00   119.17   -48.08    71.09
2010  04  04  01  44  00   117.97   -52.86    65.10
2010  04  04  01  45  00   106.87   -43.21    63.67
2010  04  04  01  46  00   103.54   -36.36    67.19
2010  04  04  01  47  00   104.13   -37.37    66.76
2010  04  04  01  48  00    98.98   -37.68    61.31
2010  04  04  01  49  00   170.73   -85.01    85.72
2010  04  04  01  50  00   209.63   -90.06   119.56
2010  04  04  01  51  00   207.68   -91.50   116.18
2010  04  04  01  52  00   174.83   -77.93    96.91
