year mm dd hh mm ss msec long lat alt
2003 11 17 2 21 0 0 344.99 86.79 476.87
2003 11 17 2 22 0 0 354.45 83.05 476.76
2003 11 17 2 23 0 0 357.10 79.25 476.59
2003 11 17 2 24 0 0 358.25 75.44 476.37
2003 11 17 2 25 0 0 358.83 71.63 476.10
2003 11 17 2 26 0 0 359.13 67.81 475.79
2003 11 17 2 27 0 0 359.27 63.98 475.46
2003 11 17 2 28 0 0 359.32 60.16 475.12
2003 11 17 2 29 0 0 359.31 56.33 474.79
2003 11 17 2 30 0 0 359.25 52.49 474.47
2003 11 17 2 31 0 0 359.17 48.66 474.19
2003 11 17 2 32 0 0 359.06 44.82 473.97
2003 11 17 2 33 0 0 358.93 40.99 473.82
2003 11 17 2 34 0 0 358.79 37.14 473.76
2003 11 17 2 35 0 0 358.63 33.30 473.81
2003 11 17 2 36 0 0 358.47 29.46 473.98
2003 11 17 2 37 0 0 358.31 25.61 474.28
2003 11 17 2 38 0 0 358.14 21.76 474.73
2003 11 17 2 39 0 0 357.96 17.91 475.33
2003 11 17 2 40 0 0 357.78 14.07 476.10
2003 11 17 2 41 0 0 357.60 10.22 477.04
2003 11 17 2 42 0 0 357.42 6.37 478.15
2003 11 17 2 43 0 0 357.23 2.52 479.44
2003 11 17 2 44 0 0 357.05 -1.32 480.89
2003 11 17 2 45 0 0 356.86 -5.17 482.50
2003 11 17 2 46 0 0 356.68 -9.01 484.27
2003 11 17 2 47 0 0 356.50 -12.85 486.17
2003 11 17 2 48 0 0 356.31 -16.68 488.21
2003 11 17 2 49 0 0 356.14 -20.52 490.35
2003 11 17 2 50 0 0 355.96 -24.35 492.58
2003 11 17 2 51 0 0 355.79 -28.17 494.88
2003 11 17 2 52 0 0 355.63 -31.99 497.22
2003 11 17 2 53 0 0 355.48 -35.81 499.58
2003 11 17 2 54 0 0 355.33 -39.62 501.94
2003 11 17 2 55 0 0 355.20 -43.43 504.27
2003 11 17 2 56 0 0 355.08 -47.23 506.53
2003 11 17 2 57 0 0 354.98 -51.03 508.72
2003 11 17 2 58 0 0 354.91 -54.82 510.80
2003 11 17 2 59 0 0 354.87 -58.61 512.74
2003 11 17 3 0 0 0 354.89 -62.39 514.53
2003 11 17 3 1 0 0 354.99 -66.17 516.15
2003 11 17 3 2 0 0 355.20 -69.95 517.56
2003 11 17 3 3 0 0 355.63 -73.72 518.77
2003 11 17 3 4 0 0 356.44 -77.49 519.74
2003 11 17 3 5 0 0 358.15 -81.25 520.48
2003 11 17 3 6 0 0 2.76 -84.98 520.97
2003 11 17 3 7 0 0 31.65 -88.48 521.21
2003 11 17 3 8 0 0 150.43 -87.20 521.19
2003 11 17 3 9 0 0 162.04 -83.54 520.91
2003 11 17 3 10 0 0 165.04 -79.79 520.39
2003 11 17 3 11 0 0 166.30 -76.03 519.62
2003 11 17 3 12 0 0 166.93 -72.26 518.61
2003 11 17 3 13 0 0 167.26 -68.49 517.38
2003 11 17 3 14 0 0 167.42 -64.71 515.95
2003 11 17 3 15 0 0 167.48 -60.93 514.32
2003 11 17 3 16 0 0 167.48 -57.14 512.52
2003 11 17 3 17 0 0 167.43 -53.35 510.58
2003 11 17 3 18 0 0 167.34 -49.56 508.51
2003 11 17 3 19 0 0 167.24 -45.76 506.33
2003 11 17 3 20 0 0 167.11 -41.96 504.09
2003 11 17 3 21 0 0 166.97 -38.15 501.79
2003 11 17 3 22 0 0 166.82 -34.34 499.47
2003 11 17 3 23 0 0 166.66 -30.52 497.14
2003 11 17 3 24 0 0 166.50 -26.70 494.85
2003 11 17 3 25 0 0 166.33 -22.87 492.60
2003 11 17 3 26 0 0 166.15 -19.04 490.43
2003 11 17 3 27 0 0 165.97 -15.21 488.34
2003 11 17 3 28 0 0 165.79 -11.37 486.37
2003 11 17 3 29 0 0 165.61 -7.53 484.53
2003 11 17 3 30 0 0 165.42 -3.69 482.83
2003 11 17 3 31 0 0 165.24 0.15 481.28
2003 11 17 3 32 0 0 165.05 4.00 479.88
2003 11 17 3 33 0 0 164.87 7.84 478.66
2003 11 17 3 34 0 0 164.69 11.69 477.60
2003 11 17 3 35 0 0 164.51 15.54 476.71
2003 11 17 3 36 0 0 164.33 19.38 475.99
2003 11 17 3 37 0 0 164.15 23.23 475.42
2003 11 17 3 38 0 0 163.98 27.08 475.00
2003 11 17 3 39 0 0 163.82 30.92 474.72
2003 11 17 3 40 0 0 163.66 34.77 474.57
2003 11 17 3 41 0 0 163.51 38.61 474.52
2003 11 17 3 42 0 0 163.38 42.45 474.58
2003 11 17 3 43 0 0 163.25 46.28 474.72
2003 11 17 3 44 0 0 163.15 50.12 474.92
2003 11 17 3 45 0 0 163.08 53.95 475.16
2003 11 17 3 46 0 0 163.03 57.78 475.43
2003 11 17 3 47 0 0 163.04 61.61 475.72
2003 11 17 3 48 0 0 163.12 65.43 476.00
2003 11 17 3 49 0 0 163.32 69.26 476.27
2003 11 17 3 50 0 0 163.70 73.07 476.51
2003 11 17 3 51 0 0 164.44 76.89 476.70
2003 11 17 3 52 0 0 165.98 80.70 476.85
2003 11 17 3 53 0 0 169.94 84.48 476.94
2003 11 17 3 54 0 0 190.83 88.11 476.96
2003 11 17 3 55 0 0 315.26 87.58 476.93
2003 11 17 3 56 0 0 329.75 83.89 476.83
2003 11 17 3 57 0 0 333.08 80.10 476.67
2003 11 17 3 58 0 0 334.43 76.29 476.46
2003 11 17 3 59 0 0 335.10 72.48 476.19
2003 11 17 4 0 0 0 335.45 68.66 475.89
2003 11 17 4 1 0 0 335.62 64.83 475.56
2003 11 17 4 2 0 0 335.69 61.01 475.22
2003 11 17 4 3 0 0 335.69 57.18 474.88
2003 11 17 4 4 0 0 335.64 53.35 474.56
2003 11 17 4 5 0 0 335.56 49.51 474.26
2003 11 17 4 6 0 0 335.45 45.68 474.02
2003 11 17 4 7 0 0 335.33 41.84 473.85
2003 11 17 4 8 0 0 335.19 38.00 473.77
2003 11 17 4 9 0 0 335.04 34.16 473.78
2003 11 17 4 10 0 0 334.88 30.31 473.91
2003 11 17 4 11 0 0 334.72 26.47 474.18
2003 11 17 4 12 0 0 334.55 22.62 474.59
2003 11 17 4 13 0 0 334.37 18.77 475.15
2003 11 17 4 14 0 0 334.19 14.92 475.88
2003 11 17 4 15 0 0 334.01 11.07 476.78
2003 11 17 4 16 0 0 333.83 7.23 477.84
2003 11 17 4 17 0 0 333.64 3.38 479.08
2003 11 17 4 18 0 0 333.46 -0.47 480.49
2003 11 17 4 19 0 0 333.27 -4.31 482.07
2003 11 17 4 20 0 0 333.09 -8.15 483.80
2003 11 17 4 21 0 0 332.91 -11.99 485.67
2003 11 17 4 22 0 0 332.73 -15.83 487.67
2003 11 17 4 23 0 0 332.55 -19.66 489.79
2003 11 17 4 24 0 0 332.37 -23.49 492.00
2003 11 17 4 25 0 0 332.20 -27.32 494.28
2003 11 17 4 26 0 0 332.04 -31.14 496.62
2003 11 17 4 27 0 0 331.88 -34.96 498.98
2003 11 17 4 28 0 0 331.73 -38.77 501.34
2003 11 17 4 29 0 0 331.60 -42.58 503.67
2003 11 17 4 30 0 0 331.47 -46.38 505.96
2003 11 17 4 31 0 0 331.37 -50.18 508.16
2003 11 17 4 32 0 0 331.29 -53.98 510.27
2003 11 17 4 33 0 0 331.25 -57.77 512.25
2003 11 17 4 34 0 0 331.25 -61.55 514.08
2003 11 17 4 35 0 0 331.33 -65.33 515.73
2003 11 17 4 36 0 0 331.51 -69.11 517.20
2003 11 17 4 37 0 0 331.88 -72.88 518.45
2003 11 17 4 38 0 0 332.58 -76.65 519.49
2003 11 17 4 39 0 0 334.01 -80.41 520.28
2003 11 17 4 40 0 0 337.58 -84.15 520.83
2003 11 17 4 41 0 0 353.93 -87.78 521.13
2003 11 17 4 42 0 0 118.51 -87.97 521.17
2003 11 17 4 43 0 0 137.17 -84.36 520.96
2003 11 17 4 44 0 0 140.96 -80.62 520.49
2003 11 17 4 45 0 0 142.46 -76.87 519.78
2003 11 17 4 46 0 0 143.19 -73.10 518.83
2003 11 17 4 47 0 0 143.57 -69.33 517.66
2003 11 17 4 48 0 0 143.76 -65.55 516.27
2003 11 17 4 49 0 0 143.84 -61.77 514.69
2003 11 17 4 50 0 0 143.85 -57.98 512.93
2003 11 17 4 51 0 0 143.81 -54.19 511.03
2003 11 17 4 52 0 0 143.73 -50.40 508.99
2003 11 17 4 53 0 0 143.63 -46.60 506.84
2003 11 17 4 54 0 0 143.51 -42.80 504.61
2003 11 17 4 55 0 0 143.37 -38.99 502.33
2003 11 17 4 56 0 0 143.23 -35.18 500.01
2003 11 17 4 57 0 0 143.07 -31.37 497.70
2003 11 17 4 58 0 0 142.91 -27.55 495.40
2003 11 17 4 59 0 0 142.74 -23.72 493.14
2003 11 17 5 0 0 0 142.56 -19.89 490.96
2003 11 17 5 1 0 0 142.38 -16.06 488.86
2003 11 17 5 2 0 0 142.20 -12.23 486.87
2003 11 17 5 3 0 0 142.02 -8.39 485.00
2003 11 17 5 4 0 0 141.84 -4.55 483.27
2003 11 17 5 5 0 0 141.65 -0.70 481.68
2003 11 17 5 6 0 0 141.47 3.14 480.26
2003 11 17 5 7 0 0 141.28 6.99 479.00
2003 11 17 5 8 0 0 141.10 10.83 477.91
2003 11 17 5 9 0 0 140.92 14.68 476.98
2003 11 17 5 10 0 0 140.74 18.53 476.22
2003 11 17 5 11 0 0 140.56 22.38 475.62
2003 11 17 5 12 0 0 140.39 26.22 475.16
2003 11 17 5 13 0 0 140.23 30.07 474.85
2003 11 17 5 14 0 0 140.07 33.91 474.67
2003 11 17 5 15 0 0 139.92 37.75 474.60
2003 11 17 5 16 0 0 139.78 41.59 474.63
2003 11 17 5 17 0 0 139.65 45.43 474.74
2003 11 17 5 18 0 0 139.55 49.27 474.92
2003 11 17 5 19 0 0 139.46 53.10 475.15
2003 11 17 5 20 0 0 139.41 56.93 475.41
2003 11 17 5 21 0 0 139.41 60.76 475.69
2003 11 17 5 22 0 0 139.47 64.58 475.97
2003 11 17 5 23 0 0 139.63 68.40 476.23
2003 11 17 5 24 0 0 139.97 72.22 476.46
2003 11 17 5 25 0 0 140.61 76.04 476.66
2003 11 17 5 26 0 0 141.90 79.85 476.81
2003 11 17 5 27 0 0 145.01 83.64 476.91
2003 11 17 5 28 0 0 157.66 87.35 476.94
2003 11 17 5 29 0 0 279.76 88.32 476.91
2003 11 17 5 30 0 0 304.67 84.73 476.82
2003 11 17 5 31 0 0 308.96 80.95 476.67
2003 11 17 5 32 0 0 310.58 77.14 476.46
2003 11 17 5 33 0 0 311.36 73.32 476.20
2003 11 17 5 34 0 0 311.76 69.51 475.90
2003 11 17 5 35 0 0 311.96 65.68 475.57
2003 11 17 5 36 0 0 312.05 61.86 475.23
2003 11 17 5 37 0 0 312.06 58.03 474.88
2003 11 17 5 38 0 0 312.02 54.20 474.55
2003 11 17 5 39 0 0 311.95 50.37 474.24
2003 11 17 5 40 0 0 311.85 46.53 473.99
2003 11 17 5 41 0 0 311.73 42.69 473.80
2003 11 17 5 42 0 0 311.59 38.85 473.69
2003 11 17 5 43 0 0 311.45 35.01 473.69
2003 11 17 5 44 0 0 311.29 31.17 473.79
2003 11 17 5 45 0 0 311.12 27.32 474.03
2003 11 17 5 46 0 0 310.96 23.47 474.41
2003 11 17 5 47 0 0 310.78 19.63 474.94
2003 11 17 5 48 0 0 310.60 15.78 475.64
2003 11 17 5 49 0 0 310.42 11.93 476.50
2003 11 17 5 50 0 0 310.24 8.08 477.54
2003 11 17 5 51 0 0 310.06 4.23 478.75
2003 11 17 5 52 0 0 309.87 0.39 480.13
2003 11 17 5 53 0 0 309.69 -3.46 481.68
2003 11 17 5 54 0 0 309.50 -7.30 483.38
2003 11 17 5 55 0 0 309.32 -11.14 485.24
2003 11 17 5 56 0 0 309.14 -14.98 487.22
2003 11 17 5 57 0 0 308.96 -18.81 489.33
2003 11 17 5 58 0 0 308.78 -22.64 491.53
2003 11 17 5 59 0 0 308.61 -26.47 493.81
2003 11 17 6 0 0 0 308.45 -30.29 496.14
2003 11 17 6 1 0 0 308.29 -34.11 498.51
2003 11 17 6 2 0 0 308.14 -37.92 500.88
2003 11 17 6 3 0 0 308.00 -41.73 503.23
2003 11 17 6 4 0 0 307.87 -45.54 505.54
2003 11 17 6 5 0 0 307.76 -49.34 507.78
2003 11 17 6 6 0 0 307.68 -53.13 509.92
2003 11 17 6 7 0 0 307.63 -56.92 511.94
2003 11 17 6 8 0 0 307.62 -60.71 513.81
2003 11 17 6 9 0 0 307.68 -64.49 515.51
2003 11 17 6 10 0 0 307.83 -68.27 517.03
2003 11 17 6 11 0 0 308.15 -72.05 518.34
2003 11 17 6 12 0 0 308.76 -75.81 519.43
2003 11 17 6 13 0 0 309.97 -79.58 520.28
2003 11 17 6 14 0 0 312.80 -83.32 520.89
2003 11 17 6 15 0 0 323.26 -87.00 521.25
2003 11 17 6 16 0 0 77.52 -88.64 521.35
2003 11 17 6 17 0 0 111.83 -85.19 521.20
2003 11 17 6 18 0 0 116.79 -81.46 520.79
2003 11 17 6 19 0 0 118.59 -77.70 520.13
2003 11 17 6 20 0 0 119.43 -73.94 519.23
2003 11 17 6 21 0 0 119.87 -70.17 518.11
2003 11 17 6 22 0 0 120.10 -66.39 516.77
2003 11 17 6 23 0 0 120.20 -62.61 515.22
2003 11 17 6 24 0 0 120.23 -58.83 513.50
2003 11 17 6 25 0 0 120.19 -55.04 511.62
2003 11 17 6 26 0 0 120.12 -51.25 509.60
2003 11 17 6 27 0 0 120.03 -47.45 507.47
2003 11 17 6 28 0 0 119.91 -43.65 505.26
2003 11 17 6 29 0 0 119.78 -39.84 502.98
2003 11 17 6 30 0 0 119.63 -36.03 500.66
2003 11 17 6 31 0 0 119.48 -32.22 498.34
2003 11 17 6 32 0 0 119.31 -28.40 496.02
2003 11 17 6 33 0 0 119.15 -24.58 493.75
2003 11 17 6 34 0 0 118.97 -20.75 491.54
2003 11 17 6 35 0 0 118.79 -16.92 489.41
2003 11 17 6 36 0 0 118.61 -13.08 487.39
2003 11 17 6 37 0 0 118.43 -9.25 485.49
2003 11 17 6 38 0 0 118.25 -5.41 483.72
2003 11 17 6 39 0 0 118.06 -1.56 482.09
2003 11 17 6 40 0 0 117.88 2.28 480.63
2003 11 17 6 41 0 0 117.70 6.13 479.32
2003 11 17 6 42 0 0 117.51 9.97 478.18
2003 11 17 6 43 0 0 117.33 13.82 477.21
2003 11 17 6 44 0 0 117.15 17.67 476.40
2003 11 17 6 45 0 0 116.97 21.52 475.75
2003 11 17 6 46 0 0 116.80 25.36 475.26
2003 11 17 6 47 0 0 116.64 29.21 474.91
2003 11 17 6 48 0 0 116.47 33.05 474.69
2003 11 17 6 49 0 0 116.32 36.89 474.59
2003 11 17 6 50 0 0 116.18 40.73 474.59
2003 11 17 6 51 0 0 116.05 44.57 474.68
2003 11 17 6 52 0 0 115.94 48.41 474.85
2003 11 17 6 53 0 0 115.85 52.24 475.06
2003 11 17 6 54 0 0 115.79 56.07 475.31
2003 11 17 6 55 0 0 115.78 59.90 475.58
2003 11 17 6 56 0 0 115.82 63.73 475.86
2003 11 17 6 57 0 0 115.96 67.55 476.13
2003 11 17 6 58 0 0 116.25 71.37 476.37
2003 11 17 6 59 0 0 116.81 75.19 476.58
2003 11 17 7 0 0 0 117.90 79.00 476.74
2003 11 17 7 1 0 0 120.40 82.80 476.85
2003 11 17 7 2 0 0 128.86 86.54 476.90
2003 11 17 7 3 0 0 229.21 88.89 476.88
2003 11 17 7 4 0 0 279.01 85.56 476.81
2003 11 17 7 5 0 0 284.72 81.79 476.67
2003 11 17 7 6 0 0 286.68 77.99 476.47
2003 11 17 7 7 0 0 287.59 74.18 476.23
2003 11 17 7 8 0 0 288.05 70.36 475.94
2003 11 17 7 9 0 0 288.29 66.54 475.62
2003 11 17 7 10 0 0 288.40 62.71 475.29
2003 11 17 7 11 0 0 288.43 58.89 474.95
2003 11 17 7 12 0 0 288.40 55.06 474.62
2003 11 17 7 13 0 0 288.34 51.22 474.31
2003 11 17 7 14 0 0 288.24 47.39 474.06
2003 11 17 7 15 0 0 288.13 43.55 473.86
2003 11 17 7 16 0 0 287.99 39.71 473.75
2003 11 17 7 17 0 0 287.85 35.87 473.73
2003 11 17 7 18 0 0 287.69 32.03 473.82
2003 11 17 7 19 0 0 287.53 28.18 474.04
2003 11 17 7 20 0 0 287.36 24.33 474.39
2003 11 17 7 21 0 0 287.19 20.49 474.90
2003 11 17 7 22 0 0 287.01 16.64 475.57
2003 11 17 7 23 0 0 286.83 12.79 476.41
2003 11 17 7 24 0 0 286.65 8.94 477.42
2003 11 17 7 25 0 0 286.47 5.09 478.60
2003 11 17 7 26 0 0 286.28 1.25 479.95
2003 11 17 7 27 0 0 286.10 -2.60 481.47
2003 11 17 7 28 0 0 285.91 -6.44 483.14
2003 11 17 7 29 0 0 285.73 -10.28 484.96
2003 11 17 7 30 0 0 285.55 -14.12 486.92
2003 11 17 7 31 0 0 285.37 -17.96 489.00
2003 11 17 7 32 0 0 285.19 -21.79 491.18
2003 11 17 7 33 0 0 285.02 -25.61 493.45
2003 11 17 7 34 0 0 284.85 -29.44 495.77
2003 11 17 7 35 0 0 284.69 -33.26 498.13
2003 11 17 7 36 0 0 284.54 -37.07 500.50
2003 11 17 7 37 0 0 284.40 -40.88 502.85
2003 11 17 7 38 0 0 284.27 -44.69 505.17
2003 11 17 7 39 0 0 284.16 -48.49 507.42
2003 11 17 7 40 0 0 284.07 -52.28 509.57
2003 11 17 7 41 0 0 284.01 -56.07 511.61
2003 11 17 7 42 0 0 283.99 -59.86 513.51
2003 11 17 7 43 0 0 284.03 -63.64 515.25
2003 11 17 7 44 0 0 284.16 -67.42 516.80
2003 11 17 7 45 0 0 284.44 -71.20 518.15
2003 11 17 7 46 0 0 284.96 -74.97 519.28
2003 11 17 7 47 0 0 286.00 -78.73 520.18
2003 11 17 7 48 0 0 288.29 -82.48 520.84
2003 11 17 7 49 0 0 295.52 -86.19 521.24
2003 11 17 7 50 0 0 15.64 -89.01 521.39
2003 11 17 7 51 0 0 85.73 -86.01 521.29
2003 11 17 7 52 0 0 92.47 -82.30 520.93
2003 11 17 7 53 0 0 94.66 -78.55 520.32
2003 11 17 7 54 0 0 95.65 -74.78 519.47
2003 11 17 7 55 0 0 96.16 -71.01 518.38
2003 11 17 7 56 0 0 96.43 -67.24 517.07
2003 11 17 7 57 0 0 96.55 -63.46 515.57
2003 11 17 7 58 0 0 96.59 -59.68 513.87
2003 11 17 7 59 0 0 96.57 -55.89 512.02
2003 11 17 8 0 0 0 96.51 -52.10 510.02
2003 11 17 8 1 0 0 96.42 -48.30 507.90
2003 11 17 8 2 0 0 96.31 -44.50 505.69
2003 11 17 8 3 0 0 96.18 -40.70 503.41
2003 11 17 8 4 0 0 96.03 -36.89 501.09
2003 11 17 8 5 0 0 95.88 -33.08 498.76
2003 11 17 8 6 0 0 95.72 -29.26 496.43
2003 11 17 8 7 0 0 95.55 -25.43 494.14
2003 11 17 8 8 0 0 95.38 -21.61 491.90
2003 11 17 8 9 0 0 95.20 -17.78 489.75
2003 11 17 8 10 0 0 95.02 -13.94 487.70
2003 11 17 8 11 0 0 94.84 -10.11 485.76
2003 11 17 8 12 0 0 94.66 -6.27 483.95
2003 11 17 8 13 0 0 94.47 -2.42 482.30
2003 11 17 8 14 0 0 94.29 1.42 480.79
2003 11 17 8 15 0 0 94.11 5.27 479.45
2003 11 17 8 16 0 0 93.92 9.11 478.28
2003 11 17 8 17 0 0 93.74 12.96 477.27
2003 11 17 8 18 0 0 93.56 16.81 476.44
2003 11 17 8 19 0 0 93.38 20.65 475.76
2003 11 17 8 20 0 0 93.21 24.50 475.24
2003 11 17 8 21 0 0 93.04 28.35 474.87
2003 11 17 8 22 0 0 92.88 32.19 474.64
2003 11 17 8 23 0 0 92.73 36.03 474.52
2003 11 17 8 24 0 0 92.58 39.87 474.51
2003 11 17 8 25 0 0 92.45 43.71 474.60
2003 11 17 8 26 0 0 92.34 47.55 474.76
