File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2024  10  06  02  00  00    28.09    -8.27    19.81
2024  10  06  02  01  00    28.85    -9.52    19.33
2024  10  06  02  02  00    29.91   -10.53    19.38
2024  10  06  02  03  00    30.95   -11.35    19.59
2024  10  06  02  04  00    32.09   -12.07    20.02
2024  10  06  02  05  00    33.71   -13.49    20.22
2024  10  06  02  06  00    34.40   -14.26    20.14
2024  10  06  02  07  00    35.24   -14.97    20.26
2024  10  06  02  08  00    36.59   -16.40    20.19
2024  10  06  02  09  00    37.15   -16.84    20.31
2024  10  06  02  10  00    37.02   -16.71    20.31
2024  10  06  02  11  00    37.77   -17.25    20.52
2024  10  06  02  12  00    37.76   -17.02    20.74
2024  10  06  02  13  00    37.96   -17.22    20.74
2024  10  06  02  14  00    38.18   -17.34    20.85
2024  10  06  02  15  00    38.43   -17.67    20.76
2024  10  06  02  16  00    38.53   -17.97    20.56
2024  10  06  02  17  00    39.83   -18.71    21.12
2024  10  06  02  18  00    41.02   -18.58    22.43
2024  10  06  02  19  00    40.62   -17.97    22.65
2024  10  06  02  20  00    39.30   -16.83    22.47
2024  10  06  02  21  00    37.96   -15.37    22.59
2024  10  06  02  22  00    39.61   -15.11    24.50
2024  10  06  02  23  00    39.36   -14.54    24.83
2024  10  06  02  24  00    40.26   -14.42    25.84
2024  10  06  02  25  00    41.10   -14.25    26.86
2024  10  06  02  26  00    41.43   -14.05    27.38
2024  10  06  02  27  00    40.22   -13.42    26.79
2024  10  06  02  28  00    40.92   -13.71    27.21
2024  10  06  02  29  00    41.99   -14.37    27.62
2024  10  06  02  30  00    42.33   -14.39    27.94
2024  10  06  02  31  00    41.25   -14.29    26.96
2024  10  06  02  32  00    40.28   -13.91    26.37
2024  10  06  02  33  00    41.79   -13.41    28.39
2024  10  06  02  34  00    40.58   -12.47    28.10
2024  10  06  02  35  00    40.64   -11.82    28.82
2024  10  06  02  36  00    40.42   -11.38    29.03
2024  10  06  02  37  00    39.90   -11.25    28.65
2024  10  06  02  38  00    38.72   -10.85    27.87
2024  10  06  02  39  00    39.10   -11.11    27.98
2024  10  06  02  40  00    40.42   -11.32    29.10
2024  10  06  02  41  00    40.79   -11.27    29.51
2024  10  06  02  42  00    41.27   -11.04    30.23
2024  10  06  02  43  00    41.31   -11.06    30.25
2024  10  06  02  44  00    41.49   -11.73    29.76
2024  10  06  02  45  00    42.32   -12.44    29.88
2024  10  06  02  46  00    44.06   -13.57    30.49
2024  10  06  02  47  00    45.36   -15.05    30.31
2024  10  06  02  48  00    47.05   -16.33    30.72
2024  10  06  02  49  00    48.20   -17.67    30.54
2024  10  06  02  50  00    47.30   -18.25    29.05
2024  10  06  02  51  00    47.47   -18.21    29.26
2024  10  06  02  52  00    45.50   -17.23    28.27
2024  10  06  02  53  00    42.05   -14.86    27.18
2024  10  06  02  54  00    41.44   -14.44    27.00
2024  10  06  02  55  00    42.91   -14.80    28.11
2024  10  06  02  56  00    43.59   -15.07    28.52
2024  10  06  02  57  00    43.47   -15.74    27.73
2024  10  06  02  58  00    44.04   -16.40    27.64
2024  10  06  02  59  00    44.18   -17.03    27.15
2024  10  06  03  00  00    44.69   -17.43    27.26
2024  10  06  03  01  00    44.89   -17.32    27.57
2024  10  06  03  02  00    46.05   -17.28    28.77
2024  10  06  03  03  00    45.30   -17.31    27.98
2024  10  06  03  04  00    44.97   -17.28    27.69
2024  10  06  03  05  00    43.04   -16.84    26.20
2024  10  06  03  06  00    41.99   -16.59    25.41
2024  10  06  03  07  00    41.66   -16.14    25.51
2024  10  06  03  08  00    41.06   -15.84    25.22
2024  10  06  03  09  00    40.81   -15.39    25.43
2024  10  06  03  10  00    39.31   -14.88    24.43
2024  10  06  03  11  00    39.32   -13.99    25.33
2024  10  06  03  12  00    39.64   -13.10    26.54
2024  10  06  03  13  00    38.43   -12.09    26.34
2024  10  06  03  14  00    36.60   -11.45    25.15
2024  10  06  03  15  00    36.42   -10.67    25.75
2024  10  06  03  16  00    37.12   -10.87    26.25
2024  10  06  03  17  00    37.23   -11.18    26.05
2024  10  06  03  18  00    37.56   -11.21    26.35
2024  10  06  03  19  00    37.90   -11.25    26.65
2024  10  06  03  20  00    39.22   -11.27    27.95
2024  10  06  03  21  00    39.85   -11.69    28.15
2024  10  06  03  22  00    40.92   -12.37    28.55
2024  10  06  03  23  00    43.45   -13.30    30.15
2024  10  06  03  24  00    43.72   -13.87    29.85
2024  10  06  03  25  00    44.32   -14.18    30.15
2024  10  06  03  26  00    44.07   -14.22    29.85
2024  10  06  03  27  00    43.73   -14.29    29.45
2024  10  06  03  28  00    45.63   -14.98    30.64
2024  10  06  03  29  00    46.85   -15.82    31.04
2024  10  06  03  30  00    46.42   -15.99    30.43
2024  10  06  03  31  00    46.69   -15.76    30.93
2024  10  06  03  32  00    47.19   -15.47    31.72
2024  10  06  03  33  00    47.93   -16.02    31.92
2024  10  06  03  34  00    49.09   -17.28    31.81
2024  10  06  03  35  00    50.56   -18.87    31.70
2024  10  06  03  36  00    51.99   -20.40    31.59
2024  10  06  03  37  00    52.47   -21.09    31.38
2024  10  06  03  38  00    51.90   -21.14    30.77
2024  10  06  03  39  00    51.20   -20.24    30.96
