File created by python code using write_sme_file

Data downloaded from OMNIWeb and written in SME format

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2024  12  24  00  00  00    39.00    -3.00    36.00
2024  12  24  00  01  00    41.00    -3.00    38.00
2024  12  24  00  02  00    44.00    -4.00    40.00
2024  12  24  00  03  00    47.00    -5.00    42.00
2024  12  24  00  04  00    51.00    -9.00    42.00
2024  12  24  00  05  00    55.00   -14.00    41.00
2024  12  24  00  06  00    64.00   -24.00    40.00
2024  12  24  00  07  00    62.00   -25.00    37.00
2024  12  24  00  08  00    58.00   -24.00    34.00
2024  12  24  00  09  00    75.00   -43.00    32.00
2024  12  24  00  10  00    79.00   -50.00    29.00
2024  12  24  00  11  00    68.00   -43.00    25.00
2024  12  24  00  12  00    58.00   -23.00    35.00
2024  12  24  00  13  00    51.00   -10.00    41.00
2024  12  24  00  14  00    60.00   -13.00    47.00
2024  12  24  00  15  00    67.00   -13.00    54.00
2024  12  24  00  16  00    88.00   -25.00    63.00
2024  12  24  00  17  00    99.00   -40.00    59.00
2024  12  24  00  18  00    80.00   -31.00    49.00
2024  12  24  00  19  00    61.00   -19.00    42.00
2024  12  24  00  20  00    78.00   -35.00    43.00
2024  12  24  00  21  00   113.00   -49.00    64.00
2024  12  24  00  22  00   133.00   -47.00    86.00
2024  12  24  00  23  00   135.00   -42.00    93.00
2024  12  24  00  24  00   110.00   -28.00    82.00
2024  12  24  00  25  00    78.00    -8.00    70.00
2024  12  24  00  26  00    56.00     0.00    56.00
2024  12  24  00  27  00    56.00     0.00    56.00
2024  12  24  00  28  00    77.00     4.00    81.00
2024  12  24  00  29  00   108.00     8.00   116.00
2024  12  24  00  30  00    90.00     7.00    97.00
2024  12  24  00  31  00    69.00     9.00    78.00
2024  12  24  00  32  00    39.00     7.00    46.00
2024  12  24  00  33  00    34.00     9.00    43.00
2024  12  24  00  34  00    42.00     8.00    50.00
2024  12  24  00  35  00    71.00     3.00    74.00
2024  12  24  00  36  00    71.00    -6.00    65.00
2024  12  24  00  37  00    79.00    -9.00    70.00
2024  12  24  00  38  00   111.00   -12.00    99.00
2024  12  24  00  39  00   140.00   -23.00   117.00
2024  12  24  00  40  00   114.00   -15.00    99.00
2024  12  24  00  41  00    91.00    -7.00    84.00
2024  12  24  00  42  00    88.00     1.00    89.00
2024  12  24  00  43  00    94.00    -4.00    90.00
2024  12  24  00  44  00   117.00   -18.00    99.00
2024  12  24  00  45  00   151.00   -29.00   122.00
2024  12  24  00  46  00   200.00   -78.00   122.00
2024  12  24  00  47  00   193.00   -91.00   102.00
2024  12  24  00  48  00   127.00   -62.00    65.00
2024  12  24  00  49  00   118.00   -50.00    68.00
2024  12  24  00  50  00   109.00   -39.00    70.00
2024  12  24  00  51  00   117.00   -47.00    70.00
2024  12  24  00  52  00    97.00   -30.00    67.00
2024  12  24  00  53  00    97.00   -34.00    63.00
2024  12  24  00  54  00    76.00   -19.00    57.00
2024  12  24  00  55  00    70.00   -19.00    51.00
2024  12  24  00  57  00    76.00   -28.00    48.00
2024  12  24  00  58  00    69.00   -20.00    49.00
2024  12  24  00  59  00    73.00   -24.00    49.00
2024  12  24  01  00  00    76.00   -29.00    47.00
2024  12  24  01  01  00    75.00   -29.00    46.00
2024  12  24  01  02  00    82.00   -35.00    47.00
2024  12  24  01  03  00    83.00   -37.00    46.00
2024  12  24  01  04  00    73.00   -28.00    45.00
2024  12  24  01  05  00    85.00   -30.00    55.00
2024  12  24  01  06  00   102.00   -29.00    73.00
2024  12  24  01  07  00    88.00   -20.00    68.00
2024  12  24  01  08  00    73.00   -24.00    49.00
2024  12  24  01  09  00    69.00   -21.00    48.00
2024  12  24  01  10  00    79.00   -30.00    49.00
2024  12  24  01  11  00    84.00   -33.00    51.00
2024  12  24  01  12  00    85.00   -31.00    54.00
2024  12  24  01  13  00    72.00   -21.00    51.00
