File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2013  06  26  00  00  00   177.59   -75.24   102.35
2013  06  26  00  01  00   142.90   -43.19    99.72
2013  06  26  00  02  00   142.30   -42.23   100.07
2013  06  26  00  03  00   141.49   -42.06    99.44
2013  06  26  00  04  00   139.36   -42.55    96.81
2013  06  26  00  05  00   137.05   -42.86    94.19
2013  06  26  00  06  00   134.25   -42.68    91.57
2013  06  26  00  07  00   135.29   -42.34    92.95
2013  06  26  00  08  00   138.52   -42.24    96.28
2013  06  26  00  09  00   137.50   -41.87    95.63
2013  06  26  00  10  00   133.23   -40.19    93.03
2013  06  26  00  11  00   131.70   -38.38    93.31
2013  06  26  00  12  00   130.13   -36.52    93.61
2013  06  26  00  13  00   129.68   -34.64    95.04
2013  06  26  00  14  00   129.48   -33.49    95.99
2013  06  26  00  15  00   130.31   -33.38    96.93
2013  06  26  00  16  00   132.42   -33.38    99.04
2013  06  26  00  17  00   134.43   -33.68   100.75
2013  06  26  00  18  00   135.05   -33.94   101.11
2013  06  26  00  19  00   137.50   -34.14   103.36
2013  06  26  00  20  00   140.78   -34.46   106.32
2013  06  26  00  21  00   141.42   -34.36   107.06
2013  06  26  00  22  00   141.60   -34.49   107.11
2013  06  26  00  23  00   141.81   -34.34   107.47
2013  06  26  00  24  00   141.01   -34.50   106.50
2013  06  26  00  25  00   139.67   -34.46   105.21
2013  06  26  00  26  00   139.74   -34.71   105.02
2013  06  26  00  27  00   139.21   -34.85   104.36
2013  06  26  00  28  00   139.04   -35.22   103.82
2013  06  26  00  29  00   139.15   -35.34   103.81
2013  06  26  00  30  00   138.39   -35.23   103.15
2013  06  26  00  31  00   136.76   -35.12   101.64
2013  06  26  00  32  00   135.29   -35.00   100.29
2013  06  26  00  33  00   133.79   -34.96    98.83
2013  06  26  00  34  00   132.77   -34.79    97.98
2013  06  26  00  35  00   133.11   -34.91    98.20
2013  06  26  00  36  00   131.29   -34.87    96.42
2013  06  26  00  37  00   129.06   -34.87    94.19
2013  06  26  00  38  00   126.53   -34.88    91.65
2013  06  26  00  39  00   126.88   -37.57    89.32
2013  06  26  00  40  00   129.10   -40.51    88.59
2013  06  26  00  41  00   131.35   -43.93    87.41
2013  06  26  00  42  00   128.58   -41.75    86.82
2013  06  26  00  43  00   120.90   -35.04    85.86
2013  06  26  00  44  00   120.90   -37.66    83.24
2013  06  26  00  45  00   120.98   -40.60    80.39
2013  06  26  00  46  00   121.11   -42.17    78.94
2013  06  26  00  47  00   120.19   -43.40    76.79
2013  06  26  00  48  00   122.07   -45.15    76.92
2013  06  26  00  49  00   123.83   -46.05    77.79
2013  06  26  00  50  00   123.32   -46.14    77.18
2013  06  26  00  51  00   121.12   -45.34    75.78
2013  06  26  00  52  00   121.17   -44.64    76.53
2013  06  26  00  53  00   121.02   -43.05    77.97
2013  06  26  00  54  00   121.35   -42.76    78.59
2013  06  26  00  55  00   121.73   -44.03    77.69
2013  06  26  00  56  00   120.93   -43.47    77.46
2013  06  26  00  57  00   120.48   -42.06    78.42
2013  06  26  00  58  00   115.20   -36.31    78.90
2013  06  26  00  59  00   116.11   -36.61    79.50
2013  06  26  01  00  00   118.82   -39.01    79.82
2013  06  26  01  01  00   120.19   -41.16    79.03
2013  06  26  01  02  00   125.73   -46.39    79.34
2013  06  26  01  03  00   134.98   -53.50    81.47
2013  06  26  01  04  00   137.41   -54.23    83.18
2013  06  26  01  05  00   139.29   -55.09    84.20
2013  06  26  01  06  00   142.26   -60.31    81.95
2013  06  26  01  07  00   147.29   -66.09    81.20
2013  06  26  01  08  00   150.29   -67.84    82.45
2013  06  26  01  09  00   137.67   -55.58    82.09
2013  06  26  01  10  00   151.32   -70.35    80.96
2013  06  26  01  11  00   128.99   -49.72    79.27
2013  06  26  01  12  00   140.07   -61.50    78.57
2013  06  26  01  13  00   157.05   -76.98    80.07
