File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2005  05  14  00  00  00    72.61   -38.50    34.11
2005  05  14  00  01  00    74.28   -41.20    33.07
2005  05  14  00  02  00    69.37   -34.15    35.22
2005  05  14  00  03  00    69.30   -22.74    46.56
2005  05  14  00  04  00    73.29   -21.27    52.03
2005  05  14  00  05  00    73.41   -22.50    50.91
2005  05  14  00  06  00    69.89   -29.06    40.83
2005  05  14  00  07  00    74.85   -37.94    36.91
2005  05  14  00  08  00    73.69   -31.73    41.96
2005  05  14  00  09  00    70.26   -23.87    46.39
2005  05  14  00  10  00    72.32   -19.96    52.36
2005  05  14  00  11  00    76.16   -23.19    52.97
2005  05  14  00  12  00    80.13   -25.92    54.21
2005  05  14  00  13  00    91.86   -29.07    62.79
2005  05  14  00  14  00    99.37   -31.37    67.99
2005  05  14  00  15  00   100.86   -32.35    68.51
2005  05  14  00  16  00    99.57   -35.41    64.16
2005  05  14  00  17  00    96.85   -39.07    57.78
2005  05  14  00  18  00    95.19   -41.74    53.44
2005  05  14  00  19  00    89.52   -41.16    48.37
2005  05  14  00  20  00    85.78   -39.14    46.64
2005  05  14  00  21  00    87.06   -40.85    46.20
2005  05  14  00  22  00    91.49   -46.06    45.43
2005  05  14  00  23  00    91.81   -50.26    41.54
2005  05  14  00  24  00    83.61   -43.82    39.78
2005  05  14  00  25  00    74.02   -36.79    37.24
2005  05  14  00  26  00    66.21   -32.41    33.80
2005  05  14  00  27  00    67.30   -34.92    32.38
2005  05  14  00  28  00    66.29   -34.00    32.29
2005  05  14  00  29  00    66.30   -31.27    35.03
2005  05  14  00  30  00    64.56   -29.49    35.06
2005  05  14  00  31  00    62.09   -29.51    32.58
2005  05  14  00  32  00    62.47   -31.06    31.41
2005  05  14  00  33  00    62.20   -30.87    31.33
2005  05  14  00  34  00    61.66   -30.99    30.67
2005  05  14  00  35  00    62.77   -32.01    30.76
2005  05  14  00  36  00    66.50   -35.65    30.85
2005  05  14  00  37  00    69.50   -38.87    30.64
2005  05  14  00  38  00    70.69   -40.21    30.48
2005  05  14  00  39  00    70.16   -40.05    30.11
2005  05  14  00  40  00    71.79   -41.38    30.41
2005  05  14  00  41  00    74.70   -43.60    31.09
2005  05  14  00  42  00    75.60   -44.58    31.02
2005  05  14  00  43  00    75.06   -44.06    31.01
2005  05  14  00  44  00    72.53   -41.36    31.17
2005  05  14  00  45  00    72.54   -41.07    31.47
2005  05  14  00  46  00    73.16   -40.20    32.96
2005  05  14  00  47  00    71.39   -37.12    34.27
2005  05  14  00  48  00    71.81   -35.04    36.77
2005  05  14  00  49  00    73.90   -33.51    40.39
2005  05  14  00  50  00    80.50   -34.06    46.43
2005  05  14  00  51  00    79.61   -34.28    45.34
2005  05  14  00  52  00    76.74   -34.58    42.16
2005  05  14  00  53  00    77.18   -35.46    41.72
2005  05  14  00  54  00    78.42   -35.42    42.99
2005  05  14  00  55  00    78.49   -33.47    45.02
2005  05  14  00  56  00    71.04   -30.51    40.54
2005  05  14  00  57  00    64.91   -29.40    35.51
2005  05  14  00  58  00    68.50   -34.38    34.12
2005  05  14  00  59  00    75.34   -44.86    30.48
2005  05  14  01  00  00    76.93   -45.62    31.31
2005  05  14  01  01  00    74.76   -42.41    32.36
2005  05  14  01  02  00    70.70   -37.10    33.60
2005  05  14  01  03  00    74.57   -34.55    40.02
2005  05  14  01  04  00    81.25   -32.42    48.83
2005  05  14  01  05  00    84.30   -28.48    55.82
2005  05  14  01  06  00    85.77   -25.60    60.17
2005  05  14  01  07  00    88.33   -25.98    62.35
2005  05  14  01  08  00    86.14   -24.29    61.85
2005  05  14  01  09  00    82.46   -23.56    58.90
2005  05  14  01  10  00    78.97   -22.41    56.56
2005  05  14  01  11  00    75.85   -22.37    53.48
2005  05  14  01  12  00    75.93   -24.25    51.68
2005  05  14  01  13  00    74.33   -22.18    52.15
2005  05  14  01  14  00    71.22   -20.44    50.78
2005  05  14  01  15  00    70.33   -22.30    48.03
2005  05  14  01  16  00    73.19   -26.76    46.43
2005  05  14  01  17  00    78.57   -34.29    44.28
2005  05  14  01  18  00    82.45   -38.54    43.91
2005  05  14  01  19  00    81.64   -36.00    45.64
2005  05  14  01  20  00    77.44   -32.06    45.37
2005  05  14  01  21  00    74.42   -29.30    45.11
2005  05  14  01  22  00    74.46   -28.59    45.87
2005  05  14  01  23  00    77.75   -31.13    46.61
2005  05  14  01  24  00    78.40   -31.04    47.36
2005  05  14  01  25  00    74.18   -26.07    48.10
2005  05  14  01  26  00    71.24   -21.38    49.86
2005  05  14  01  27  00    71.40   -19.79    51.61
2005  05  14  01  28  00    74.00   -20.96    53.04
2005  05  14  01  29  00    77.36   -21.96    55.40
2005  05  14  01  30  00    75.87   -21.09    54.79
2005  05  14  01  31  00    74.68   -20.41    54.27
2005  05  14  01  32  00    75.55   -20.69    54.86
2005  05  14  01  33  00    75.58   -20.45    55.13
2005  05  14  01  34  00    78.21   -21.30    56.91
2005  05  14  01  35  00    79.86   -21.16    58.70
2005  05  14  01  36  00    79.62   -21.13    58.49
2005  05  14  01  37  00    80.03   -20.72    59.31
2005  05  14  01  38  00    79.98   -20.86    59.12
2005  05  14  01  39  00    79.67   -20.74    58.93
2005  05  14  01  40  00    80.89   -21.14    59.75
2005  05  14  01  41  00    82.99   -22.41    60.58
2005  05  14  01  42  00    85.74   -25.34    60.41
2005  05  14  01  43  00    85.50   -24.26    61.23
2005  05  14  01  44  00    79.44   -18.38    61.06
2005  05  14  01  45  00    79.70   -17.80    61.89
2005  05  14  01  46  00    83.76   -23.05    60.72
2005  05  14  01  47  00    92.53   -31.99    60.53
2005  05  14  01  48  00    87.61   -26.25    61.36
2005  05  14  01  49  00    83.69   -19.52    64.17
2005  05  14  01  50  00    94.79   -28.82    65.98
2005  05  14  01  51  00    95.50   -28.73    66.77
2005  05  14  01  52  00    86.19   -18.62    67.58
2005  05  14  01  53  00    86.56   -18.20    68.36
2005  05  14  01  54  00    87.22   -18.09    69.13
2005  05  14  01  55  00    93.36   -23.47    69.89
2005  05  14  01  56  00    88.28   -17.63    70.65
2005  05  14  01  57  00    89.40   -18.01    71.39
2005  05  14  01  58  00    89.39   -17.29    72.11
2005  05  14  01  59  00    90.03   -17.22    72.82
2005  05  14  02  00  00    88.64   -15.12    73.52
2005  05  14  02  01  00    89.87   -15.66    74.21
2005  05  14  02  02  00    89.93   -16.04    73.89
2005  05  14  02  03  00    90.05   -16.45    73.59
2005  05  14  02  04  00    91.92   -17.64    74.29
2005  05  14  02  05  00    96.83   -21.85    74.98
2005  05  14  02  06  00    97.44   -21.78    75.67
2005  05  14  02  07  00    90.51   -15.15    75.36
2005  05  14  02  08  00    89.72   -14.68    75.04
2005  05  14  02  09  00    91.34   -17.62    73.72
2005  05  14  02  10  00    91.95   -17.56    74.39
2005  05  14  02  11  00    92.57   -17.50    75.07
2005  05  14  02  12  00    94.16   -18.43    75.73
2005  05  14  02  13  00    93.38   -16.37    77.01
2005  05  14  02  14  00   104.58   -15.25    89.33
2005  05  14  02  15  00   100.94   -18.25    82.68
2005  05  14  02  16  00    97.46   -18.20    79.27
2005  05  14  02  17  00    98.02   -19.15    78.87
2005  05  14  02  18  00   115.94   -38.47    77.47
2005  05  14  02  19  00   133.25   -52.21    81.04
2005  05  14  02  20  00   137.22   -59.36    77.86
2005  05  14  02  21  00   164.69   -80.76    83.93
2005  05  14  02  22  00   157.11   -69.41    87.71
2005  05  14  02  23  00   150.55   -64.98    85.56
2005  05  14  02  24  00   138.51   -58.98    79.53
2005  05  14  02  25  00   162.04   -86.98    75.07
2005  05  14  02  26  00   183.71  -110.31    73.40
2005  05  14  02  27  00   163.14   -91.72    71.41
2005  05  14  02  28  00   172.80  -100.47    72.33
2005  05  14  02  29  00   178.43  -104.80    73.62
2005  05  14  02  30  00   181.64  -107.51    74.14
2005  05  14  02  31  00   194.36  -119.66    74.70
2005  05  14  02  32  00   192.23  -117.69    74.54
2005  05  14  02  33  00   181.86  -107.31    74.56
2005  05  14  02  34  00   191.64  -114.85    76.79
2005  05  14  02  35  00   192.51  -115.30    77.21
2005  05  14  02  36  00   213.22  -136.62    76.60
2005  05  14  02  37  00   243.51  -167.89    75.63
2005  05  14  02  38  00   203.96  -127.94    76.03
2005  05  14  02  39  00   192.17  -114.33    77.84
2005  05  14  02  40  00   196.40  -113.60    82.80
2005  05  14  02  41  00   200.42  -116.48    83.94
2005  05  14  02  42  00   197.10  -116.34    80.76
2005  05  14  02  43  00   197.27  -115.71    81.56
2005  05  14  02  44  00   205.39  -119.16    86.22
2005  05  14  02  45  00   213.05  -123.46    89.60
2005  05  14  02  46  00   216.23  -125.00    91.23
2005  05  14  02  47  00   221.67  -127.13    94.54
2005  05  14  02  48  00   219.19  -120.81    98.37
2005  05  14  02  49  00   222.32  -118.91   103.41
2005  05  14  02  50  00   226.57  -121.86   104.71
2005  05  14  02  51  00   225.11  -120.57   104.54
2005  05  14  02  52  00   219.22  -114.10   105.12
2005  05  14  02  53  00   206.28  -100.56   105.72
2005  05  14  02  54  00   204.78   -99.61   105.17
2005  05  14  02  55  00   203.64  -100.24   103.40
2005  05  14  02  56  00   205.58  -105.26   100.32
2005  05  14  02  57  00   212.81  -114.38    98.42
2005  05  14  02  58  00   206.88  -110.49    96.39
2005  05  14  02  59  00   189.67   -94.85    94.82
2005  05  14  03  00  00   183.65   -88.65    95.00
2005  05  14  03  01  00   183.22   -89.28    93.94
2005  05  14  03  02  00   185.31   -92.90    92.41
2005  05  14  03  03  00   171.69   -87.68    84.01
2005  05  14  03  04  00   174.89   -93.25    81.64
2005  05  14  03  05  00   183.79  -100.49    83.30
2005  05  14  03  06  00   170.41   -89.56    80.85
2005  05  14  03  07  00   148.74   -69.49    79.25
2005  05  14  03  08  00   137.70   -58.68    79.01
2005  05  14  03  09  00   134.79   -57.95    76.84
2005  05  14  03  10  00   136.62   -61.55    75.07
2005  05  14  03  11  00   141.45   -67.73    73.71
2005  05  14  03  12  00   141.56   -67.94    73.62
2005  05  14  03  13  00   137.35   -65.08    72.27
2005  05  14  03  14  00   132.55   -60.77    71.78
2005  05  14  03  15  00   124.34   -53.61    70.73
2005  05  14  03  16  00   118.76   -51.63    67.13
2005  05  14  03  17  00   118.89   -55.08    63.82
2005  05  14  03  18  00   121.96   -60.52    61.44
2005  05  14  03  19  00   121.30   -61.72    59.58
2005  05  14  03  20  00   117.32   -59.84    57.48
2005  05  14  03  21  00   115.51   -57.54    57.97
2005  05  14  03  22  00   113.52   -55.07    58.45
2005  05  14  03  23  00   108.69   -51.77    56.92
2005  05  14  03  24  00   108.29   -48.90    59.39
2005  05  14  03  25  00   106.70   -45.85    60.85
2005  05  14  03  26  00   106.85   -43.55    63.30
2005  05  14  03  27  00   105.50   -41.75    63.75
2005  05  14  03  28  00   104.48   -39.29    65.19
2005  05  14  03  29  00   103.21   -35.57    67.64
2005  05  14  03  30  00   100.50   -31.44    69.07
2005  05  14  03  31  00    98.33   -27.83    70.50
2005  05  14  03  32  00   101.97   -31.06    70.90
2005  05  14  03  33  00   107.89   -33.60    74.28
2005  05  14  03  34  00   100.76   -27.11    73.65
2005  05  14  03  35  00    99.73   -26.72    73.01
2005  05  14  03  36  00    99.65   -27.30    72.34
2005  05  14  03  37  00   101.48   -28.82    72.66
2005  05  14  03  38  00   101.24   -28.26    72.97
2005  05  14  03  39  00   100.25   -26.97    73.28
2005  05  14  03  40  00    97.15   -24.58    72.57
2005  05  14  03  41  00    97.88   -25.04    72.84
2005  05  14  03  42  00   101.39   -27.28    74.11
2005  05  14  03  43  00   102.92   -28.54    74.38
2005  05  14  03  44  00   100.76   -26.13    74.64
2005  05  14  03  45  00    98.53   -26.65    71.88
2005  05  14  03  46  00   100.35   -28.22    72.13
2005  05  14  03  47  00   101.90   -29.52    72.38
2005  05  14  03  48  00   104.22   -30.60    73.62
2005  05  14  03  49  00   106.67   -31.80    74.87
2005  05  14  03  50  00   103.97   -28.85    75.12
2005  05  14  03  51  00   100.74   -28.36    72.38
2005  05  14  03  52  00    96.77   -28.14    68.63
2005  05  14  03  53  00    95.79   -29.89    65.89
2005  05  14  03  54  00    92.72   -31.56    61.16
2005  05  14  03  55  00    94.17   -31.74    62.44
2005  05  14  03  56  00    88.08   -28.36    59.71
2005  05  14  03  57  00    85.64   -25.63    60.01
2005  05  14  03  58  00    91.00   -32.68    58.31
2005  05  14  03  59  00    88.05   -30.42    57.63
2005  05  14  04  00  00    90.01   -34.06    55.95
2005  05  14  04  01  00    92.16   -36.88    55.29
2005  05  14  04  02  00    91.48   -36.86    54.62
2005  05  14  04  03  00    91.12   -37.17    53.94
2005  05  14  04  04  00    88.43   -35.16    53.28
2005  05  14  04  05  00    86.42   -31.81    54.61
2005  05  14  04  06  00    81.40   -27.46    53.95
2005  05  14  04  07  00    78.38   -25.10    53.27
2005  05  14  04  08  00    77.62   -24.00    53.61
2005  05  14  04  09  00    73.77   -20.82    52.95
2005  05  14  04  10  00    75.70   -21.41    54.29
2005  05  14  04  11  00    76.00   -21.38    54.62
2005  05  14  04  12  00    75.32   -21.35    53.97
2005  05  14  04  13  00    71.65   -19.33    52.32
2005  05  14  04  14  00    71.11   -18.83    52.27
2005  05  14  04  15  00    73.69   -20.26    53.43
2005  05  14  04  16  00    76.42   -22.24    54.18
2005  05  14  04  17  00    75.65   -21.21    54.43
2005  05  14  04  18  00    76.28   -20.18    56.09
2005  05  14  04  19  00    77.71   -19.16    58.55
2005  05  14  04  20  00    77.14   -18.13    59.00
2005  05  14  04  21  00    74.76   -19.11    55.65
2005  05  14  04  22  00    75.68   -22.08    53.60
2005  05  14  04  23  00    79.11   -24.06    55.05
2005  05  14  04  24  00    74.73   -20.04    54.69
2005  05  14  04  25  00    71.55   -20.62    50.93
2005  05  14  04  26  00    70.15   -21.99    48.16
2005  05  14  04  27  00    71.98   -22.97    49.01
2005  05  14  04  28  00    74.61   -22.95    51.65
2005  05  14  04  29  00    79.73   -23.93    55.80
2005  05  14  04  30  00    80.05   -23.60    56.45
2005  05  14  04  31  00    83.60   -29.61    53.99
2005  05  14  04  32  00    82.42   -30.79    51.63
2005  05  14  04  33  00    81.11   -26.84    54.27
2005  05  14  04  34  00    80.17   -23.07    57.10
2005  05  14  04  35  00    80.14   -22.60    57.54
2005  05  14  04  36  00    83.25   -24.78    58.48
2005  05  14  04  37  00    84.56   -23.76    60.81
2005  05  14  04  38  00    85.43   -26.41    59.02
2005  05  14  04  39  00    83.62   -27.08    56.54
2005  05  14  04  40  00    84.05   -26.30    57.75
2005  05  14  04  41  00    88.34   -26.17    62.18
2005  05  14  04  42  00    91.60   -25.90    65.70
2005  05  14  04  43  00    90.28   -25.65    64.63
2005  05  14  04  44  00    87.95   -25.71    62.24
2005  05  14  04  45  00    89.29   -26.53    62.75
2005  05  14  04  46  00    88.63   -25.06    63.57
2005  05  14  04  47  00    89.67   -27.68    61.98
2005  05  14  04  48  00    93.16   -34.56    58.60
2005  05  14  04  49  00    88.58   -34.07    54.51
2005  05  14  04  50  00    80.54   -31.43    49.11
2005  05  14  04  51  00    85.26   -35.25    50.01
2005  05  14  04  52  00    93.69   -37.75    55.94
2005  05  14  04  53  00   101.35   -36.97    64.39
2005  05  14  04  54  00   103.72   -37.49    66.23
2005  05  14  04  55  00    96.40   -37.93    58.47
2005  05  14  04  56  00    86.58   -36.87    49.70
2005  05  14  04  57  00    82.69   -35.07    47.62
2005  05  14  04  58  00    81.74   -35.73    46.01
2005  05  14  04  59  00    77.13   -32.59    44.55
2005  05  14  05  00  00    91.44   -38.95    52.50
2005  05  14  05  01  00    92.07   -33.70    58.37
2005  05  14  05  02  00    85.61   -30.68    54.93
2005  05  14  05  03  00    76.84   -31.27    45.57
2005  05  14  05  04  00    73.45   -32.46    40.99
2005  05  14  05  05  00    72.01   -33.07    38.95
2005  05  14  05  06  00    77.52   -36.84    40.68
2005  05  14  05  07  00    83.97   -42.75    41.22
2005  05  14  05  08  00    90.12   -47.24    42.88
2005  05  14  05  09  00    93.86   -48.63    45.23
2005  05  14  05  10  00    94.89   -48.60    46.28
2005  05  14  05  11  00    92.49   -46.05    46.44
2005  05  14  05  12  00    88.02   -40.32    47.70
