File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2003  11  02  00  00  00   482.56  -266.20   216.37
2003  11  02  00  01  00   490.67  -278.98   211.69
2003  11  02  00  02  00   452.99  -241.61   211.38
2003  11  02  00  03  00   440.00  -221.76   218.25
2003  11  02  00  04  00   426.93  -208.79   218.15
2003  11  02  00  05  00   447.04  -228.63   218.40
2003  11  02  00  06  00   459.15  -233.56   225.59
2003  11  02  00  07  00   452.75  -237.50   215.25
2003  11  02  00  08  00   423.21  -214.06   209.15
2003  11  02  00  09  00   394.61  -181.89   212.71
2003  11  02  00  10  00   404.48  -188.71   215.77
2003  11  02  00  11  00   409.85  -182.39   227.46
2003  11  02  00  12  00   394.51  -166.97   227.54
2003  11  02  00  13  00   391.33  -164.42   226.92
2003  11  02  00  14  00   407.70  -183.22   224.47
2003  11  02  00  15  00   413.54  -188.86   224.69
2003  11  02  00  16  00   401.04  -173.52   227.52
2003  11  02  00  17  00   391.09  -163.73   227.36
2003  11  02  00  18  00   386.52  -157.36   229.16
2003  11  02  00  19  00   395.62  -160.26   235.35
2003  11  02  00  20  00   392.86  -158.42   234.44
2003  11  02  00  21  00   396.07  -166.30   229.77
2003  11  02  00  22  00   408.84  -176.07   232.77
2003  11  02  00  23  00   419.92  -184.48   235.44
2003  11  02  00  24  00   427.57  -186.51   241.06
2003  11  02  00  25  00   436.42  -188.31   248.11
2003  11  02  00  26  00   436.22  -192.87   243.35
2003  11  02  00  27  00   428.75  -197.60   231.16
2003  11  02  00  28  00   460.37  -219.93   240.44
2003  11  02  00  29  00   453.61  -198.57   255.05
2003  11  02  00  30  00   463.12  -206.44   256.68
2003  11  02  00  31  00   471.23  -213.77   257.46
2003  11  02  00  32  00   454.95  -220.29   234.67
2003  11  02  00  33  00   460.47  -226.01   234.46
2003  11  02  00  34  00   444.49  -220.80   223.70
2003  11  02  00  35  00   441.64  -219.24   222.40
2003  11  02  00  36  00   430.70  -215.80   214.90
