year mm dd hh mm ss msec long lat alt
#START
2003 10 27 10 31 0 0 263.66 -13.80 473.31
2003 10 27 10 32 0 0 263.48 -17.66 474.90
2003 10 27 10 33 0 0 263.30 -21.50 476.65
2003 10 27 10 34 0 0 263.13 -25.35 478.56
2003 10 27 10 35 0 0 262.96 -29.19 480.60
2003 10 27 10 36 0 0 262.80 -33.02 482.75
2003 10 27 10 37 0 0 262.65 -36.86 484.99
2003 10 27 10 38 0 0 262.51 -40.68 487.28
2003 10 27 10 39 0 0 262.38 -44.51 489.60
2003 10 27 10 40 0 0 262.27 -48.32 491.94
2003 10 27 10 41 0 0 262.18 -52.14 494.25
2003 10 27 10 42 0 0 262.12 -55.95 496.52
2003 10 27 10 43 0 0 262.10 -59.75 498.71
2003 10 27 10 44 0 0 262.15 -63.55 500.81
2003 10 27 10 45 0 0 262.28 -67.35 502.80
2003 10 27 10 46 0 0 262.55 -71.14 504.64
2003 10 27 10 47 0 0 263.08 -74.92 506.33
2003 10 27 10 48 0 0 264.11 -78.70 507.85
2003 10 27 10 49 0 0 266.40 -82.46 509.17
2003 10 27 10 50 0 0 273.66 -86.18 510.31
2003 10 27 10 51 0 0 353.94 -89.01 511.24
2003 10 27 10 52 0 0 63.85 -86.00 511.95
2003 10 27 10 53 0 0 70.58 -82.28 512.46
2003 10 27 10 54 0 0 72.77 -78.51 512.75
2003 10 27 10 55 0 0 73.76 -74.74 512.84
2003 10 27 10 56 0 0 74.27 -70.97 512.73
2003 10 27 10 57 0 0 74.54 -67.19 512.42
2003 10 27 10 58 0 0 74.67 -63.40 511.94
2003 10 27 10 59 0 0 74.70 -59.61 511.29
2003 10 27 11 0 0 0 74.68 -55.83 510.49
2003 10 27 11 1 0 0 74.62 -52.03 509.56
2003 10 27 11 2 0 0 74.53 -48.24 508.52
2003 10 27 11 3 0 0 74.42 -44.44 507.38
2003 10 27 11 4 0 0 74.29 -40.63 506.17
2003 10 27 11 5 0 0 74.15 -36.83 504.92
2003 10 27 11 6 0 0 73.99 -33.02 503.63
2003 10 27 11 7 0 0 73.83 -29.21 502.33
2003 10 27 11 8 0 0 73.67 -25.39 501.05
2003 10 27 11 9 0 0 73.49 -21.57 499.79
2003 10 27 11 10 0 0 73.32 -17.75 498.58
2003 10 27 11 11 0 0 73.14 -13.93 497.44
2003 10 27 11 12 0 0 72.96 -10.10 496.37
2003 10 27 11 13 0 0 72.77 -6.27 495.39
2003 10 27 11 14 0 0 72.59 -2.45 494.51
2003 10 27 11 15 0 0 72.40 1.39 493.73
2003 10 27 11 16 0 0 72.22 5.22 493.07
2003 10 27 11 17 0 0 72.04 9.05 492.51
2003 10 27 11 18 0 0 71.85 12.88 492.05
2003 10 27 11 19 0 0 71.67 16.71 491.71
2003 10 27 11 20 0 0 71.50 20.54 491.46
2003 10 27 11 21 0 0 71.32 24.37 491.29
2003 10 27 11 22 0 0 71.15 28.20 491.21
2003 10 27 11 23 0 0 70.99 32.02 491.19
2003 10 27 11 24 0 0 70.84 35.85 491.22
2003 10 27 11 25 0 0 70.69 39.67 491.29
2003 10 27 11 26 0 0 70.56 43.49 491.37
2003 10 27 11 27 0 0 70.44 47.31 491.47
2003 10 27 11 28 0 0 70.35 51.12 491.55
2003 10 27 11 29 0 0 70.28 54.94 491.60
2003 10 27 11 30 0 0 70.25 58.75 491.60
2003 10 27 11 31 0 0 70.27 62.56 491.55
2003 10 27 11 32 0 0 70.38 66.36 491.42
2003 10 27 11 33 0 0 70.61 70.17 491.21
2003 10 27 11 34 0 0 71.06 73.97 490.90
2003 10 27 11 35 0 0 71.93 77.77 490.50
2003 10 27 11 36 0 0 73.79 81.56 489.98
2003 10 27 11 37 0 0 79.03 85.32 489.35
2003 10 27 11 38 0 0 118.70 88.75 488.60
2003 10 27 11 39 0 0 228.35 86.80 487.75
2003 10 27 11 40 0 0 237.93 83.08 486.79
2003 10 27 11 41 0 0 240.62 79.30 485.72
2003 10 27 11 42 0 0 241.78 75.49 484.57
2003 10 27 11 43 0 0 242.37 71.69 483.34
2003 10 27 11 44 0 0 242.68 67.87 482.04
2003 10 27 11 45 0 0 242.82 64.06 480.70
2003 10 27 11 46 0 0 242.88 60.23 479.32
2003 10 27 11 47 0 0 242.87 56.41 477.94
2003 10 27 11 48 0 0 242.81 52.58 476.56
2003 10 27 11 49 0 0 242.73 48.75 475.21
2003 10 27 11 50 0 0 242.62 44.91 473.92
2003 10 27 11 51 0 0 242.49 41.07 472.71
2003 10 27 11 52 0 0 242.35 37.23 471.59
2003 10 27 11 53 0 0 242.20 33.38 470.59
2003 10 27 11 54 0 0 242.04 29.54 469.73
2003 10 27 11 55 0 0 241.87 25.68 469.02
2003 10 27 11 56 0 0 241.70 21.83 468.49
2003 10 27 11 57 0 0 241.53 17.97 468.15
2003 10 27 11 58 0 0 241.35 14.12 468.01
2003 10 27 11 59 0 0 241.17 10.26 468.08
2003 10 27 12 0 0 0 240.98 6.40 468.37
2003 10 27 12 1 0 0 240.80 2.54 468.87
2003 10 27 12 2 0 0 240.62 -1.32 469.60
2003 10 27 12 3 0 0 240.43 -5.18 470.55
2003 10 27 12 4 0 0 240.25 -9.03 471.70
2003 10 27 12 5 0 0 240.07 -12.89 473.06
2003 10 27 12 6 0 0 239.89 -16.74 474.60
2003 10 27 12 7 0 0 239.71 -20.58 476.32
2003 10 27 12 8 0 0 239.54 -24.43 478.19
2003 10 27 12 9 0 0 239.37 -28.27 480.20
2003 10 27 12 10 0 0 239.21 -32.11 482.32
2003 10 27 12 11 0 0 239.05 -35.94 484.54
2003 10 27 12 12 0 0 238.91 -39.77 486.82
2003 10 27 12 13 0 0 238.78 -43.59 489.13
2003 10 27 12 14 0 0 238.66 -47.41 491.46
2003 10 27 12 15 0 0 238.56 -51.23 493.78
2003 10 27 12 16 0 0 238.50 -55.04 496.05
2003 10 27 12 17 0 0 238.47 -58.84 498.26
2003 10 27 12 18 0 0 238.49 -62.64 500.38
2003 10 27 12 19 0 0 238.60 -66.44 502.39
2003 10 27 12 20 0 0 238.83 -70.23 504.26
2003 10 27 12 21 0 0 239.28 -74.02 505.98
2003 10 27 12 22 0 0 240.16 -77.80 507.53
2003 10 27 12 23 0 0 242.01 -81.56 508.90
2003 10 27 12 24 0 0 247.20 -85.30 510.08
2003 10 27 12 25 0 0 285.53 -88.72 511.05
2003 10 27 12 26 0 0 36.20 -86.87 511.81
2003 10 27 12 27 0 0 46.03 -83.17 512.36
2003 10 27 12 28 0 0 48.77 -79.42 512.69
2003 10 27 12 29 0 0 49.95 -75.65 512.82
2003 10 27 12 30 0 0 50.55 -71.87 512.75
2003 10 27 12 31 0 0 50.86 -68.09 512.48
2003 10 27 12 32 0 0 51.01 -64.31 512.03
2003 10 27 12 33 0 0 51.07 -60.52 511.41
2003 10 27 12 34 0 0 51.06 -56.73 510.64
2003 10 27 12 35 0 0 51.01 -52.94 509.73
2003 10 27 12 36 0 0 50.92 -49.14 508.71
2003 10 27 12 37 0 0 50.81 -45.35 507.59
2003 10 27 12 38 0 0 50.69 -41.54 506.39
2003 10 27 12 39 0 0 50.55 -37.74 505.13
2003 10 27 12 40 0 0 50.40 -33.93 503.85
2003 10 27 12 41 0 0 50.24 -30.12 502.54
2003 10 27 12 42 0 0 50.07 -26.30 501.25
2003 10 27 12 43 0 0 49.90 -22.49 499.98
2003 10 27 12 44 0 0 49.73 -18.67 498.75
2003 10 27 12 45 0 0 49.55 -14.84 497.59
2003 10 27 12 46 0 0 49.37 -11.02 496.50
2003 10 27 12 47 0 0 49.18 -7.19 495.49
2003 10 27 12 48 0 0 49.00 -3.36 494.58
2003 10 27 12 49 0 0 48.81 0.47 493.78
2003 10 27 12 50 0 0 48.63 4.30 493.08
2003 10 27 12 51 0 0 48.45 8.13 492.49
2003 10 27 12 52 0 0 48.26 11.96 492.01
2003 10 27 12 53 0 0 48.08 15.80 491.64
2003 10 27 12 54 0 0 47.91 19.63 491.36
2003 10 27 12 55 0 0 47.73 23.46 491.17
2003 10 27 12 56 0 0 47.56 27.28 491.07
2003 10 27 12 57 0 0 47.40 31.11 491.03
2003 10 27 12 58 0 0 47.24 34.94 491.05
2003 10 27 12 59 0 0 47.09 38.76 491.11
2003 10 27 13 0 0 0 46.96 42.58 491.19
2003 10 27 13 1 0 0 46.83 46.40 491.28
2003 10 27 13 2 0 0 46.73 50.21 491.36
2003 10 27 13 3 0 0 46.66 54.03 491.42
2003 10 27 13 4 0 0 46.62 57.84 491.44
2003 10 27 13 5 0 0 46.63 61.65 491.40
2003 10 27 13 6 0 0 46.71 65.46 491.30
2003 10 27 13 7 0 0 46.90 69.26 491.11
2003 10 27 13 8 0 0 47.29 73.07 490.83
2003 10 27 13 9 0 0 48.03 76.87 490.44
2003 10 27 13 10 0 0 49.56 80.66 489.96
2003 10 27 13 11 0 0 53.47 84.43 489.36
2003 10 27 13 12 0 0 73.56 88.06 488.64
2003 10 27 13 13 0 0 197.96 87.65 487.82
2003 10 27 13 14 0 0 213.14 83.98 486.88
2003 10 27 13 15 0 0 216.56 80.20 485.85
2003 10 27 13 16 0 0 217.95 76.40 484.72
2003 10 27 13 17 0 0 218.63 72.59 483.51
2003 10 27 13 18 0 0 218.99 68.78 482.24
2003 10 27 13 19 0 0 219.17 64.96 480.91
2003 10 27 13 20 0 0 219.24 61.14 479.55
2003 10 27 13 21 0 0 219.24 57.32 478.17
2003 10 27 13 22 0 0 219.20 53.49 476.80
2003 10 27 13 23 0 0 219.12 49.66 475.45
2003 10 27 13 24 0 0 219.01 45.82 474.15
2003 10 27 13 25 0 0 218.89 41.98 472.92
2003 10 27 13 26 0 0 218.75 38.14 471.79
2003 10 27 13 27 0 0 218.60 34.30 470.76
2003 10 27 13 28 0 0 218.45 30.45 469.88
2003 10 27 13 29 0 0 218.28 26.60 469.14
2003 10 27 13 30 0 0 218.11 22.74 468.58
2003 10 27 13 31 0 0 217.94 18.89 468.20
2003 10 27 13 32 0 0 217.76 15.03 468.02
2003 10 27 13 33 0 0 217.58 11.17 468.05
2003 10 27 13 34 0 0 217.40 7.31 468.29
2003 10 27 13 35 0 0 217.21 3.46 468.75
2003 10 27 13 36 0 0 217.03 -0.40 469.43
2003 10 27 13 37 0 0 216.84 -4.26 470.33
2003 10 27 13 38 0 0 216.66 -8.12 471.44
2003 10 27 13 39 0 0 216.48 -11.97 472.75
2003 10 27 13 40 0 0 216.30 -15.82 474.25
2003 10 27 13 41 0 0 216.12 -19.67 475.94
2003 10 27 13 42 0 0 215.95 -23.52 477.78
2003 10 27 13 43 0 0 215.78 -27.36 479.76
2003 10 27 13 44 0 0 215.61 -31.20 481.86
2003 10 27 13 45 0 0 215.46 -35.03 484.06
2003 10 27 13 46 0 0 215.31 -38.86 486.33
2003 10 27 13 47 0 0 215.17 -42.69 488.64
2003 10 27 13 48 0 0 215.05 -46.51 490.97
2003 10 27 13 49 0 0 214.95 -50.32 493.29
2003 10 27 13 50 0 0 214.87 -54.13 495.58
2003 10 27 13 51 0 0 214.83 -57.94 497.81
2003 10 27 13 52 0 0 214.84 -61.74 499.95
2003 10 27 13 53 0 0 214.93 -65.54 501.99
2003 10 27 13 54 0 0 215.12 -69.33 503.89
2003 10 27 13 55 0 0 215.51 -73.12 505.65
2003 10 27 13 56 0 0 216.25 -76.90 507.24
2003 10 27 13 57 0 0 217.77 -80.67 508.66
2003 10 27 13 58 0 0 221.66 -84.42 509.88
2003 10 27 13 59 0 0 241.27 -88.03 510.89
2003 10 27 14 0 0 0 5.58 -87.70 511.70
2003 10 27 14 1 0 0 21.22 -84.06 512.30
2003 10 27 14 2 0 0 24.71 -80.31 512.69
2003 10 27 14 3 0 0 26.12 -76.54 512.86
2003 10 27 14 4 0 0 26.82 -72.77 512.83
2003 10 27 14 5 0 0 27.18 -68.99 512.61
2003 10 27 14 6 0 0 27.36 -65.21 512.20
2003 10 27 14 7 0 0 27.43 -61.42 511.61
2003 10 27 14 8 0 0 27.44 -57.63 510.87
2003 10 27 14 9 0 0 27.39 -53.84 509.99
2003 10 27 14 10 0 0 27.32 -50.05 508.99
2003 10 27 14 11 0 0 27.21 -46.25 507.88
2003 10 27 14 12 0 0 27.09 -42.45 506.69
2003 10 27 14 13 0 0 26.95 -38.64 505.45
2003 10 27 14 14 0 0 26.80 -34.84 504.16
2003 10 27 14 15 0 0 26.65 -31.03 502.86
2003 10 27 14 16 0 0 26.48 -27.21 501.55
2003 10 27 14 17 0 0 26.31 -23.39 500.27
2003 10 27 14 18 0 0 26.14 -19.57 499.03
2003 10 27 14 19 0 0 25.96 -15.75 497.85
2003 10 27 14 20 0 0 25.78 -11.93 496.73
2003 10 27 14 21 0 0 25.60 -8.10 495.70
2003 10 27 14 22 0 0 25.41 -4.27 494.76
2003 10 27 14 23 0 0 25.23 -0.44 493.93
2003 10 27 14 24 0 0 25.04 3.39 493.20
2003 10 27 14 25 0 0 24.86 7.22 492.58
2003 10 27 14 26 0 0 24.67 11.05 492.07
2003 10 27 14 27 0 0 24.49 14.89 491.66
2003 10 27 14 28 0 0 24.31 18.72 491.36
2003 10 27 14 29 0 0 24.14 22.55 491.14
2003 10 27 14 30 0 0 23.97 26.37 491.02
2003 10 27 14 31 0 0 23.80 30.20 490.96
2003 10 27 14 32 0 0 23.64 34.03 490.96
2003 10 27 14 33 0 0 23.49 37.85 491.01
2003 10 27 14 34 0 0 23.35 41.67 491.08
2003 10 27 14 35 0 0 23.23 45.49 491.17
2003 10 27 14 36 0 0 23.12 49.31 491.25
2003 10 27 14 37 0 0 23.04 53.12 491.31
2003 10 27 14 38 0 0 22.99 56.94 491.34
2003 10 27 14 39 0 0 22.98 60.75 491.31
2003 10 27 14 40 0 0 23.04 64.56 491.22
2003 10 27 14 41 0 0 23.21 68.36 491.05
2003 10 27 14 42 0 0 23.54 72.17 490.79
2003 10 27 14 43 0 0 24.17 75.97 490.43
2003 10 27 14 44 0 0 25.44 79.76 489.96
2003 10 27 14 45 0 0 28.46 83.54 489.39
2003 10 27 14 46 0 0 40.39 87.24 488.70
2003 10 27 14 47 0 0 160.51 88.42 487.90
2003 10 27 14 48 0 0 187.92 84.86 486.99
2003 10 27 14 49 0 0 192.41 81.10 485.98
2003 10 27 14 50 0 0 194.08 77.30 484.88
2003 10 27 14 51 0 0 194.88 73.49 483.69
2003 10 27 14 52 0 0 195.30 69.68 482.43
2003 10 27 14 53 0 0 195.51 65.87 481.11
2003 10 27 14 54 0 0 195.60 62.05 479.76
2003 10 27 14 55 0 0 195.62 58.22 478.38
2003 10 27 14 56 0 0 195.58 54.40 477.01
2003 10 27 14 57 0 0 195.51 50.57 475.66
2003 10 27 14 58 0 0 195.41 46.73 474.35
2003 10 27 14 59 0 0 195.29 42.89 473.11
2003 10 27 15 0 0 0 195.16 39.05 471.95
2003 10 27 15 1 0 0 195.01 35.21 470.90
2003 10 27 15 2 0 0 194.85 31.36 469.99
2003 10 27 15 3 0 0 194.69 27.51 469.22
2003 10 27 15 4 0 0 194.52 23.66 468.62
2003 10 27 15 5 0 0 194.35 19.80 468.20
2003 10 27 15 6 0 0 194.17 15.94 467.97
2003 10 27 15 7 0 0 193.99 12.09 467.96
2003 10 27 15 8 0 0 193.81 8.23 468.15
2003 10 27 15 9 0 0 193.62 4.37 468.56
2003 10 27 15 10 0 0 193.44 0.51 469.20
2003 10 27 15 11 0 0 193.26 -3.35 470.05
2003 10 27 15 12 0 0 193.07 -7.21 471.12
2003 10 27 15 13 0 0 192.89 -11.06 472.39
2003 10 27 15 14 0 0 192.71 -14.91 473.86
2003 10 27 15 15 0 0 192.53 -18.76 475.50
2003 10 27 15 16 0 0 192.35 -22.61 477.32
2003 10 27 15 17 0 0 192.18 -26.45 479.27
2003 10 27 15 18 0 0 192.02 -30.29 481.35
2003 10 27 15 19 0 0 191.86 -34.13 483.54
2003 10 27 15 20 0 0 191.71 -37.96 485.79
2003 10 27 15 21 0 0 191.57 -41.78 488.10
2003 10 27 15 22 0 0 191.45 -45.60 490.44
2003 10 27 15 23 0 0 191.34 -49.42 492.77
2003 10 27 15 24 0 0 191.26 -53.23 495.07
2003 10 27 15 25 0 0 191.21 -57.04 497.32
2003 10 27 15 26 0 0 191.20 -60.84 499.49
2003 10 27 15 27 0 0 191.27 -64.64 501.56
2003 10 27 15 28 0 0 191.43 -68.43 503.50
2003 10 27 15 29 0 0 191.76 -72.22 505.30
2003 10 27 15 30 0 0 192.39 -76.01 506.93
2003 10 27 15 31 0 0 193.66 -79.78 508.39
2003 10 27 15 32 0 0 196.67 -83.54 509.66
2003 10 27 15 33 0 0 208.41 -87.22 510.73
2003 10 27 15 34 0 0 327.57 -88.46 511.59
2003 10 27 15 35 0 0 355.97 -84.94 512.24
2003 10 27 15 36 0 0 0.55 -81.20 512.68
2003 10 27 15 37 0 0 2.25 -77.44 512.91
2003 10 27 15 38 0 0 3.06 -73.66 512.93
2003 10 27 15 39 0 0 3.48 -69.88 512.75
2003 10 27 15 40 0 0 3.70 -66.10 512.38
2003 10 27 15 41 0 0 3.80 -62.32 511.84
2003 10 27 15 42 0 0 3.81 -58.53 511.13
2003 10 27 15 43 0 0 3.78 -54.74 510.28
2003 10 27 15 44 0 0 3.71 -50.95 509.31
2003 10 27 15 45 0 0 3.61 -47.15 508.22
2003 10 27 15 46 0 0 3.49 -43.35 507.05
2003 10 27 15 47 0 0 3.36 -39.55 505.82
2003 10 27 15 48 0 0 3.21 -35.74 504.54
2003 10 27 15 49 0 0 3.05 -31.93 503.23
2003 10 27 15 50 0 0 2.89 -28.12 501.92
2003 10 27 15 51 0 0 2.72 -24.30 500.63
2003 10 27 15 52 0 0 2.55 -20.48 499.38
2003 10 27 15 53 0 0 2.37 -16.66 498.18
2003 10 27 15 54 0 0 2.19 -12.83 497.04
2003 10 27 15 55 0 0 2.01 -9.01 495.99
2003 10 27 15 56 0 0 1.82 -5.18 495.02
2003 10 27 15 57 0 0 1.64 -1.35 494.16
2003 10 27 15 58 0 0 1.45 2.48 493.40
2003 10 27 15 59 0 0 1.27 6.31 492.75
2003 10 27 16 0 0 0 1.09 10.15 492.20
2003 10 27 16 1 0 0 0.90 13.98 491.77
2003 10 27 16 2 0 0 0.72 17.81 491.43
2003 10 27 16 3 0 0 0.55 21.64 491.19
2003 10 27 16 4 0 0 0.38 25.47 491.04
2003 10 27 16 5 0 0 0.21 29.30 490.96
2003 10 27 16 6 0 0 0.05 33.12 490.94
2003 10 27 16 7 0 0 359.90 36.94 490.97
2003 10 27 16 8 0 0 359.75 40.77 491.03
2003 10 27 16 9 0 0 359.62 44.59 491.11
2003 10 27 16 10 0 0 359.51 48.40 491.19
2003 10 27 16 11 0 0 359.42 52.22 491.25
2003 10 27 16 12 0 0 359.36 56.03 491.28
2003 10 27 16 13 0 0 359.35 59.84 491.26
2003 10 27 16 14 0 0 359.39 63.65 491.18
2003 10 27 16 15 0 0 359.52 67.46 491.02
2003 10 27 16 16 0 0 359.80 71.26 490.78
2003 10 27 16 17 0 0 0.34 75.07 490.43
2003 10 27 16 18 0 0 1.41 78.86 489.99
2003 10 27 16 19 0 0 3.81 82.65 489.43
2003 10 27 16 20 0 0 11.69 86.38 488.77
2003 10 27 16 21 0 0 104.10 88.96 487.99
2003 10 27 16 22 0 0 162.02 85.75 487.10
2003 10 27 16 23 0 0 168.12 81.99 486.11
2003 10 27 16 24 0 0 170.17 78.20 485.02
2003 10 27 16 25 0 0 171.11 74.39 483.84
2003 10 27 16 26 0 0 171.59 70.58 482.59
2003 10 27 16 27 0 0 171.84 66.77 481.29
2003 10 27 16 28 0 0 171.96 62.95 479.94
2003 10 27 16 29 0 0 171.99 59.13 478.56
2003 10 27 16 30 0 0 171.96 55.30 477.19
2003 10 27 16 31 0 0 171.90 51.47 475.83
2003 10 27 16 32 0 0 171.80 47.64 474.51
2003 10 27 16 33 0 0 171.69 43.80 473.25
2003 10 27 16 34 0 0 171.56 39.96 472.07
2003 10 27 16 35 0 0 171.41 36.12 471.00
2003 10 27 16 36 0 0 171.26 32.27 470.06
2003 10 27 16 37 0 0 171.10 28.42 469.26
2003 10 27 16 38 0 0 170.93 24.57 468.62
2003 10 27 16 39 0 0 170.76 20.71 468.16
2003 10 27 16 40 0 0 170.58 16.85 467.90
2003 10 27 16 41 0 0 170.40 13.00 467.84
2003 10 27 16 42 0 0 170.22 9.14 467.99
2003 10 27 16 43 0 0 170.04 5.28 468.36
2003 10 27 16 44 0 0 169.85 1.42 468.95
2003 10 27 16 45 0 0 169.67 -2.44 469.76
2003 10 27 16 46 0 0 169.48 -6.30 470.79
2003 10 27 16 47 0 0 169.30 -10.15 472.03
2003 10 27 16 48 0 0 169.12 -14.00 473.46
2003 10 27 16 49 0 0 168.94 -17.86 475.07
2003 10 27 16 50 0 0 168.76 -21.70 476.86
2003 10 27 16 51 0 0 168.59 -25.55 478.79
2003 10 27 16 52 0 0 168.42 -29.39 480.85
2003 10 27 16 53 0 0 168.26 -33.22 483.02
2003 10 27 16 54 0 0 168.11 -37.05 485.27
2003 10 27 16 55 0 0 167.97 -40.88 487.58
2003 10 27 16 56 0 0 167.84 -44.70 489.91
2003 10 27 16 57 0 0 167.73 -48.52 492.25
2003 10 27 16 58 0 0 167.64 -52.33 494.57
2003 10 27 16 59 0 0 167.58 -56.14 496.84
2003 10 27 17 0 0 0 167.57 -59.95 499.04
2003 10 27 17 1 0 0 167.61 -63.74 501.14
2003 10 27 17 2 0 0 167.75 -67.54 503.12
2003 10 27 17 3 0 0 168.03 -71.33 504.95
2003 10 27 17 4 0 0 168.57 -75.11 506.64
2003 10 27 17 5 0 0 169.63 -78.89 508.14
2003 10 27 17 6 0 0 172.02 -82.65 509.46
2003 10 27 17 7 0 0 179.83 -86.37 510.58
2003 10 27 17 8 0 0 270.14 -88.97 511.50
2003 10 27 17 9 0 0 330.02 -85.81 512.20
2003 10 27 17 10 0 0 336.25 -82.09 512.69
2003 10 27 17 11 0 0 338.33 -78.33 512.96
2003 10 27 17 12 0 0 339.29 -74.55 513.03
2003 10 27 17 13 0 0 339.78 -70.78 512.90
2003 10 27 17 14 0 0 340.03 -67.00 512.58
2003 10 27 17 15 0 0 340.15 -63.21 512.07
2003 10 27 17 16 0 0 340.18 -59.42 511.41
2003 10 27 17 17 0 0 340.16 -55.64 510.59
2003 10 27 17 18 0 0 340.10 -51.84 509.64
2003 10 27 17 19 0 0 340.00 -48.05 508.58
2003 10 27 17 20 0 0 339.89 -44.25 507.42
2003 10 27 17 21 0 0 339.76 -40.44 506.20
2003 10 27 17 22 0 0 339.61 -36.64 504.92
2003 10 27 17 23 0 0 339.46 -32.83 503.62
2003 10 27 17 24 0 0 339.30 -29.02 502.30
2003 10 27 17 25 0 0 339.13 -25.20 501.00
2003 10 27 17 26 0 0 338.96 -21.38 499.73
2003 10 27 17 27 0 0 338.78 -17.56 498.51
2003 10 27 17 28 0 0 338.60 -13.74 497.35
2003 10 27 17 29 0 0 338.42 -9.91 496.27
2003 10 27 17 30 0 0 338.24 -6.08 495.28
2003 10 27 17 31 0 0 338.05 -2.25 494.39
2003 10 27 17 32 0 0 337.87 1.58 493.59
2003 10 27 17 33 0 0 337.68 5.41 492.91
2003 10 27 17 34 0 0 337.50 9.24 492.34
2003 10 27 17 35 0 0 337.32 13.07 491.87
2003 10 27 17 36 0 0 337.14 16.90 491.50
2003 10 27 17 37 0 0 336.96 20.73 491.24
2003 10 27 17 38 0 0 336.78 24.56 491.06
2003 10 27 17 39 0 0 336.62 28.39 490.95
2003 10 27 17 40 0 0 336.45 32.22 490.92
2003 10 27 17 41 0 0 336.30 36.04 490.93
2003 10 27 17 42 0 0 336.15 39.86 490.98
2003 10 27 17 43 0 0 336.02 43.68 491.05
2003 10 27 17 44 0 0 335.91 47.50 491.12
2003 10 27 17 45 0 0 335.81 51.32 491.18
2003 10 27 17 46 0 0 335.74 55.13 491.22
2003 10 27 17 47 0 0 335.71 58.94 491.20
2003 10 27 17 48 0 0 335.74 62.75 491.13
2003 10 27 17 49 0 0 335.85 66.56 490.98
2003 10 27 17 50 0 0 336.09 70.37 490.75
2003 10 27 17 51 0 0 336.55 74.17 490.43
2003 10 27 17 52 0 0 337.45 77.97 490.00
2003 10 27 17 53 0 0 339.39 81.75 489.47
2003 10 27 17 54 0 0 344.98 85.51 488.82
2003 10 27 17 55 0 0 31.99 88.86 488.06
2003 10 27 17 56 0 0 134.91 86.62 487.20
2003 10 27 17 57 0 0 143.65 82.88 486.23
2003 10 27 17 58 0 0 146.19 79.10 485.16
2003 10 27 17 59 0 0 147.31 75.29 484.00
2003 10 27 18 0 0 0 147.87 71.48 482.76
2003 10 27 18 1 0 0 148.17 67.67 481.47
2003 10 27 18 2 0 0 148.31 63.85 480.13
2003 10 27 18 3 0 0 148.35 60.03 478.76
2003 10 27 18 4 0 0 148.34 56.20 477.38
2003 10 27 18 5 0 0 148.28 52.38 476.02
2003 10 27 18 6 0 0 148.20 48.54 474.69
2003 10 27 18 7 0 0 148.09 44.71 473.41
2003 10 27 18 8 0 0 147.96 40.87 472.22
2003 10 27 18 9 0 0 147.82 37.02 471.12
2003 10 27 18 10 0 0 147.66 33.18 470.15
2003 10 27 18 11 0 0 147.50 29.33 469.31
2003 10 27 18 12 0 0 147.34 25.47 468.64
2003 10 27 18 13 0 0 147.17 21.62 468.14
2003 10 27 18 14 0 0 146.99 17.76 467.83
2003 10 27 18 15 0 0 146.81 13.90 467.73
2003 10 27 18 16 0 0 146.63 10.05 467.83
2003 10 27 18 17 0 0 146.45 6.19 468.15
2003 10 27 18 18 0 0 146.26 2.33 468.70
2003 10 27 18 19 0 0 146.08 -1.53 469.46
2003 10 27 18 20 0 0 145.89 -5.39 470.44
2003 10 27 18 21 0 0 145.71 -9.24 471.63
2003 10 27 18 22 0 0 145.53 -13.10 473.02
2003 10 27 18 23 0 0 145.35 -16.95 474.59
2003 10 27 18 24 0 0 145.17 -20.80 476.34
2003 10 27 18 25 0 0 145.00 -24.64 478.25
2003 10 27 18 26 0 0 144.83 -28.48 480.29
2003 10 27 18 27 0 0 144.67 -32.32 482.44
2003 10 27 18 28 0 0 144.52 -36.15 484.68
2003 10 27 18 29 0 0 144.37 -39.98 486.98
2003 10 27 18 30 0 0 144.24 -43.80 489.32
2003 10 27 18 31 0 0 144.12 -47.62 491.67
2003 10 27 18 32 0 0 144.03 -51.44 494.00
2003 10 27 18 33 0 0 143.96 -55.25 496.29
2003 10 27 18 34 0 0 143.93 -59.05 498.52
2003 10 27 18 35 0 0 143.96 -62.85 500.65
2003 10 27 18 36 0 0 144.07 -66.65 502.67
2003 10 27 18 37 0 0 144.31 -70.44 504.55
2003 10 27 18 38 0 0 144.78 -74.22 506.28
2003 10 27 18 39 0 0 145.68 -78.00 507.84
2003 10 27 18 40 0 0 147.62 -81.77 509.21
2003 10 27 18 41 0 0 153.18 -85.51 510.38
2003 10 27 18 42 0 0 198.88 -88.85 511.35
2003 10 27 18 43 0 0 302.83 -86.67 512.11
2003 10 27 18 44 0 0 311.76 -82.97 512.66
2003 10 27 18 45 0 0 314.35 -79.21 512.99
2003 10 27 18 46 0 0 315.48 -75.44 513.12
2003 10 27 18 47 0 0 316.05 -71.66 513.04
2003 10 27 18 48 0 0 316.35 -67.88 512.76
2003 10 27 18 49 0 0 316.50 -64.10 512.31
2003 10 27 18 50 0 0 316.55 -60.32 511.68
2003 10 27 18 51 0 0 316.54 -56.53 510.90
2003 10 27 18 52 0 0 316.48 -52.74 509.98
2003 10 27 18 53 0 0 316.39 -48.94 508.95
2003 10 27 18 54 0 0 316.28 -45.14 507.82
2003 10 27 18 55 0 0 316.16 -41.34 506.61
2003 10 27 18 56 0 0 316.02 -37.54 505.35
2003 10 27 18 57 0 0 315.86 -33.73 504.05
