
Data downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2005 09 06 00 00 00 000   -2.40     1.73    -4.41  -452.90    -28.70     -0.70    3.09     49212.0
 2005 09 06 00 01 00 000   -1.92     2.38    -4.38  -452.90    -28.70     -0.70    3.09     49212.0
 2005 09 06 00 02 00 000   -1.51     2.37    -4.31  -461.40    -27.90    -16.20    2.42     56729.0
 2005 09 06 00 03 00 000   -1.28     2.39    -4.09  -453.50    -31.50     -2.80    3.72     53877.0
 2005 09 06 00 04 00 000   -1.20     2.47    -4.11  -453.10    -31.00     -3.40    3.63     53864.0
 2005 09 06 00 05 00 000   -1.07     2.40    -4.24  -453.80    -32.80     -0.60    3.72     52511.0
 2005 09 06 00 06 00 000   -0.98     2.29    -4.35  -454.20    -32.50     -1.80    3.67     52343.0
 2005 09 06 00 07 00 000   -0.66     2.26    -4.50  -455.20    -31.40     -3.80    3.64     52521.0
 2005 09 06 00 08 00 000   -0.31     3.10    -3.86  -456.00    -30.40     -1.20    3.42     55052.0
 2005 09 06 00 09 00 000    0.12     3.39    -3.79  -456.00    -30.40     -1.20    3.42     55052.0
 2005 09 06 00 10 00 000    0.05     3.45    -3.72  -458.80    -34.20     -6.70    4.29     45495.0
 2005 09 06 00 11 00 000   -0.12     3.60    -3.44  -458.70    -34.20     -6.70    4.25     46188.0
 2005 09 06 00 12 00 000   -0.56     2.54    -4.31  -456.70    -34.00     -6.30    3.74     55948.0
 2005 09 06 00 13 00 000   -0.39     2.81    -4.10  -455.80    -32.60     -5.40    3.90     51558.0
 2005 09 06 00 14 00 000   -0.28     2.90    -4.07  -455.00    -33.70     -6.10    3.86     55140.0
 2005 09 06 00 15 00 000    0.31     2.68    -4.25  -458.60    -35.10     -6.90    3.71     55938.0
 2005 09 06 00 16 00 000   -0.89     2.14    -4.49  -453.60    -31.50     -2.20    3.50     50446.0
 2005 09 06 00 17 00 000   -0.14     2.34    -4.39  -453.60    -31.50     -2.20    3.50     50446.0
 2005 09 06 00 18 00 000   -0.17     2.49    -4.34  -457.80    -35.90     -6.90    3.83     54746.0
