File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2005  09  06  00  00  00   323.29  -222.53   100.75
2005  09  06  00  01  00   345.37  -242.69   102.67
2005  09  06  00  02  00   352.36  -250.66   101.70
2005  09  06  00  03  00   366.00  -265.41   100.59
2005  09  06  00  04  00   375.67  -271.27   104.39
2005  09  06  00  05  00   382.35  -279.15   103.20
2005  09  06  00  06  00   363.11  -260.02   103.09
2005  09  06  00  07  00   385.87  -277.90   107.97
2005  09  06  00  08  00   375.59  -272.70   102.89
2005  09  06  00  09  00   393.39  -303.33    90.05
2005  09  06  00  10  00   396.95  -309.76    87.19
2005  09  06  00  11  00   412.36  -321.28    91.07
2005  09  06  00  12  00   436.77  -341.82    94.96
2005  09  06  00  13  00   457.52  -364.57    92.95
2005  09  06  00  14  00   477.07  -385.77    91.31
2005  09  06  00  15  00   473.48  -384.59    88.88
2005  09  06  00  16  00   482.27  -396.61    85.66
2005  09  06  00  17  00   486.45  -401.91    84.54
2005  09  06  00  18  00   527.06  -433.72    93.34
2005  09  06  00  19  00   543.51  -431.54   111.97
2005  09  06  00  20  00   552.26  -422.89   129.37
2005  09  06  00  21  00   573.45  -433.90   139.55
2005  09  06  00  22  00   591.53  -453.58   137.95
2005  09  06  00  23  00   592.99  -456.66   136.33
2005  09  06  00  24  00   558.53  -430.85   127.68
2005  09  06  00  25  00   527.15  -418.18   108.97
2005  09  06  00  26  00   489.09  -394.35    94.74
2005  09  06  00  27  00   464.44  -375.87    88.57
2005  09  06  00  28  00   469.40  -382.16    87.24
2005  09  06  00  29  00   492.05  -408.67    83.39
2005  09  06  00  30  00   506.32  -422.50    83.82
2005  09  06  00  31  00   495.94  -408.55    87.39
2005  09  06  00  32  00   484.99  -401.30    83.69
2005  09  06  00  33  00   483.50  -402.40    81.10
2005  09  06  00  34  00   479.30  -395.91    83.39
2005  09  06  00  35  00   488.96  -402.04    86.92
2005  09  06  00  36  00   496.64  -404.61    92.03
2005  09  06  00  37  00   480.64  -395.22    85.42
2005  09  06  00  38  00   470.01  -389.82    80.19
2005  09  06  00  39  00   456.92  -377.65    79.27
2005  09  06  00  40  00   446.91  -361.14    85.77
2005  09  06  00  41  00   438.90  -351.86    87.04
2005  09  06  00  42  00   431.32  -341.96    89.36
2005  09  06  00  43  00   433.83  -337.66    96.17
2005  09  06  00  44  00   451.53  -349.49   102.04
2005  09  06  00  45  00   460.44  -355.46   104.98
2005  09  06  00  46  00   484.40  -360.75   123.65
2005  09  06  00  47  00   510.69  -370.59   140.10
