File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2012  10  05  00  00  00    90.07   -62.64    27.43
2012  10  05  00  01  00    90.52   -63.15    27.37
2012  10  05  00  02  00    91.08   -63.70    27.38
2012  10  05  00  03  00    91.68   -64.03    27.65
2012  10  05  00  04  00    91.59   -63.85    27.73
2012  10  05  00  05  00    92.42   -64.53    27.89
2012  10  05  00  06  00    92.94   -65.06    27.89
2012  10  05  00  07  00    93.06   -65.47    27.59
2012  10  05  00  08  00    93.48   -66.19    27.29
2012  10  05  00  09  00    93.93   -66.83    27.10
2012  10  05  00  10  00    94.22   -67.27    26.95
2012  10  05  00  11  00    94.55   -67.58    26.97
2012  10  05  00  12  00    95.37   -68.15    27.23
2012  10  05  00  13  00    96.16   -68.37    27.79
2012  10  05  00  14  00    96.46   -68.29    28.17
2012  10  05  00  15  00    97.49   -68.88    28.61
2012  10  05  00  16  00    98.33   -69.27    29.06
2012  10  05  00  17  00    98.75   -69.38    29.37
2012  10  05  00  18  00    99.00   -69.39    29.61
2012  10  05  00  19  00    99.19   -69.39    29.80
2012  10  05  00  20  00    99.38   -69.44    29.93
2012  10  05  00  21  00    99.17   -69.36    29.81
2012  10  05  00  22  00    98.32   -69.23    29.09
2012  10  05  00  23  00    98.09   -69.36    28.73
2012  10  05  00  24  00    97.81   -69.44    28.37
2012  10  05  00  25  00    98.15   -69.83    28.32
2012  10  05  00  26  00    98.37   -70.09    28.28
2012  10  05  00  27  00    97.87   -70.39    27.49
2012  10  05  00  28  00    97.40   -70.42    26.98
2012  10  05  00  29  00    96.41   -69.72    26.69
2012  10  05  00  30  00    95.92   -69.23    26.69
2012  10  05  00  31  00    95.42   -68.70    26.72
2012  10  05  00  32  00    95.15   -68.28    26.86
2012  10  05  00  33  00    94.81   -67.91    26.90
2012  10  05  00  34  00    94.83   -67.86    26.97
2012  10  05  00  35  00    94.81   -67.83    26.99
2012  10  05  00  36  00    94.57   -67.44    27.12
2012  10  05  00  37  00    94.29   -67.05    27.24
2012  10  05  00  38  00    94.19   -66.98    27.21
2012  10  05  00  39  00    94.54   -67.22    27.31
2012  10  05  00  40  00    94.77   -67.40    27.37
2012  10  05  00  41  00    94.71   -67.34    27.37
2012  10  05  00  42  00    94.80   -67.44    27.36
2012  10  05  00  43  00    94.77   -67.36    27.41
2012  10  05  00  44  00    95.06   -67.68    27.39
2012  10  05  00  45  00    95.59   -68.19    27.40
2012  10  05  00  46  00    96.17   -68.67    27.51
2012  10  05  00  47  00    96.81   -69.30    27.51
2012  10  05  00  48  00    97.36   -69.83    27.54
2012  10  05  00  49  00    97.40   -69.80    27.60
2012  10  05  00  50  00    97.76   -70.13    27.63
2012  10  05  00  51  00    97.72   -70.13    27.60
2012  10  05  00  52  00    97.78   -70.21    27.57
2012  10  05  00  53  00    97.80   -70.13    27.68
2012  10  05  00  54  00    97.84   -70.03    27.81
2012  10  05  00  55  00    98.39   -70.50    27.89
2012  10  05  00  56  00    99.09   -71.25    27.84
2012  10  05  00  57  00    99.39   -71.55    27.84
2012  10  05  00  58  00    99.55   -71.63    27.93
2012  10  05  00  59  00    99.96   -71.86    28.10
2012  10  05  01  00  00   100.55   -71.96    28.60
2012  10  05  01  01  00   100.37   -72.32    28.06
2012  10  05  01  02  00   100.37   -72.25    28.12
2012  10  05  01  03  00   100.35   -71.93    28.42
2012  10  05  01  04  00   100.42   -71.96    28.46
2012  10  05  01  05  00   100.21   -72.03    28.18
2012  10  05  01  06  00   100.09   -71.80    28.29
2012  10  05  01  07  00   100.40   -72.04    28.36
2012  10  05  01  08  00    99.87   -72.05    27.82
2012  10  05  01  09  00   100.50   -72.24    28.26
2012  10  05  01  10  00   100.65   -72.67    27.98
2012  10  05  01  11  00   100.15   -72.68    27.48
2012  10  05  01  12  00   100.48   -72.63    27.85
2012  10  05  01  13  00   100.70   -72.81    27.90
2012  10  05  01  14  00   100.60   -72.57    28.03
2012  10  05  01  15  00   100.71   -72.87    27.84
2012  10  05  01  16  00   101.17   -73.04    28.13
2012  10  05  01  17  00   101.18   -72.97    28.21
2012  10  05  01  18  00   101.12   -73.03    28.09
2012  10  05  01  19  00   100.87   -72.66    28.21
2012  10  05  01  20  00   100.40   -72.22    28.18
2012  10  05  01  21  00   100.39   -72.02    28.37
2012  10  05  01  22  00   100.69   -72.25    28.44
2012  10  05  01  23  00   100.88   -72.48    28.40
2012  10  05  01  24  00   100.65   -72.30    28.35
2012  10  05  01  25  00   100.68   -72.27    28.40
2012  10  05  01  26  00   100.78   -72.42    28.36
2012  10  05  01  27  00   100.99   -72.67    28.32
2012  10  05  01  28  00   101.52   -73.20    28.32
2012  10  05  01  29  00   102.44   -73.61    28.83
2012  10  05  01  30  00   102.70   -73.79    28.90
2012  10  05  01  31  00   101.60   -73.35    28.25
2012  10  05  01  32  00   101.73   -72.92    28.81
2012  10  05  01  33  00   100.92   -72.23    28.69
2012  10  05  01  34  00   100.66   -71.99    28.67
2012  10  05  01  35  00   100.34   -71.76    28.58
2012  10  05  01  36  00   100.12   -71.39    28.73
2012  10  05  01  37  00    99.63   -71.12    28.51
2012  10  05  01  38  00    99.08   -70.60    28.48
2012  10  05  01  39  00    99.49   -71.03    28.46
2012  10  05  01  40  00    99.87   -71.58    28.28
2012  10  05  01  41  00   100.13   -71.96    28.17
2012  10  05  01  42  00   100.37   -72.39    27.98
2012  10  05  01  43  00   100.59   -72.55    28.05
2012  10  05  01  44  00   100.51   -72.68    27.83
2012  10  05  01  45  00   100.70   -72.84    27.86
2012  10  05  01  46  00   101.10   -72.97    28.13
2012  10  05  01  47  00   101.68   -73.54    28.14
2012  10  05  01  48  00   102.00   -74.07    27.92
2012  10  05  01  49  00   101.92   -73.79    28.13
2012  10  05  01  50  00   101.86   -73.60    28.26
2012  10  05  01  51  00   102.11   -73.85    28.26
2012  10  05  01  52  00   102.22   -73.76    28.47
2012  10  05  01  53  00   102.23   -73.90    28.33
2012  10  05  01  54  00   102.52   -73.93    28.59
2012  10  05  01  55  00   102.82   -74.03    28.79
2012  10  05  01  56  00   103.07   -74.31    28.76
2012  10  05  01  57  00   103.65   -74.87    28.77
2012  10  05  01  58  00   104.15   -75.34    28.81
2012  10  05  01  59  00   104.46   -75.63    28.82
2012  10  05  02  00  00   104.38   -75.57    28.81
2012  10  05  02  01  00   103.71   -74.99    28.72
2012  10  05  02  02  00   103.23   -74.34    28.89
2012  10  05  02  03  00   103.27   -74.10    29.16
2012  10  05  02  04  00   102.67   -73.51    29.16
2012  10  05  02  05  00   101.97   -72.65    29.32
2012  10  05  02  06  00   101.50   -72.21    29.29
2012  10  05  02  07  00   100.88   -71.82    29.06
2012  10  05  02  08  00   100.46   -71.36    29.10
2012  10  05  02  09  00   100.00   -70.86    29.14
2012  10  05  02  10  00    99.66   -70.47    29.18
2012  10  05  02  11  00    99.42   -70.35    29.07
2012  10  05  02  12  00    99.58   -70.46    29.12
2012  10  05  02  13  00    99.75   -70.69    29.06
2012  10  05  02  14  00    99.97   -70.92    29.06
2012  10  05  02  15  00    99.78   -70.83    28.95
2012  10  05  02  16  00    99.78   -70.89    28.89
2012  10  05  02  17  00   100.34   -71.25    29.09
2012  10  05  02  18  00   100.30   -71.30    29.00
2012  10  05  02  19  00    99.99   -70.92    29.06
2012  10  05  02  20  00   100.19   -71.05    29.14
2012  10  05  02  21  00   100.50   -71.27    29.23
2012  10  05  02  22  00   100.79   -71.44    29.35
2012  10  05  02  23  00   101.35   -71.85    29.50
2012  10  05  02  24  00   101.46   -71.98    29.48
2012  10  05  02  25  00   100.92   -71.47    29.45
2012  10  05  02  26  00   100.34   -70.80    29.54
2012  10  05  02  27  00   100.03   -70.55    29.48
2012  10  05  02  28  00   100.01   -70.53    29.48
2012  10  05  02  29  00   100.05   -70.52    29.53
2012  10  05  02  30  00    99.90   -70.43    29.48
2012  10  05  02  31  00    99.97   -70.44    29.53
2012  10  05  02  32  00   100.20   -70.59    29.61
2012  10  05  02  33  00   100.52   -71.14    29.39
2012  10  05  02  34  00   100.45   -71.08    29.37
2012  10  05  02  35  00   100.31   -70.85    29.45
2012  10  05  02  36  00   100.27   -70.93    29.34
2012  10  05  02  37  00   100.36   -71.06    29.29
2012  10  05  02  38  00   100.40   -70.97    29.43
2012  10  05  02  39  00   100.44   -70.99    29.45
2012  10  05  02  40  00   100.29   -70.95    29.34
2012  10  05  02  41  00   100.07   -70.67    29.40
2012  10  05  02  42  00   100.06   -70.69    29.37
2012  10  05  02  43  00    99.91   -70.75    29.16
2012  10  05  02  44  00    99.96   -70.63    29.33
2012  10  05  02  45  00   100.08   -70.36    29.71
2012  10  05  02  46  00   100.02   -70.24    29.79
2012  10  05  02  47  00   100.14   -70.32    29.82
2012  10  05  02  48  00   100.19   -70.36    29.83
2012  10  05  02  49  00    99.93   -70.04    29.89
2012  10  05  02  50  00    99.50   -69.70    29.80
2012  10  05  02  51  00    99.18   -69.24    29.93
2012  10  05  02  52  00    98.92   -68.93    29.99
2012  10  05  02  53  00    98.78   -69.05    29.72
2012  10  05  02  54  00    98.44   -68.78    29.67
2012  10  05  02  55  00    98.38   -68.75    29.63
2012  10  05  02  56  00    98.19   -68.85    29.35
2012  10  05  02  57  00    98.14   -68.89    29.25
2012  10  05  02  58  00    98.15   -68.95    29.20
2012  10  05  02  59  00    98.12   -69.11    29.00
2012  10  05  03  00  00    98.78   -69.77    29.01
2012  10  05  03  01  00    99.22   -70.39    28.82
2012  10  05  03  02  00   105.81   -70.77    35.04
2012  10  05  03  03  00   105.05   -70.64    34.41
2012  10  05  03  04  00   104.66   -70.49    34.17
2012  10  05  03  05  00   102.71   -70.78    31.93
2012  10  05  03  06  00   105.30   -71.61    33.69
2012  10  05  03  07  00   105.53   -71.55    33.98
2012  10  05  03  08  00   104.34   -71.52    32.82
2012  10  05  03  09  00   105.15   -71.61    33.54
2012  10  05  03  10  00   105.03   -71.26    33.77
2012  10  05  03  11  00   105.82   -71.30    34.52
2012  10  05  03  12  00   104.77   -71.56    33.20
2012  10  05  03  13  00   103.93   -71.60    32.33
2012  10  05  03  14  00   106.44   -71.69    34.75
2012  10  05  03  15  00   107.75   -71.13    36.63
2012  10  05  03  16  00   110.39   -71.68    38.71
2012  10  05  03  17  00   110.03   -72.40    37.63
2012  10  05  03  18  00   108.99   -72.41    36.59
2012  10  05  03  19  00   108.14   -72.39    35.76
2012  10  05  03  20  00   100.83   -73.02    27.81
2012  10  05  03  21  00   100.87   -73.36    27.51
2012  10  05  03  22  00   100.90   -73.21    27.69
2012  10  05  03  23  00   100.86   -73.23    27.63
2012  10  05  03  24  00   101.26   -73.64    27.62
2012  10  05  03  25  00   101.78   -74.02    27.75
2012  10  05  03  26  00   101.44   -73.87    27.57
2012  10  05  03  27  00   101.48   -73.73    27.75
2012  10  05  03  28  00   101.64   -73.93    27.71
2012  10  05  03  29  00   101.63   -74.01    27.62
2012  10  05  03  30  00   101.62   -73.82    27.80
2012  10  05  03  31  00   101.62   -73.80    27.82
2012  10  05  03  32  00   101.83   -74.28    27.56
2012  10  05  03  33  00   101.73   -74.18    27.55
2012  10  05  03  34  00   101.61   -74.23    27.38
2012  10  05  03  35  00   101.74   -74.17    27.57
2012  10  05  03  36  00   101.58   -74.16    27.41
2012  10  05  03  37  00   101.51   -73.74    27.77
2012  10  05  03  38  00   101.33   -73.76    27.57
2012  10  05  03  39  00   101.39   -73.52    27.88
2012  10  05  03  40  00   101.26   -73.24    28.02
2012  10  05  03  41  00   101.32   -73.37    27.95
2012  10  05  03  42  00   101.27   -73.22    28.04
2012  10  05  03  43  00   101.34   -73.20    28.13
2012  10  05  03  44  00   101.31   -73.41    27.90
2012  10  05  03  45  00   100.71   -72.82    27.89
2012  10  05  03  46  00   101.35   -73.60    27.75
2012  10  05  03  47  00   101.98   -74.22    27.75
2012  10  05  03  48  00   102.54   -74.30    28.24
2012  10  05  03  49  00   102.18   -74.33    27.85
2012  10  05  03  50  00   101.99   -74.19    27.79
2012  10  05  03  51  00   101.57   -73.65    27.92
2012  10  05  03  52  00   101.01   -72.84    28.17
2012  10  05  03  53  00   100.81   -72.86    27.96
2012  10  05  03  54  00   101.07   -73.04    28.03
2012  10  05  03  55  00   101.33   -72.67    28.65
2012  10  05  03  56  00   101.01   -72.71    28.29
2012  10  05  03  57  00   100.96   -72.12    28.84
2012  10  05  03  58  00   101.37   -71.82    29.55
2012  10  05  03  59  00   101.14   -71.81    29.33
2012  10  05  04  00  00   100.93   -72.63    28.30
2012  10  05  04  01  00   100.29   -71.82    28.48
2012  10  05  04  02  00   101.18   -71.96    29.22
2012  10  05  04  03  00   101.81   -72.31    29.50
2012  10  05  04  04  00   102.65   -73.30    29.34
2012  10  05  04  05  00   101.99   -72.97    29.02
2012  10  05  04  06  00   101.53   -72.92    28.61
2012  10  05  04  07  00   100.87   -72.80    28.07
