File created by python code using write_sme_file

Data downloaded from OMNIWeb and written in SME format

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2024  07  09  00  00  00   126.00   -63.00    63.00
2024  07  09  00  01  00   125.00   -65.00    60.00
2024  07  09  00  02  00   131.00   -76.00    55.00
2024  07  09  00  03  00   124.00   -68.00    56.00
2024  07  09  00  04  00   121.00   -62.00    59.00
2024  07  09  00  05  00   118.00   -59.00    59.00
2024  07  09  00  06  00   109.00   -52.00    57.00
2024  07  09  00  07  00   110.00   -48.00    62.00
2024  07  09  00  08  00   122.00   -48.00    74.00
2024  07  09  00  09  00   130.00   -51.00    79.00
2024  07  09  00  10  00   124.00   -46.00    78.00
2024  07  09  00  11  00   124.00   -46.00    78.00
2024  07  09  00  12  00   132.00   -49.00    83.00
2024  07  09  00  13  00   140.00   -55.00    85.00
2024  07  09  00  14  00   136.00   -55.00    81.00
2024  07  09  00  15  00   135.00   -55.00    80.00
2024  07  09  00  16  00   130.00   -50.00    80.00
2024  07  09  00  17  00   145.00   -58.00    87.00
2024  07  09  00  18  00   144.00   -52.00    92.00
2024  07  09  00  19  00   131.00   -46.00    85.00
2024  07  09  00  20  00   122.00   -49.00    73.00
2024  07  09  00  21  00   112.00   -49.00    63.00
2024  07  09  00  22  00   106.00   -47.00    59.00
2024  07  09  00  23  00   105.00   -48.00    57.00
2024  07  09  00  24  00   103.00   -47.00    56.00
2024  07  09  00  25  00   106.00   -52.00    54.00
2024  07  09  00  26  00   109.00   -57.00    52.00
2024  07  09  00  27  00   105.00   -57.00    48.00
2024  07  09  00  28  00    97.00   -53.00    44.00
2024  07  09  00  29  00    88.00   -51.00    37.00
2024  07  09  00  30  00    83.00   -50.00    33.00
2024  07  09  00  31  00   100.00   -53.00    47.00
2024  07  09  00  32  00   113.00   -54.00    59.00
2024  07  09  00  33  00   107.00   -52.00    55.00
2024  07  09  00  34  00   100.00   -49.00    51.00
2024  07  09  00  35  00    94.00   -47.00    47.00
2024  07  09  00  36  00    84.00   -40.00    44.00
2024  07  09  00  37  00    86.00   -45.00    41.00
2024  07  09  00  38  00    81.00   -40.00    41.00
2024  07  09  00  39  00    87.00   -42.00    45.00
2024  07  09  00  40  00    90.00   -48.00    42.00
2024  07  09  00  41  00    83.00   -43.00    40.00
2024  07  09  00  42  00    84.00   -43.00    41.00
2024  07  09  00  43  00    91.00   -46.00    45.00
2024  07  09  00  44  00    95.00   -46.00    49.00
2024  07  09  00  45  00    90.00   -46.00    44.00
2024  07  09  00  46  00    80.00   -47.00    33.00
2024  07  09  00  47  00    81.00   -50.00    31.00
2024  07  09  00  48  00    89.00   -56.00    33.00
2024  07  09  00  49  00    91.00   -56.00    35.00
2024  07  09  00  50  00    86.00   -51.00    35.00
2024  07  09  00  51  00    75.00   -42.00    33.00
2024  07  09  00  52  00    81.00   -47.00    34.00
2024  07  09  00  53  00    93.00   -55.00    38.00
2024  07  09  00  54  00   110.00   -67.00    43.00
2024  07  09  00  55  00   110.00   -65.00    45.00
2024  07  09  00  56  00   106.00   -59.00    47.00
2024  07  09  00  57  00   109.00   -58.00    51.00
2024  07  09  00  58  00   108.00   -55.00    53.00
2024  07  09  00  59  00   103.00   -52.00    51.00
2024  07  09  01  00  00   100.00   -50.00    50.00
2024  07  09  01  01  00   105.00   -55.00    50.00
2024  07  09  01  02  00   103.00   -56.00    47.00
2024  07  09  01  03  00   100.00   -56.00    44.00
2024  07  09  01  04  00    94.00   -53.00    41.00
2024  07  09  01  05  00    88.00   -49.00    39.00
2024  07  09  01  06  00    83.00   -47.00    36.00
2024  07  09  01  07  00    86.00   -45.00    41.00
2024  07  09  01  08  00    83.00   -45.00    38.00
2024  07  09  01  09  00    89.00   -51.00    38.00
2024  07  09  01  10  00    93.00   -55.00    38.00
2024  07  09  01  11  00    94.00   -55.00    39.00
2024  07  09  01  12  00    95.00   -54.00    41.00
2024  07  09  01  13  00    97.00   -53.00    44.00
2024  07  09  01  14  00   104.00   -56.00    48.00
2024  07  09  01  15  00   109.00   -57.00    52.00
2024  07  09  01  16  00   114.00   -58.00    56.00
2024  07  09  01  17  00   118.00   -60.00    58.00
2024  07  09  01  18  00   122.00   -63.00    59.00
2024  07  09  01  19  00   125.00   -65.00    60.00
2024  07  09  01  20  00   130.00   -71.00    59.00
2024  07  09  01  21  00   138.00   -79.00    59.00
2024  07  09  01  22  00   158.00   -97.00    61.00
2024  07  09  01  23  00   163.00  -100.00    63.00
2024  07  09  01  24  00   165.00   -99.00    66.00
2024  07  09  01  25  00   167.00  -100.00    67.00
2024  07  09  01  26  00   172.00  -105.00    67.00
2024  07  09  01  27  00   167.00   -99.00    68.00
2024  07  09  01  28  00   171.00   -98.00    73.00
2024  07  09  01  29  00   179.00  -102.00    77.00
2024  07  09  01  30  00   182.00  -102.00    80.00
2024  07  09  01  31  00   184.00  -102.00    82.00
2024  07  09  01  32  00   180.00   -97.00    83.00
2024  07  09  01  33  00   180.00   -96.00    84.00
2024  07  09  01  34  00   181.00   -96.00    85.00
2024  07  09  01  35  00   181.00   -96.00    85.00
2024  07  09  01  36  00   177.00   -92.00    85.00
2024  07  09  01  37  00   174.00   -89.00    85.00
2024  07  09  01  38  00   173.00   -88.00    85.00
2024  07  09  01  39  00   175.00   -89.00    86.00
2024  07  09  01  40  00   178.00   -91.00    87.00
2024  07  09  01  41  00   178.00   -90.00    88.00
2024  07  09  01  42  00   176.00   -89.00    87.00
2024  07  09  01  43  00   172.00   -84.00    88.00
2024  07  09  01  44  00   166.00   -79.00    87.00
2024  07  09  01  45  00   163.00   -77.00    86.00
2024  07  09  01  46  00   157.00   -73.00    84.00
2024  07  09  01  47  00   150.00   -67.00    83.00
2024  07  09  01  48  00   145.00   -62.00    83.00
2024  07  09  01  49  00   140.00   -59.00    81.00
2024  07  09  01  50  00   136.00   -57.00    79.00
2024  07  09  01  51  00   129.00   -54.00    75.00
2024  07  09  01  52  00   123.00   -51.00    72.00
2024  07  09  01  53  00   124.00   -54.00    70.00
2024  07  09  01  54  00   119.00   -51.00    68.00
2024  07  09  01  55  00   123.00   -54.00    69.00
2024  07  09  01  56  00   123.00   -54.00    69.00
2024  07  09  01  57  00   121.00   -52.00    69.00
2024  07  09  01  58  00   123.00   -54.00    69.00
2024  07  09  01  59  00   119.00   -52.00    67.00
2024  07  09  02  00  00   112.00   -49.00    63.00
2024  07  09  02  01  00   107.00   -48.00    59.00
2024  07  09  02  02  00   105.00   -47.00    58.00
2024  07  09  02  03  00   105.00   -48.00    57.00
2024  07  09  02  04  00   106.00   -49.00    57.00
2024  07  09  02  05  00   106.00   -48.00    58.00
2024  07  09  02  06  00   107.00   -50.00    57.00
2024  07  09  02  07  00   107.00   -51.00    56.00
2024  07  09  02  08  00   106.00   -52.00    54.00
2024  07  09  02  09  00   103.00   -51.00    52.00
2024  07  09  02  10  00   100.00   -50.00    50.00
2024  07  09  02  11  00   100.00   -51.00    49.00
2024  07  09  02  12  00   103.00   -54.00    49.00
2024  07  09  02  13  00   104.00   -55.00    49.00
2024  07  09  02  14  00   107.00   -56.00    51.00
2024  07  09  02  15  00   111.00   -57.00    54.00
2024  07  09  02  16  00   112.00   -58.00    54.00
2024  07  09  02  17  00   114.00   -58.00    56.00
2024  07  09  02  18  00   116.00   -59.00    57.00
2024  07  09  02  19  00   121.00   -60.00    61.00
2024  07  09  02  20  00   128.00   -61.00    67.00
2024  07  09  02  21  00   129.00   -60.00    69.00
2024  07  09  02  22  00   129.00   -60.00    69.00
2024  07  09  02  23  00   128.00   -59.00    69.00
2024  07  09  02  24  00   126.00   -59.00    67.00
2024  07  09  02  25  00   124.00   -58.00    66.00
2024  07  09  02  26  00   124.00   -57.00    67.00
2024  07  09  02  27  00   122.00   -57.00    65.00
2024  07  09  02  28  00   122.00   -57.00    65.00
2024  07  09  02  29  00   127.00   -57.00    70.00
2024  07  09  02  30  00   133.00   -56.00    77.00
2024  07  09  02  31  00   138.00   -56.00    82.00
2024  07  09  02  32  00   141.00   -59.00    82.00
2024  07  09  02  33  00   145.00   -60.00    85.00
2024  07  09  02  34  00   153.00   -60.00    93.00
2024  07  09  02  35  00   163.00   -60.00   103.00
2024  07  09  02  36  00   169.00   -61.00   108.00
2024  07  09  02  37  00   169.00   -61.00   108.00
2024  07  09  02  38  00   168.00   -60.00   108.00
2024  07  09  02  39  00   169.00   -59.00   110.00
2024  07  09  02  40  00   170.00   -57.00   113.00
2024  07  09  02  41  00   171.00   -61.00   110.00
2024  07  09  02  42  00   168.00   -59.00   109.00
2024  07  09  02  43  00   178.00   -69.00   109.00
2024  07  09  02  44  00   172.00   -66.00   106.00
2024  07  09  02  45  00   182.00   -78.00   104.00
2024  07  09  02  46  00   181.00   -76.00   105.00
2024  07  09  02  47  00   194.00   -89.00   105.00
2024  07  09  02  48  00   196.00   -88.00   108.00
2024  07  09  02  49  00   201.00   -89.00   112.00
2024  07  09  02  50  00   214.00   -97.00   117.00
2024  07  09  02  51  00   215.00   -95.00   120.00
2024  07  09  02  52  00   220.00   -96.00   124.00
2024  07  09  02  53  00   231.00  -103.00   128.00
2024  07  09  02  54  00   233.00  -103.00   130.00
2024  07  09  02  55  00   236.00  -106.00   130.00
2024  07  09  02  56  00   236.00  -107.00   129.00
2024  07  09  02  57  00   242.00  -112.00   130.00
2024  07  09  02  58  00   243.00  -110.00   133.00
2024  07  09  02  59  00   263.00  -125.00   138.00
2024  07  09  03  00  00   257.00  -125.00   132.00
2024  07  09  03  01  00   249.00  -123.00   126.00
2024  07  09  03  02  00   255.00  -129.00   126.00
2024  07  09  03  03  00   255.00  -126.00   129.00
2024  07  09  03  04  00   268.00  -137.00   131.00
2024  07  09  03  05  00   272.00  -136.00   136.00
2024  07  09  03  06  00   283.00  -139.00   144.00
2024  07  09  03  07  00   298.00  -144.00   154.00
2024  07  09  03  08  00   312.00  -144.00   168.00
2024  07  09  03  09  00   318.00  -143.00   175.00
2024  07  09  03  10  00   322.00  -149.00   173.00
2024  07  09  03  11  00   343.00  -162.00   181.00
2024  07  09  03  12  00   367.00  -168.00   199.00
2024  07  09  03  13  00   376.00  -173.00   203.00
2024  07  09  03  14  00   389.00  -181.00   208.00
2024  07  09  03  15  00   399.00  -183.00   216.00
2024  07  09  03  16  00   408.00  -189.00   219.00
2024  07  09  03  17  00   424.00  -199.00   225.00
2024  07  09  03  18  00   434.00  -196.00   238.00
2024  07  09  03  19  00   455.00  -211.00   244.00
2024  07  09  03  20  00   466.00  -216.00   250.00
2024  07  09  03  21  00   479.00  -219.00   260.00
2024  07  09  03  22  00   479.00  -224.00   255.00
2024  07  09  03  23  00   463.00  -221.00   242.00
2024  07  09  03  24  00   456.00  -225.00   231.00
2024  07  09  03  25  00   443.00  -224.00   219.00
2024  07  09  03  26  00   439.00  -232.00   207.00
2024  07  09  03  27  00   417.00  -226.00   191.00
2024  07  09  03  28  00   403.00  -225.00   178.00
2024  07  09  03  29  00   411.00  -244.00   167.00
2024  07  09  03  30  00   407.00  -246.00   161.00
2024  07  09  03  31  00   415.00  -258.00   157.00
2024  07  09  03  32  00   413.00  -258.00   155.00
2024  07  09  03  33  00   391.00  -238.00   153.00
2024  07  09  03  34  00   392.00  -242.00   150.00
2024  07  09  03  35  00   396.00  -238.00   158.00
2024  07  09  03  36  00   385.00  -233.00   152.00
2024  07  09  03  37  00   369.00  -227.00   142.00
2024  07  09  03  38  00   364.00  -225.00   139.00
2024  07  09  03  39  00   366.00  -222.00   144.00
2024  07  09  03  40  00   357.00  -213.00   144.00
2024  07  09  03  41  00   349.00  -210.00   139.00
2024  07  09  03  42  00   352.00  -213.00   139.00
2024  07  09  03  43  00   340.00  -204.00   136.00
2024  07  09  03  44  00   342.00  -209.00   133.00
2024  07  09  03  45  00   347.00  -215.00   132.00
2024  07  09  03  46  00   347.00  -217.00   130.00
2024  07  09  03  47  00   340.00  -208.00   132.00
2024  07  09  03  48  00   341.00  -209.00   132.00
2024  07  09  03  49  00   344.00  -212.00   132.00
2024  07  09  03  50  00   331.00  -201.00   130.00
2024  07  09  03  51  00   337.00  -199.00   138.00
2024  07  09  03  52  00   335.00  -199.00   136.00
2024  07  09  03  53  00   321.00  -180.00   141.00
2024  07  09  03  54  00   324.00  -186.00   138.00
2024  07  09  03  55  00   325.00  -192.00   133.00
2024  07  09  03  56  00   325.00  -196.00   129.00
2024  07  09  03  57  00   316.00  -187.00   129.00
2024  07  09  03  58  00   321.00  -192.00   129.00
2024  07  09  03  59  00   322.00  -188.00   134.00
2024  07  09  04  00  00   320.00  -181.00   139.00
2024  07  09  04  01  00   310.00  -170.00   140.00
2024  07  09  04  02  00   307.00  -168.00   139.00
2024  07  09  04  03  00   309.00  -174.00   135.00
2024  07  09  04  04  00   289.00  -157.00   132.00
2024  07  09  04  05  00   291.00  -160.00   131.00
2024  07  09  04  06  00   286.00  -154.00   132.00
2024  07  09  04  07  00   286.00  -154.00   132.00
2024  07  09  04  08  00   280.00  -153.00   127.00
2024  07  09  04  09  00   267.00  -145.00   122.00
2024  07  09  04  10  00   258.00  -139.00   119.00
2024  07  09  04  11  00   246.00  -131.00   115.00
2024  07  09  04  12  00   236.00  -123.00   113.00
2024  07  09  04  13  00   240.00  -127.00   113.00
2024  07  09  04  14  00   244.00  -127.00   117.00
2024  07  09  04  15  00   247.00  -124.00   123.00
2024  07  09  04  16  00   244.00  -119.00   125.00
2024  07  09  04  17  00   242.00  -117.00   125.00
2024  07  09  04  18  00   239.00  -114.00   125.00
2024  07  09  04  19  00   236.00  -108.00   128.00
2024  07  09  04  20  00   236.00  -103.00   133.00
2024  07  09  04  21  00   236.00   -97.00   139.00
2024  07  09  04  22  00   237.00   -93.00   144.00
2024  07  09  04  23  00   236.00   -88.00   148.00
2024  07  09  04  24  00   236.00   -85.00   151.00
2024  07  09  04  25  00   237.00   -86.00   151.00
2024  07  09  04  26  00   239.00   -85.00   154.00
2024  07  09  04  27  00   240.00   -86.00   154.00
2024  07  09  04  28  00   243.00   -82.00   161.00
2024  07  09  04  29  00   249.00   -80.00   169.00
2024  07  09  04  30  00   260.00   -85.00   175.00
2024  07  09  04  31  00   263.00   -85.00   178.00
2024  07  09  04  32  00   262.00   -84.00   178.00
2024  07  09  04  33  00   264.00   -85.00   179.00
2024  07  09  04  34  00   259.00   -81.00   178.00
2024  07  09  04  35  00   260.00   -79.00   181.00
2024  07  09  04  36  00   263.00   -80.00   183.00
2024  07  09  04  37  00   257.00   -76.00   181.00
2024  07  09  04  38  00   247.00   -72.00   175.00
2024  07  09  04  39  00   247.00   -76.00   171.00
2024  07  09  04  40  00   244.00   -76.00   168.00
2024  07  09  04  41  00   240.00   -72.00   168.00
2024  07  09  04  42  00   235.00   -71.00   164.00
2024  07  09  04  43  00   228.00   -70.00   158.00
2024  07  09  04  44  00   233.00   -75.00   158.00
2024  07  09  04  45  00   239.00   -78.00   161.00
2024  07  09  04  46  00   243.00   -79.00   164.00
2024  07  09  04  47  00   237.00   -71.00   166.00
2024  07  09  04  48  00   229.00   -68.00   161.00
2024  07  09  04  49  00   212.00   -62.00   150.00
2024  07  09  04  50  00   203.00   -55.00   148.00
2024  07  09  04  51  00   201.00   -52.00   149.00
2024  07  09  04  52  00   208.00   -58.00   150.00
2024  07  09  04  53  00   204.00   -55.00   149.00
2024  07  09  04  54  00   199.00   -53.00   146.00
2024  07  09  04  55  00   188.00   -50.00   138.00
2024  07  09  04  56  00   184.00   -51.00   133.00
2024  07  09  04  57  00   187.00   -52.00   135.00
2024  07  09  04  58  00   187.00   -55.00   132.00
2024  07  09  04  59  00   179.00   -55.00   124.00
2024  07  09  05  00  00   173.00   -51.00   122.00
2024  07  09  05  01  00   166.00   -45.00   121.00
2024  07  09  05  02  00   167.00   -46.00   121.00
2024  07  09  05  03  00   164.00   -44.00   120.00
2024  07  09  05  04  00   154.00   -42.00   112.00
2024  07  09  05  05  00   141.00   -39.00   102.00
2024  07  09  05  06  00   137.00   -39.00    98.00
2024  07  09  05  07  00   137.00   -38.00    99.00
2024  07  09  05  08  00   135.00   -39.00    96.00
2024  07  09  05  09  00   132.00   -38.00    94.00
2024  07  09  05  10  00   131.00   -41.00    90.00
2024  07  09  05  11  00   135.00   -43.00    92.00
2024  07  09  05  12  00   135.00   -40.00    95.00
2024  07  09  05  13  00   132.00   -39.00    93.00
2024  07  09  05  14  00   124.00   -37.00    87.00
2024  07  09  05  15  00   116.00   -34.00    82.00
2024  07  09  05  16  00   111.00   -34.00    77.00
2024  07  09  05  17  00   111.00   -34.00    77.00
2024  07  09  05  18  00   116.00   -35.00    81.00
2024  07  09  05  19  00   119.00   -32.00    87.00
2024  07  09  05  20  00   119.00   -31.00    88.00
2024  07  09  05  21  00   117.00   -29.00    88.00
2024  07  09  05  22  00   113.00   -30.00    83.00
2024  07  09  05  23  00   103.00   -28.00    75.00
2024  07  09  05  24  00    99.00   -31.00    68.00
2024  07  09  05  25  00   103.00   -33.00    70.00
2024  07  09  05  26  00   106.00   -33.00    73.00
2024  07  09  05  27  00   111.00   -30.00    81.00
2024  07  09  05  28  00   116.00   -28.00    88.00
2024  07  09  05  29  00   116.00   -27.00    89.00
2024  07  09  05  30  00   114.00   -31.00    83.00
2024  07  09  05  31  00   107.00   -29.00    78.00
2024  07  09  05  32  00   107.00   -29.00    78.00
2024  07  09  05  33  00   114.00   -29.00    85.00
2024  07  09  05  34  00   126.00   -33.00    93.00
2024  07  09  05  35  00   127.00   -32.00    95.00
2024  07  09  05  36  00   123.00   -29.00    94.00
2024  07  09  05  37  00   121.00   -28.00    93.00
2024  07  09  05  38  00   120.00   -29.00    91.00
2024  07  09  05  39  00   125.00   -29.00    96.00
2024  07  09  05  40  00   131.00   -29.00   102.00
2024  07  09  05  41  00   132.00   -27.00   105.00
2024  07  09  05  42  00   133.00   -27.00   106.00
2024  07  09  05  43  00   132.00   -28.00   104.00
2024  07  09  05  44  00   131.00   -26.00   105.00
2024  07  09  05  45  00   125.00   -24.00   101.00
2024  07  09  05  46  00   127.00   -25.00   102.00
2024  07  09  05  47  00   124.00   -25.00    99.00
2024  07  09  05  48  00   126.00   -26.00   100.00
2024  07  09  05  49  00   129.00   -26.00   103.00
2024  07  09  05  50  00   129.00   -25.00   104.00
2024  07  09  05  51  00   130.00   -25.00   105.00
2024  07  09  05  52  00   129.00   -23.00   106.00
2024  07  09  05  53  00   127.00   -22.00   105.00
2024  07  09  05  54  00   127.00   -21.00   106.00
2024  07  09  05  55  00   128.00   -22.00   106.00
2024  07  09  05  56  00   126.00   -22.00   104.00
2024  07  09  05  57  00   124.00   -22.00   102.00
2024  07  09  05  58  00   123.00   -21.00   102.00
2024  07  09  05  59  00   119.00   -20.00    99.00
2024  07  09  06  00  00   113.00   -21.00    92.00
2024  07  09  06  01  00   110.00   -22.00    88.00
2024  07  09  06  02  00   111.00   -22.00    89.00
2024  07  09  06  03  00   113.00   -21.00    92.00
2024  07  09  06  04  00   109.00   -18.00    91.00
2024  07  09  06  05  00   107.00   -17.00    90.00
2024  07  09  06  06  00   109.00   -17.00    92.00
2024  07  09  06  07  00   110.00   -17.00    93.00
2024  07  09  06  08  00   112.00   -17.00    95.00
2024  07  09  06  09  00   114.00   -17.00    97.00
2024  07  09  06  10  00   114.00   -16.00    98.00
2024  07  09  06  11  00   111.00   -15.00    96.00
2024  07  09  06  12  00   110.00   -15.00    95.00
2024  07  09  06  13  00   105.00   -13.00    92.00
2024  07  09  06  14  00   103.00   -13.00    90.00
2024  07  09  06  15  00   105.00   -14.00    91.00
2024  07  09  06  16  00   107.00   -16.00    91.00
2024  07  09  06  17  00   101.00   -16.00    85.00
2024  07  09  06  18  00    96.00   -16.00    80.00
2024  07  09  06  19  00    94.00   -16.00    78.00
2024  07  09  06  20  00    98.00   -17.00    81.00
2024  07  09  06  21  00   104.00   -20.00    84.00
2024  07  09  06  22  00   106.00   -23.00    83.00
2024  07  09  06  23  00   102.00   -22.00    80.00
2024  07  09  06  24  00    90.00   -16.00    74.00
2024  07  09  06  25  00    75.00   -12.00    63.00
2024  07  09  06  26  00    74.00   -18.00    56.00
2024  07  09  06  27  00    84.00   -28.00    56.00
2024  07  09  06  28  00    90.00   -32.00    58.00
2024  07  09  06  29  00    90.00   -28.00    62.00
2024  07  09  06  30  00    85.00   -21.00    64.00
2024  07  09  06  31  00    85.00   -18.00    67.00
2024  07  09  06  32  00    83.00   -18.00    65.00
2024  07  09  06  33  00    80.00   -19.00    61.00
2024  07  09  06  34  00    79.00   -22.00    57.00
2024  07  09  06  35  00    80.00   -25.00    55.00
2024  07  09  06  36  00    87.00   -29.00    58.00
2024  07  09  06  37  00    91.00   -29.00    62.00
2024  07  09  06  38  00    89.00   -27.00    62.00
2024  07  09  06  39  00    85.00   -26.00    59.00
2024  07  09  06  40  00    86.00   -30.00    56.00
2024  07  09  06  41  00    94.00   -31.00    63.00
2024  07  09  06  42  00    97.00   -33.00    64.00
