File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2024  05  07  00  00  00    72.06   -24.33    47.74
2024  05  07  00  01  00    74.21   -26.01    48.20
2024  05  07  00  02  00    74.38   -24.28    50.10
2024  05  07  00  03  00    74.48   -23.52    50.96
2024  05  07  00  04  00    75.43   -22.66    52.77
2024  05  07  00  05  00    86.49   -33.83    52.67
2024  05  07  00  06  00    98.40   -42.94    55.45
2024  05  07  00  07  00   108.81   -49.89    58.92
2024  05  07  00  08  00   116.92   -50.26    66.66
2024  05  07  00  09  00   116.19   -38.73    77.46
2024  05  07  00  10  00   117.13   -25.47    91.66
2024  05  07  00  11  00   117.88   -20.22    97.66
2024  05  07  00  12  00   129.27   -17.57   111.70
2024  05  07  00  13  00   133.27   -18.56   114.71
2024  05  07  00  14  00   136.71   -23.12   113.60
2024  05  07  00  15  00   136.25   -24.62   111.63
2024  05  07  00  16  00   123.30   -23.90    99.40
2024  05  07  00  17  00   111.93   -23.25    88.68
2024  05  07  00  18  00   102.34   -23.58    78.75
2024  05  07  00  19  00   102.04   -24.14    77.90
2024  05  07  00  20  00   100.53   -23.97    76.56
2024  05  07  00  21  00    94.12   -22.41    71.71
2024  05  07  00  22  00    96.64   -25.07    71.58
2024  05  07  00  23  00    96.25   -25.19    71.06
2024  05  07  00  24  00    89.29   -18.31    70.98
2024  05  07  00  25  00    83.79   -16.91    66.88
2024  05  07  00  26  00    80.61   -19.42    61.19
2024  05  07  00  27  00    81.03   -21.32    59.71
2024  05  07  00  28  00    78.89   -20.80    58.09
2024  05  07  00  29  00    81.40   -21.14    60.27
2024  05  07  00  30  00    82.76   -23.06    59.70
2024  05  07  00  31  00    80.72   -27.39    53.33
2024  05  07  00  32  00    76.82   -27.32    49.49
2024  05  07  00  33  00    76.23   -25.18    51.05
2024  05  07  00  34  00    77.89   -25.13    52.77
2024  05  07  00  35  00    78.40   -26.44    51.96
2024  05  07  00  36  00    75.88   -28.69    47.20
2024  05  07  00  37  00    76.88   -34.39    42.49
2024  05  07  00  38  00    83.37   -38.19    45.17
2024  05  07  00  39  00    87.87   -39.31    48.55
2024  05  07  00  40  00    79.43   -33.55    45.88
2024  05  07  00  41  00    68.00   -25.17    42.82
2024  05  07  00  42  00    57.19   -15.54    41.65
2024  05  07  00  43  00    54.56   -14.46    40.10
2024  05  07  00  44  00    53.77   -14.21    39.57
2024  05  07  00  45  00    55.05   -15.25    39.80
2024  05  07  00  46  00    55.30   -14.77    40.52
2024  05  07  00  47  00    55.24   -14.13    41.10
2024  05  07  00  48  00    52.82   -13.73    39.09
2024  05  07  00  49  00    55.90   -16.28    39.62
2024  05  07  00  50  00    58.60   -16.86    41.74
2024  05  07  00  51  00    62.13   -17.51    44.62
2024  05  07  00  52  00    62.36   -19.58    42.79
2024  05  07  00  53  00    60.11   -23.61    36.50
2024  05  07  00  54  00    61.41   -28.53    32.88
2024  05  07  00  55  00    65.84   -30.48    35.36
2024  05  07  00  56  00    71.32   -30.57    40.75
2024  05  07  00  57  00    71.17   -28.02    43.14
2024  05  07  00  58  00    71.94   -29.27    42.67
2024  05  07  00  59  00    74.99   -31.87    43.13
2024  05  07  01  00  00    70.56   -32.23    38.33
2024  05  07  01  01  00    65.07   -30.27    34.80
2024  05  07  01  02  00    61.25   -27.50    33.75
2024  05  07  01  03  00    58.22   -23.70    34.52
2024  05  07  01  04  00    58.48   -21.69    36.79
2024  05  07  01  05  00    59.41   -22.89    36.52
2024  05  07  01  06  00    51.93   -19.56    32.37
