File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2012  09  28  00  00  00    63.31   -44.41    18.91
2012  09  28  00  01  00    63.25   -44.57    18.68
2012  09  28  00  02  00    62.66   -43.88    18.78
2012  09  28  00  03  00    63.08   -44.41    18.67
2012  09  28  00  04  00    64.74   -45.50    19.24
2012  09  28  00  05  00    67.81   -47.42    20.39
2012  09  28  00  06  00    71.37   -49.60    21.77
2012  09  28  00  07  00    71.97   -49.87    22.10
2012  09  28  00  08  00    70.20   -49.05    21.14
2012  09  28  00  09  00    67.97   -46.97    20.99
2012  09  28  00  10  00    67.02   -46.97    20.05
2012  09  28  00  11  00    66.80   -46.92    19.88
2012  09  28  00  12  00    66.99   -47.20    19.79
2012  09  28  00  13  00    68.71   -48.11    20.60
2012  09  28  00  14  00    69.80   -48.93    20.86
2012  09  28  00  15  00    69.53   -48.58    20.94
2012  09  28  00  16  00    70.06   -48.70    21.35
2012  09  28  00  17  00    70.21   -49.26    20.95
2012  09  28  00  18  00    69.81   -48.90    20.90
2012  09  28  00  19  00    69.09   -48.98    20.12
2012  09  28  00  20  00    69.04   -49.19    19.85
2012  09  28  00  21  00    68.45   -48.58    19.87
2012  09  28  00  22  00    68.38   -48.89    19.50
2012  09  28  00  23  00    68.89   -49.41    19.49
2012  09  28  00  24  00    69.04   -49.56    19.48
2012  09  28  00  25  00    67.36   -48.62    18.74
2012  09  28  00  26  00    66.49   -48.46    18.04
2012  09  28  00  27  00    66.91   -49.04    17.88
2012  09  28  00  28  00    67.22   -49.60    17.62
2012  09  28  00  29  00    67.13   -49.68    17.46
2012  09  28  00  30  00    67.50   -49.30    18.20
2012  09  28  00  31  00    70.63   -48.88    21.75
2012  09  28  00  32  00    75.84   -54.61    21.23
2012  09  28  00  33  00    67.22   -48.62    18.59
2012  09  28  00  34  00    65.28   -49.17    16.11
2012  09  28  00  35  00    65.66   -49.20    16.46
2012  09  28  00  36  00    65.55   -49.50    16.05
2012  09  28  00  37  00    65.28   -49.51    15.76
2012  09  28  00  38  00    65.37   -49.47    15.90
2012  09  28  00  39  00    65.23   -49.41    15.82
2012  09  28  00  40  00    67.30   -49.51    17.79
2012  09  28  00  41  00    70.71   -49.46    21.25
2012  09  28  00  42  00    71.73   -49.67    22.06
2012  09  28  00  43  00    69.89   -50.35    19.54
2012  09  28  00  44  00    68.77   -49.33    19.44
2012  09  28  00  45  00    70.32   -50.28    20.04
2012  09  28  00  46  00    68.85   -50.24    18.61
2012  09  28  00  47  00    67.42   -50.65    16.77
2012  09  28  00  48  00    65.25   -49.95    15.31
2012  09  28  00  49  00    65.81   -50.45    15.35
2012  09  28  00  50  00    65.90   -50.45    15.45
2012  09  28  00  51  00    65.11   -49.98    15.12
2012  09  28  00  52  00    66.23   -50.94    15.28
2012  09  28  00  53  00    66.00   -50.45    15.55
2012  09  28  00  54  00    67.80   -51.47    16.32
2012  09  28  00  55  00    69.41   -51.62    17.79
2012  09  28  00  56  00    69.92   -51.22    18.71
2012  09  28  00  57  00    70.33   -50.95    19.37
2012  09  28  00  58  00    70.04   -50.69    19.35
2012  09  28  00  59  00    70.85   -50.93    19.92
2012  09  28  01  00  00    71.05   -52.13    18.92
2012  09  28  01  01  00    69.93   -52.36    17.57
2012  09  28  01  02  00    68.06   -52.02    16.04
2012  09  28  01  03  00    66.87   -51.48    15.39
2012  09  28  01  04  00    66.15   -50.93    15.22
2012  09  28  01  05  00    67.09   -51.84    15.25
2012  09  28  01  06  00    67.29   -51.71    15.59
2012  09  28  01  07  00    71.41   -55.17    16.24
2012  09  28  01  08  00    75.80   -58.18    17.63
2012  09  28  01  09  00    76.92   -59.05    17.87
2012  09  28  01  10  00    70.46   -53.71    16.75
2012  09  28  01  11  00    76.89   -60.08    16.81
2012  09  28  01  12  00    77.09   -61.26    15.83
2012  09  28  01  13  00    76.27   -61.40    14.87
2012  09  28  01  14  00    80.71   -65.29    15.41
2012  09  28  01  15  00    83.95   -66.01    17.95
2012  09  28  01  16  00    69.58   -51.60    17.98
2012  09  28  01  17  00    68.00   -50.99    17.01
2012  09  28  01  18  00    68.56   -52.52    16.04
2012  09  28  01  19  00    71.60   -53.23    18.37
2012  09  28  01  20  00    71.19   -50.88    20.32
2012  09  28  01  21  00    73.61   -52.06    21.55
2012  09  28  01  22  00    74.23   -52.91    21.32
2012  09  28  01  23  00    73.90   -52.39    21.52
2012  09  28  01  24  00    76.06   -53.57    22.49
2012  09  28  01  25  00    75.97   -54.05    21.91
2012  09  28  01  26  00    73.88   -54.22    19.67
2012  09  28  01  27  00    71.87   -54.72    17.15
2012  09  28  01  28  00    71.57   -54.37    17.20
2012  09  28  01  29  00    70.61   -53.29    17.33
2012  09  28  01  30  00    69.40   -52.10    17.30
2012  09  28  01  31  00    70.94   -52.07    18.87
2012  09  28  01  32  00    74.37   -51.40    22.97
2012  09  28  01  33  00    76.35   -51.32    25.03
2012  09  28  01  34  00    75.02   -51.89    23.13
2012  09  28  01  35  00    72.99   -51.93    21.05
2012  09  28  01  36  00    69.69   -50.50    19.19
2012  09  28  01  37  00    68.91   -50.16    18.75
2012  09  28  01  38  00    71.93   -51.19    20.74
2012  09  28  01  39  00    71.79   -51.78    20.01
2012  09  28  01  40  00    70.87   -52.74    18.13
2012  09  28  01  41  00    70.84   -53.18    17.66
2012  09  28  01  42  00    71.06   -52.71    18.36
2012  09  28  01  43  00    71.43   -52.29    19.14
2012  09  28  01  44  00    72.12   -52.54    19.58
2012  09  28  01  45  00    72.30   -52.99    19.31
2012  09  28  01  46  00    72.94   -53.74    19.21
2012  09  28  01  47  00    73.74   -54.32    19.42
2012  09  28  01  48  00    73.47   -54.07    19.40
2012  09  28  01  49  00    73.37   -54.01    19.36
2012  09  28  01  50  00    72.86   -53.87    18.99
2012  09  28  01  51  00    71.93   -53.67    18.26
2012  09  28  01  52  00    71.42   -53.64    17.78
2012  09  28  01  53  00    71.41   -54.10    17.30
2012  09  28  01  54  00    72.20   -55.00    17.21
2012  09  28  01  55  00    71.83   -54.41    17.42
2012  09  28  01  56  00    71.68   -54.21    17.47
2012  09  28  01  57  00    72.29   -54.75    17.54
2012  09  28  01  58  00    72.04   -54.49    17.55
2012  09  28  01  59  00    71.70   -54.18    17.52
2012  09  28  02  00  00    71.68   -53.99    17.69
2012  09  28  02  01  00    71.62   -53.95    17.67
2012  09  28  02  02  00    72.24   -53.86    18.38
2012  09  28  02  03  00    72.55   -52.98    19.57
2012  09  28  02  04  00    74.36   -53.54    20.82
2012  09  28  02  05  00    74.99   -53.10    21.89
2012  09  28  02  06  00    76.24   -53.52    22.71
2012  09  28  02  07  00    75.85   -52.71    23.15
2012  09  28  02  08  00    76.63   -53.03    23.59
2012  09  28  02  09  00    77.72   -53.81    23.91
2012  09  28  02  10  00    77.97   -54.19    23.77
2012  09  28  02  11  00    76.07   -53.22    22.85
2012  09  28  02  12  00    76.41   -53.32    23.08
2012  09  28  02  13  00    76.74   -53.95    22.79
2012  09  28  02  14  00    76.31   -53.97    22.33
2012  09  28  02  15  00    75.30   -52.64    22.66
2012  09  28  02  16  00    76.10   -52.65    23.45
2012  09  28  02  17  00    76.05   -52.33    23.72
2012  09  28  02  18  00    76.63   -52.06    24.56
2012  09  28  02  19  00    78.07   -52.62    25.44
2012  09  28  02  20  00    77.66   -52.18    25.48
2012  09  28  02  21  00    76.33   -51.27    25.05
2012  09  28  02  22  00    76.38   -51.87    24.51
2012  09  28  02  23  00    75.52   -51.45    24.08
2012  09  28  02  24  00    75.39   -52.26    23.13
2012  09  28  02  25  00    74.14   -51.69    22.45
2012  09  28  02  26  00    73.79   -51.57    22.22
2012  09  28  02  27  00    73.19   -51.98    21.21
2012  09  28  02  28  00    71.43   -50.10    21.33
2012  09  28  02  29  00    70.29   -49.73    20.56
2012  09  28  02  30  00    71.91   -52.26    19.65
2012  09  28  02  31  00    71.05   -52.11    18.95
2012  09  28  02  32  00    69.18   -50.19    18.99
2012  09  28  02  33  00    69.80   -50.88    18.91
2012  09  28  02  34  00    70.98   -52.37    18.60
2012  09  28  02  35  00    68.94   -50.61    18.33
2012  09  28  02  36  00    69.58   -51.05    18.54
2012  09  28  02  37  00    70.05   -50.99    19.06
2012  09  28  02  38  00    70.25   -50.53    19.72
2012  09  28  02  39  00    69.86   -49.91    19.94
2012  09  28  02  40  00    70.08   -50.96    19.12
