File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2012  06  14  00  00  00   143.58   -71.02    72.56
2012  06  14  00  01  00   146.13   -72.08    74.05
2012  06  14  00  02  00   148.65   -74.56    74.08
2012  06  14  00  03  00   149.66   -74.53    75.13
2012  06  14  00  04  00   149.06   -73.66    75.40
2012  06  14  00  05  00   150.99   -74.47    76.52
2012  06  14  00  06  00   151.67   -75.31    76.36
2012  06  14  00  07  00   153.19   -76.48    76.71
2012  06  14  00  08  00   154.80   -76.56    78.24
2012  06  14  00  09  00   155.88   -76.00    79.88
2012  06  14  00  10  00   154.72   -74.76    79.96
2012  06  14  00  11  00   151.95   -72.90    79.05
2012  06  14  00  12  00   149.98   -71.90    78.08
2012  06  14  00  13  00   151.50   -72.98    78.52
2012  06  14  00  14  00   154.84   -75.07    79.77
2012  06  14  00  15  00   155.64   -73.64    82.00
2012  06  14  00  16  00   152.02   -69.44    82.57
2012  06  14  00  17  00   148.13   -63.82    84.31
2012  06  14  00  18  00   145.75   -59.43    86.32
2012  06  14  00  19  00   146.62   -57.90    88.72
2012  06  14  00  20  00   149.05   -59.44    89.61
2012  06  14  00  21  00   147.54   -57.19    90.35
2012  06  14  00  22  00   146.93   -56.20    90.73
2012  06  14  00  23  00   147.91   -55.55    92.36
2012  06  14  00  24  00   147.16   -52.54    94.62
2012  06  14  00  25  00   147.12   -51.16    95.96
2012  06  14  00  26  00   144.42   -51.42    93.01
2012  06  14  00  27  00   144.38   -54.44    89.94
2012  06  14  00  28  00   141.10   -55.86    85.24
2012  06  14  00  29  00   141.70   -58.54    83.16
2012  06  14  00  30  00   141.65   -59.80    81.85
2012  06  14  00  31  00   142.81   -61.77    81.04
2012  06  14  00  32  00   143.55   -63.97    79.58
2012  06  14  00  33  00   141.06   -64.29    76.77
2012  06  14  00  34  00   141.27   -65.61    75.66
2012  06  14  00  35  00   140.58   -65.39    75.20
2012  06  14  00  36  00   141.95   -65.37    76.57
2012  06  14  00  37  00   142.77   -64.65    78.12
2012  06  14  00  38  00   141.70   -64.40    77.31
2012  06  14  00  39  00   137.96   -61.11    76.85
2012  06  14  00  40  00   137.05   -56.74    80.30
2012  06  14  00  41  00   141.51   -54.91    86.60
2012  06  14  00  42  00   144.15   -53.26    90.89
2012  06  14  00  43  00   144.09   -50.33    93.76
2012  06  14  00  44  00   138.79   -44.01    94.78
2012  06  14  00  45  00   133.52   -38.55    94.98
2012  06  14  00  46  00   132.26   -35.74    96.51
2012  06  14  00  47  00   134.89   -37.61    97.28
2012  06  14  00  48  00   138.51   -39.86    98.65
2012  06  14  00  49  00   134.96   -35.75    99.21
2012  06  14  00  50  00   131.28   -33.33    97.96
2012  06  14  00  51  00   131.77   -33.37    98.41
2012  06  14  00  52  00   133.55   -34.38    99.16
2012  06  14  00  53  00   136.67   -35.70   100.97
2012  06  14  00  54  00   139.88   -36.40   103.49
2012  06  14  00  55  00   144.07   -38.75   105.32
2012  06  14  00  56  00   144.64   -39.20   105.44
2012  06  14  00  57  00   144.80   -40.37   104.43
2012  06  14  00  58  00   145.52   -41.58   103.94
2012  06  14  00  59  00   146.22   -43.40   102.82
2012  06  14  01  00  00   148.63   -48.04   100.59
2012  06  14  01  01  00   147.47   -48.64    98.83
2012  06  14  01  02  00   145.96   -48.00    97.97
2012  06  14  01  03  00   142.68   -46.10    96.58
