File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2011  09  24  00  00  00    55.72   -30.34    25.39
2011  09  24  00  01  00    55.85   -30.35    25.50
2011  09  24  00  02  00    55.40   -30.03    25.38
2011  09  24  00  03  00    55.17   -29.61    25.56
2011  09  24  00  04  00    54.83   -29.29    25.54
2011  09  24  00  05  00    55.00   -29.30    25.70
2011  09  24  00  06  00    55.28   -29.57    25.71
2011  09  24  00  07  00    55.79   -29.89    25.90
2011  09  24  00  08  00    55.82   -30.30    25.51
2011  09  24  00  09  00    56.17   -31.24    24.93
2011  09  24  00  10  00    56.27   -31.47    24.80
2011  09  24  00  11  00    56.16   -31.02    25.14
2011  09  24  00  12  00    62.59   -30.62    31.97
2011  09  24  00  13  00    62.12   -30.68    31.44
2011  09  24  00  14  00    58.45   -31.44    27.01
2011  09  24  00  15  00    58.05   -31.78    26.27
2011  09  24  00  16  00    58.08   -31.91    26.17
2011  09  24  00  17  00    58.41   -32.20    26.21
2011  09  24  00  18  00    58.71   -32.49    26.22
2011  09  24  00  19  00    57.51   -31.67    25.84
2011  09  24  00  20  00    57.10   -30.99    26.10
2011  09  24  00  21  00    57.18   -31.10    26.07
2011  09  24  00  22  00    57.23   -31.04    26.19
2011  09  24  00  23  00    57.71   -31.01    26.70
2011  09  24  00  24  00    58.56   -31.34    27.22
2011  09  24  00  25  00    58.36   -31.41    26.95
2011  09  24  00  26  00    58.29   -30.97    27.32
2011  09  24  00  27  00    57.79   -30.84    26.95
2011  09  24  00  28  00    56.34   -30.75    25.59
2011  09  24  00  29  00    55.82   -30.15    25.67
2011  09  24  00  30  00    55.68   -29.61    26.07
2011  09  24  00  31  00    56.11   -29.69    26.42
2011  09  24  00  32  00    57.34   -30.72    26.62
2011  09  24  00  33  00    58.05   -31.13    26.92
2011  09  24  00  34  00    57.16   -30.66    26.49
2011  09  24  00  35  00    55.85   -30.26    25.59
2011  09  24  00  36  00    56.31   -29.58    26.73
2011  09  24  00  37  00    55.41   -28.57    26.85
2011  09  24  00  38  00    55.29   -28.20    27.09
2011  09  24  00  39  00    55.57   -29.10    26.47
2011  09  24  00  40  00    56.89   -30.42    26.46
2011  09  24  00  41  00    57.44   -31.18    26.26
2011  09  24  00  42  00    57.40   -31.72    25.68
2011  09  24  00  43  00    57.40   -31.41    26.00
2011  09  24  00  44  00    57.49   -30.96    26.53
2011  09  24  00  45  00    57.24   -30.44    26.80
2011  09  24  00  46  00    56.85   -30.19    26.66
2011  09  24  00  47  00    57.10   -30.42    26.68
2011  09  24  00  48  00    57.92   -31.00    26.92
2011  09  24  00  49  00    58.52   -31.60    26.92
2011  09  24  00  50  00    58.65   -32.36    26.29
2011  09  24  00  51  00    59.16   -33.17    25.98
2011  09  24  00  52  00    58.89   -32.85    26.04
2011  09  24  00  53  00    58.83   -32.64    26.20
2011  09  24  00  54  00    58.87   -33.20    25.67
2011  09  24  00  55  00    59.33   -33.60    25.73
2011  09  24  00  56  00    59.91   -33.80    26.11
2011  09  24  00  57  00    59.90   -34.25    25.65
2011  09  24  00  58  00    60.01   -34.34    25.67
2011  09  24  00  59  00    61.17   -34.10    27.07
2011  09  24  01  00  00    61.25   -34.05    27.21
2011  09  24  01  01  00    61.86   -33.58    28.28
2011  09  24  01  02  00    62.11   -33.29    28.81
2011  09  24  01  03  00    61.50   -33.12    28.38
2011  09  24  01  04  00    60.16   -32.80    27.36
2011  09  24  01  05  00    59.76   -32.70    27.06
2011  09  24  01  06  00    59.77   -32.49    27.28
2011  09  24  01  07  00    59.62   -32.55    27.07
2011  09  24  01  08  00    59.11   -32.62    26.49
2011  09  24  01  09  00    58.17   -32.85    25.32
2011  09  24  01  10  00    58.29   -32.77    25.52
2011  09  24  01  11  00    59.42   -32.70    26.72
2011  09  24  01  12  00    58.68   -32.07    26.60
2011  09  24  01  13  00    58.29   -31.48    26.81
2011  09  24  01  14  00    58.56   -31.39    27.17
2011  09  24  01  15  00    59.06   -31.12    27.94
2011  09  24  01  16  00    59.22   -31.03    28.18
2011  09  24  01  17  00    59.16   -30.95    28.21
2011  09  24  01  18  00    59.00   -30.86    28.14
2011  09  24  01  19  00    59.28   -30.94    28.35
2011  09  24  01  20  00    59.20   -30.86    28.35
2011  09  24  01  21  00    58.89   -30.74    28.15
2011  09  24  01  22  00    58.64   -30.41    28.23
2011  09  24  01  23  00    58.25   -30.08    28.18
2011  09  24  01  24  00    58.20   -29.87    28.33
2011  09  24  01  25  00    59.04   -29.91    29.12
2011  09  24  01  26  00    59.33   -30.15    29.18
2011  09  24  01  27  00    59.26   -30.58    28.69
2011  09  24  01  28  00    59.56   -30.65    28.90
2011  09  24  01  29  00    59.27   -30.45    28.81
2011  09  24  01  30  00    59.11   -30.23    28.88
2011  09  24  01  31  00    58.36   -29.80    28.56
2011  09  24  01  32  00    58.58   -29.95    28.63
2011  09  24  01  33  00    59.03   -30.58    28.45
2011  09  24  01  34  00    59.38   -31.37    28.00
2011  09  24  01  35  00    59.70   -32.09    27.61
2011  09  24  01  36  00    59.97   -32.33    27.65
2011  09  24  01  37  00    59.59   -32.16    27.43
2011  09  24  01  38  00    59.31   -31.86    27.45
2011  09  24  01  39  00    59.20   -31.69    27.51
2011  09  24  01  40  00    59.16   -31.78    27.38
2011  09  24  01  41  00    59.40   -31.93    27.47
2011  09  24  01  42  00    59.94   -32.28    27.65
2011  09  24  01  43  00    60.30   -32.57    27.73
2011  09  24  01  44  00    60.17   -32.56    27.61
2011  09  24  01  45  00    59.87   -32.38    27.49
2011  09  24  01  46  00    59.48   -32.21    27.27
2011  09  24  01  47  00    59.63   -32.39    27.24
2011  09  24  01  48  00    59.80   -32.62    27.19
2011  09  24  01  49  00    60.01   -32.70    27.31
2011  09  24  01  50  00    60.22   -32.87    27.35
2011  09  24  01  51  00    60.01   -33.04    26.96
2011  09  24  01  52  00    60.00   -33.01    26.99
2011  09  24  01  53  00    60.30   -33.13    27.17
2011  09  24  01  54  00    60.27   -33.20    27.07
2011  09  24  01  55  00    60.37   -33.19    27.17
2011  09  24  01  56  00    60.10   -32.87    27.23
2011  09  24  01  57  00    60.04   -32.79    27.25
2011  09  24  01  58  00    59.87   -32.61    27.26
2011  09  24  01  59  00    59.67   -32.20    27.47
2011  09  24  02  00  00    59.56   -32.19    27.37
2011  09  24  02  01  00    59.66   -32.51    27.16
2011  09  24  02  02  00    59.91   -33.01    26.91
2011  09  24  02  03  00    59.42   -32.62    26.80
2011  09  24  02  04  00    59.46   -32.60    26.86
2011  09  24  02  05  00    60.09   -32.34    27.74
2011  09  24  02  06  00    60.52   -31.87    28.65
2011  09  24  02  07  00    59.53   -31.33    28.19
2011  09  24  02  08  00    59.19   -31.42    27.77
2011  09  24  02  09  00    59.75   -31.87    27.88
2011  09  24  02  10  00    59.94   -31.96    27.98
2011  09  24  02  11  00    59.77   -31.89    27.88
2011  09  24  02  12  00    59.86   -31.71    28.15
2011  09  24  02  13  00    59.66   -31.57    28.09
2011  09  24  02  14  00    59.80   -31.38    28.42
2011  09  24  02  15  00    59.06   -31.24    27.82
2011  09  24  02  16  00    59.83   -31.27    28.56
2011  09  24  02  17  00    60.45   -31.49    28.96
2011  09  24  02  18  00    59.55   -31.64    27.91
2011  09  24  02  19  00    59.67   -31.50    28.17
