File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2018  06  24  00  00  00   345.59  -208.64   136.95
2018  06  24  00  01  00   344.93  -208.67   136.26
2018  06  24  00  02  00   342.62  -207.23   135.39
2018  06  24  00  03  00   331.51  -200.85   130.66
2018  06  24  00  04  00   334.51  -198.26   136.25
2018  06  24  00  05  00   335.37  -197.41   137.96
2018  06  24  00  06  00   332.67  -199.11   133.56
2018  06  24  00  07  00   318.37  -195.79   122.59
2018  06  24  00  08  00   315.10  -191.71   123.40
2018  06  24  00  09  00   311.11  -189.91   121.20
2018  06  24  00  10  00   304.40  -187.05   117.35
2018  06  24  00  11  00   302.96  -184.20   118.76
2018  06  24  00  12  00   300.63  -180.31   120.32
2018  06  24  00  13  00   294.96  -173.98   120.99
2018  06  24  00  14  00   290.75  -170.60   120.16
2018  06  24  00  15  00   283.81  -163.83   119.98
2018  06  24  00  16  00   274.73  -158.33   116.40
2018  06  24  00  17  00   277.49  -162.32   115.17
2018  06  24  00  18  00   273.27  -159.43   113.84
2018  06  24  00  19  00   266.15  -153.98   112.17
2018  06  24  00  20  00   262.04  -148.88   113.16
2018  06  24  00  21  00   263.33  -145.70   117.62
2018  06  24  00  22  00   250.22  -138.35   111.87
2018  06  24  00  23  00   247.25  -133.02   114.23
2018  06  24  00  24  00   245.31  -131.04   114.28
2018  06  24  00  25  00   243.10  -128.55   114.55
2018  06  24  00  26  00   238.92  -127.44   111.48
2018  06  24  00  27  00   229.55  -122.08   107.48
2018  06  24  00  28  00   224.34  -117.51   106.84
2018  06  24  00  29  00   225.83  -117.58   108.26
2018  06  24  00  30  00   230.80  -121.38   109.42
2018  06  24  00  31  00   234.77  -125.73   109.04
2018  06  24  00  32  00   246.44  -135.07   111.37
2018  06  24  00  33  00   251.95  -138.01   113.93
2018  06  24  00  34  00   247.40  -138.42   108.98
2018  06  24  00  35  00   236.92  -132.48   104.44
2018  06  24  00  36  00   235.23  -131.12   104.10
2018  06  24  00  37  00   244.59  -134.82   109.77
2018  06  24  00  38  00   253.52  -139.39   114.13
2018  06  24  00  39  00   258.62  -143.23   115.40
2018  06  24  00  40  00   261.93  -142.00   119.93
2018  06  24  00  41  00   259.08  -137.95   121.13
2018  06  24  00  42  00   253.39  -134.45   118.95
2018  06  24  00  43  00   255.30  -135.93   119.37
2018  06  24  00  44  00   246.36  -126.68   119.69
2018  06  24  00  45  00   244.66  -123.82   120.84
2018  06  24  00  46  00   244.90  -122.74   122.16
2018  06  24  00  47  00   242.08  -121.18   120.90
2018  06  24  00  48  00   241.28  -122.96   118.31
2018  06  24  00  49  00   234.35  -120.71   113.65
2018  06  24  00  50  00   227.28  -117.15   110.13
2018  06  24  00  51  00   222.30  -113.91   108.40
2018  06  24  00  52  00   216.51  -109.17   107.34
2018  06  24  00  53  00   207.79  -101.90   105.89
2018  06  24  00  54  00   206.37  -101.03   105.34
2018  06  24  00  55  00   208.20  -103.51   104.69
2018  06  24  00  56  00   203.95  -101.23   102.72
2018  06  24  00  57  00   203.69  -103.37   100.33
2018  06  24  00  58  00   198.08  -101.17    96.91
2018  06  24  00  59  00   205.87  -111.62    94.25
2018  06  24  01  00  00   206.81  -114.53    92.28
2018  06  24  01  01  00   207.83  -117.55    90.28
2018  06  24  01  02  00   209.51  -120.33    89.19
2018  06  24  01  03  00   204.09  -117.41    86.68
2018  06  24  01  04  00   187.15  -102.24    84.91
2018  06  24  01  05  00   186.74  -103.47    83.27
2018  06  24  01  06  00   189.28  -108.68    80.60
2018  06  24  01  07  00   187.89  -108.61    79.28
2018  06  24  01  08  00   181.27  -103.77    77.51
2018  06  24  01  09  00   179.15  -104.28    74.86
2018  06  24  01  10  00   177.98  -103.57    74.41
2018  06  24  01  11  00   171.34   -97.50    73.85
2018  06  24  01  12  00   165.16   -92.71    72.45
2018  06  24  01  13  00   160.39   -88.37    72.02
2018  06  24  01  14  00   159.99   -87.52    72.47
2018  06  24  01  15  00   156.13   -84.52    71.60
2018  06  24  01  16  00   158.62   -89.11    69.50
2018  06  24  01  17  00   161.20   -92.75    68.45
2018  06  24  01  18  00   158.94   -91.04    67.90
2018  06  24  01  19  00   161.86   -94.31    67.55
2018  06  24  01  20  00   158.11   -90.56    67.54
2018  06  24  01  21  00   155.12   -89.88    65.25
2018  06  24  01  22  00   150.38   -87.91    62.47
2018  06  24  01  23  00   149.76   -88.51    61.25
2018  06  24  01  24  00   149.17   -88.00    61.17
2018  06  24  01  25  00   148.67   -86.79    61.88
