File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2011  10  22  00  00  00   202.68  -168.97    33.71
2011  10  22  00  01  00   201.46  -166.31    35.14
2011  10  22  00  02  00   247.09  -210.57    36.52
2011  10  22  00  03  00   190.88  -155.44    35.44
2011  10  22  00  04  00   230.83  -190.71    40.12
2011  10  22  00  05  00   241.15  -200.27    40.88
2011  10  22  00  06  00   250.00  -207.84    42.17
2011  10  22  00  07  00   204.83  -163.50    41.33
2011  10  22  00  08  00   178.62  -137.21    41.41
2011  10  22  00  09  00   168.57  -132.16    36.41
2011  10  22  00  10  00   160.57  -128.44    32.14
2011  10  22  00  11  00   155.57  -127.02    28.54
2011  10  22  00  12  00   151.69  -125.73    25.95
2011  10  22  00  13  00   154.72  -128.17    26.55
2011  10  22  00  14  00   151.41  -123.38    28.03
2011  10  22  00  15  00   157.64  -127.73    29.91
2011  10  22  00  16  00   151.82  -119.99    31.83
2011  10  22  00  17  00   157.22  -128.51    28.70
2011  10  22  00  18  00   171.50  -146.75    24.75
2011  10  22  00  19  00   152.89  -129.65    23.24
2011  10  22  00  20  00   142.58  -116.76    25.81
2011  10  22  00  21  00   149.24  -121.30    27.93
2011  10  22  00  22  00   148.70  -122.96    25.74
2011  10  22  00  23  00   143.89  -122.24    21.65
2011  10  22  00  24  00   143.17  -123.52    19.65
2011  10  22  00  25  00   147.96  -128.64    19.32
2011  10  22  00  26  00   148.42  -130.14    18.28
2011  10  22  00  27  00   141.77  -123.38    18.39
2011  10  22  00  28  00   135.71  -115.02    20.68
2011  10  22  00  29  00   132.14  -108.87    23.28
2011  10  22  00  30  00   123.08  -101.27    21.81
2011  10  22  00  31  00   117.78   -97.29    20.50
2011  10  22  00  32  00   115.21   -96.87    18.35
2011  10  22  00  33  00   112.45   -95.09    17.36
2011  10  22  00  34  00   108.10   -92.25    15.86
2011  10  22  00  35  00   103.63   -87.76    15.87
2011  10  22  00  36  00    98.72   -82.93    15.79
2011  10  22  00  37  00    96.14   -80.13    16.02
2011  10  22  00  38  00    94.58   -77.62    16.96
2011  10  22  00  39  00    93.09   -74.87    18.21
2011  10  22  00  40  00    89.05   -70.48    18.57
2011  10  22  00  41  00    88.13   -69.61    18.52
2011  10  22  00  42  00    78.42   -60.29    18.13
2011  10  22  00  43  00    74.76   -56.73    18.03
2011  10  22  00  44  00    74.85   -56.43    18.42
2011  10  22  00  45  00    76.74   -56.82    19.92
2011  10  22  00  46  00    78.52   -56.86    21.66
2011  10  22  00  47  00    76.29   -53.86    22.42
2011  10  22  00  48  00    74.57   -51.85    22.72
2011  10  22  00  49  00    86.09   -64.54    21.55
2011  10  22  00  50  00    79.39   -58.86    20.53
2011  10  22  00  51  00    77.74   -58.47    19.27
2011  10  22  00  52  00    82.54   -63.82    18.71
2011  10  22  00  53  00    82.65   -63.07    19.58
2011  10  22  00  54  00    84.36   -63.47    20.89
2011  10  22  00  55  00    82.63   -61.96    20.67
2011  10  22  00  56  00    74.77   -55.24    19.54
2011  10  22  00  57  00    75.78   -56.53    19.25
2011  10  22  00  58  00    71.69   -53.43    18.26
2011  10  22  00  59  00    70.39   -53.43    16.96
2011  10  22  01  00  00    75.91   -58.72    17.19
2011  10  22  01  01  00    75.82   -58.72    17.11
2011  10  22  01  02  00    80.83   -63.81    17.02
2011  10  22  01  03  00    81.91   -64.98    16.93
2011  10  22  01  04  00    79.81   -62.61    17.20
2011  10  22  01  05  00    76.52   -59.22    17.30
2011  10  22  01  06  00    65.26   -47.51    17.75
2011  10  22  01  07  00    65.98   -47.03    18.94
2011  10  22  01  08  00    67.42   -47.22    20.20
2011  10  22  01  09  00    68.30   -47.15    21.15
2011  10  22  01  10  00    67.43   -46.07    21.36
2011  10  22  01  11  00    66.03   -44.86    21.17
2011  10  22  01  12  00    67.79   -46.07    21.72
2011  10  22  01  13  00    66.96   -45.45    21.51
2011  10  22  01  14  00    65.74   -44.47    21.27
2011  10  22  01  15  00    66.80   -45.68    21.12
2011  10  22  01  16  00    65.65   -46.13    19.52
2011  10  22  01  17  00    66.68   -47.82    18.86
2011  10  22  01  18  00    67.34   -48.07    19.27
2011  10  22  01  19  00    70.24   -49.90    20.33
2011  10  22  01  20  00    76.35   -54.50    21.85
2011  10  22  01  21  00    74.80   -52.24    22.57
2011  10  22  01  22  00    75.44   -52.82    22.62
2011  10  22  01  23  00    74.42   -52.00    22.42
2011  10  22  01  24  00    70.20   -48.29    21.90
2011  10  22  01  25  00    65.91   -44.61    21.30
2011  10  22  01  26  00    66.85   -45.45    21.39
2011  10  22  01  27  00    69.17   -47.05    22.12
2011  10  22  01  28  00    70.12   -46.90    23.22
2011  10  22  01  29  00    71.55   -47.83    23.72
2011  10  22  01  30  00    71.76   -47.90    23.87
2011  10  22  01  31  00    64.69   -41.44    23.25
2011  10  22  01  32  00    63.61   -41.14    22.46
2011  10  22  01  33  00    62.71   -40.99    21.73
2011  10  22  01  34  00    62.39   -41.00    21.40
2011  10  22  01  35  00    64.09   -41.90    22.19
2011  10  22  01  36  00    63.47   -40.89    22.58
2011  10  22  01  37  00    62.94   -40.71    22.23
2011  10  22  01  38  00    63.28   -41.00    22.28
2011  10  22  01  39  00    65.05   -42.69    22.36
2011  10  22  01  40  00    65.67   -43.62    22.05
2011  10  22  01  41  00    66.60   -45.11    21.48
2011  10  22  01  42  00    67.41   -46.74    20.67
2011  10  22  01  43  00    65.96   -45.65    20.31
2011  10  22  01  44  00    63.15   -44.01    19.14
2011  10  22  01  45  00    60.24   -41.86    18.38
2011  10  22  01  46  00    59.04   -40.83    18.21
2011  10  22  01  47  00    58.06   -39.86    18.20
2011  10  22  01  48  00    58.51   -39.83    18.68
2011  10  22  01  49  00    58.60   -39.42    19.19
2011  10  22  01  50  00    59.15   -39.54    19.61
2011  10  22  01  51  00    59.03   -39.35    19.67
2011  10  22  01  52  00    58.65   -38.90    19.75
2011  10  22  01  53  00    58.77   -38.83    19.94
2011  10  22  01  54  00    58.95   -38.96    19.99
2011  10  22  01  55  00    58.92   -38.87    20.05
2011  10  22  01  56  00    58.15   -38.43    19.72
2011  10  22  01  57  00    58.79   -38.95    19.84
2011  10  22  01  58  00    59.26   -39.53    19.73
2011  10  22  01  59  00    59.77   -40.09    19.68
2011  10  22  02  00  00    59.00   -39.22    19.78
2011  10  22  02  01  00    58.40   -38.66    19.75
2011  10  22  02  02  00    57.91   -37.99    19.92
2011  10  22  02  03  00    57.51   -37.61    19.90
2011  10  22  02  04  00    57.84   -37.86    19.98
2011  10  22  02  05  00    58.25   -38.08    20.18
2011  10  22  02  06  00    58.71   -38.49    20.22
2011  10  22  02  07  00    59.45   -39.06    20.40
2011  10  22  02  08  00    61.19   -39.86    21.33
2011  10  22  02  09  00    62.33   -40.38    21.96
2011  10  22  02  10  00    62.50   -40.58    21.93
2011  10  22  02  11  00    61.30   -41.17    20.12
2011  10  22  02  12  00    60.58   -41.18    19.41
2011  10  22  02  13  00    59.79   -40.59    19.20
2011  10  22  02  14  00    59.66   -40.21    19.45
2011  10  22  02  15  00    59.68   -39.72    19.96
2011  10  22  02  16  00    59.09   -38.87    20.22
2011  10  22  02  17  00    58.30   -38.21    20.08
2011  10  22  02  18  00    57.29   -37.19    20.09
2011  10  22  02  19  00    56.86   -36.42    20.44
2011  10  22  02  20  00    57.60   -36.88    20.72
2011  10  22  02  21  00    58.25   -37.69    20.56
2011  10  22  02  22  00    57.90   -37.79    20.11
2011  10  22  02  23  00    57.20   -37.09    20.12
2011  10  22  02  24  00    57.83   -37.31    20.52
2011  10  22  02  25  00    57.99   -37.24    20.75
2011  10  22  02  26  00    58.22   -37.48    20.75
2011  10  22  02  27  00    58.97   -37.70    21.27
2011  10  22  02  28  00    59.03   -37.44    21.59
2011  10  22  02  29  00    58.93   -37.31    21.62
2011  10  22  02  30  00    59.23   -37.18    22.05
2011  10  22  02  31  00    60.88   -37.00    23.88
2011  10  22  02  32  00    60.16   -37.08    23.08
2011  10  22  02  33  00    59.75   -37.38    22.38
2011  10  22  02  34  00    61.41   -37.79    23.62
2011  10  22  02  35  00    62.03   -38.30    23.73
2011  10  22  02  36  00    62.12   -39.22    22.90
2011  10  22  02  37  00    62.95   -40.18    22.77
2011  10  22  02  38  00    63.39   -40.40    22.98
2011  10  22  02  39  00    63.23   -40.26    22.97
2011  10  22  02  40  00    63.95   -41.21    22.74
2011  10  22  02  41  00    65.18   -42.89    22.30
2011  10  22  02  42  00    64.22   -42.10    22.12
2011  10  22  02  43  00    64.30   -41.98    22.32
2011  10  22  02  44  00    63.95   -41.63    22.32
2011  10  22  02  45  00    63.11   -41.03    22.08
2011  10  22  02  46  00    62.24   -40.65    21.59
2011  10  22  02  47  00    61.62   -40.20    21.42
2011  10  22  02  48  00    61.21   -40.02    21.19
2011  10  22  02  49  00    60.51   -39.41    21.10
2011  10  22  02  50  00    59.60   -38.83    20.77
2011  10  22  02  51  00    59.10   -38.46    20.64
2011  10  22  02  52  00    59.55   -38.61    20.94
2011  10  22  02  53  00    60.44   -39.05    21.39
2011  10  22  02  54  00    61.01   -39.27    21.75
2011  10  22  02  55  00    61.39   -39.11    22.28
2011  10  22  02  56  00    62.18   -38.96    23.22
2011  10  22  02  57  00    60.83   -38.07    22.76
2011  10  22  02  58  00    59.77   -37.39    22.38
2011  10  22  02  59  00    59.68   -37.11    22.57
2011  10  22  03  00  00    59.87   -36.56    23.31
2011  10  22  03  01  00    59.22   -35.40    23.82
2011  10  22  03  02  00    58.48   -34.62    23.86
2011  10  22  03  03  00    57.55   -34.07    23.48
2011  10  22  03  04  00    57.12   -33.50    23.62
2011  10  22  03  05  00    57.79   -33.57    24.22
2011  10  22  03  06  00    58.05   -33.86    24.19
2011  10  22  03  07  00    57.89   -34.05    23.84
2011  10  22  03  08  00    58.02   -34.30    23.72
2011  10  22  03  09  00    57.78   -34.20    23.58
2011  10  22  03  10  00    57.46   -33.60    23.86
2011  10  22  03  11  00    57.08   -32.82    24.25
2011  10  22  03  12  00    56.99   -32.69    24.30
2011  10  22  03  13  00    55.93   -32.38    23.55
2011  10  22  03  14  00    54.45   -31.31    23.14
2011  10  22  03  15  00    55.61   -32.07    23.55
2011  10  22  03  16  00    56.32   -32.40    23.92
2011  10  22  03  17  00    56.43   -33.14    23.29
2011  10  22  03  18  00    56.42   -33.38    23.04
2011  10  22  03  19  00    55.96   -32.80    23.15
2011  10  22  03  20  00    56.50   -33.20    23.30
2011  10  22  03  21  00    57.70   -33.85    23.86
2011  10  22  03  22  00    57.66   -33.67    24.00
2011  10  22  03  23  00    57.22   -33.41    23.81
2011  10  22  03  24  00    57.41   -33.68    23.72
2011  10  22  03  25  00    58.78   -34.33    24.45
2011  10  22  03  26  00    59.84   -34.38    25.46
2011  10  22  03  27  00    60.74   -34.30    26.43
2011  10  22  03  28  00    58.70   -34.29    24.41
2011  10  22  03  29  00    56.87   -34.09    22.79
2011  10  22  03  30  00    56.37   -34.04    22.33
2011  10  22  03  31  00    56.38   -34.22    22.16
2011  10  22  03  32  00    56.78   -34.68    22.10
2011  10  22  03  33  00    57.81   -35.64    22.17
2011  10  22  03  34  00    59.18   -36.78    22.39
2011  10  22  03  35  00    60.65   -37.80    22.85
2011  10  22  03  36  00    62.51   -39.47    23.04
2011  10  22  03  37  00    63.26   -40.64    22.62
2011  10  22  03  38  00    61.41   -39.35    22.06
2011  10  22  03  39  00    58.47   -36.93    21.55
2011  10  22  03  40  00    58.47   -37.00    21.47
2011  10  22  03  41  00    57.99   -36.87    21.12
2011  10  22  03  42  00    60.15   -36.91    23.24
2011  10  22  03  43  00    58.19   -35.91    22.28
2011  10  22  03  44  00    57.16   -35.22    21.95
2011  10  22  03  45  00    56.50   -34.52    21.99
2011  10  22  03  46  00    58.00   -35.09    22.91
2011  10  22  03  47  00    59.73   -35.71    24.03
2011  10  22  03  48  00    59.50   -35.67    23.82
2011  10  22  03  49  00    64.49   -35.88    28.61
2011  10  22  03  50  00    70.04   -36.52    33.51
2011  10  22  03  51  00    69.93   -36.27    33.66
2011  10  22  03  52  00    65.44   -35.70    29.74
2011  10  22  03  53  00    59.19   -35.40    23.79
2011  10  22  03  54  00    62.75   -39.99    22.76
2011  10  22  03  55  00    61.66   -38.93    22.73
2011  10  22  03  56  00    62.69   -40.35    22.34
2011  10  22  03  57  00    65.94   -43.08    22.86
2011  10  22  03  58  00    62.50   -40.13    22.37
2011  10  22  03  59  00    62.12   -38.54    23.58
2011  10  22  04  00  00    66.29   -36.71    29.59
2011  10  22  04  01  00    66.93   -37.26    29.66
2011  10  22  04  02  00    62.72   -37.91    24.81
2011  10  22  04  03  00    61.60   -37.96    23.64
2011  10  22  04  04  00    61.20   -36.63    24.58
2011  10  22  04  05  00    56.54   -33.99    22.55
2011  10  22  04  06  00    63.94   -35.53    28.41
2011  10  22  04  07  00    63.85   -32.44    31.41
2011  10  22  04  08  00    63.18   -33.94    29.24
2011  10  22  04  09  00    69.67   -34.68    34.99
2011  10  22  04  10  00    74.15   -35.41    38.75
2011  10  22  04  11  00    78.58   -37.09    41.50
2011  10  22  04  12  00    78.80   -32.41    46.39
2011  10  22  04  13  00    81.72   -32.36    49.36
2011  10  22  04  14  00    82.78   -32.35    50.43
2011  10  22  04  15  00    75.28   -30.80    44.48
2011  10  22  04  16  00    80.71   -39.44    41.27
2011  10  22  04  17  00    86.16   -49.06    37.10
2011  10  22  04  18  00    90.68   -57.64    33.04
2011  10  22  04  19  00    94.28   -62.21    32.08
2011  10  22  04  20  00    94.85   -62.76    32.08
2011  10  22  04  21  00    91.44   -60.42    31.02
2011  10  22  04  22  00    93.64   -62.75    30.88
2011  10  22  04  23  00    87.44   -62.65    24.79
2011  10  22  04  24  00    90.49   -66.80    23.69
2011  10  22  04  25  00   100.79   -77.65    23.14
2011  10  22  04  26  00   112.62   -89.45    23.17
2011  10  22  04  27  00   129.07  -106.08    22.99
2011  10  22  04  28  00   130.80  -107.86    22.94
2011  10  22  04  29  00   120.86   -97.78    23.08
2011  10  22  04  30  00   107.70   -84.63    23.07
2011  10  22  04  31  00   102.77   -79.76    23.01
2011  10  22  04  32  00   104.61   -80.99    23.61
2011  10  22  04  33  00   104.10   -81.36    22.75
2011  10  22  04  34  00    99.85   -77.10    22.75
2011  10  22  04  35  00    95.21   -72.23    22.98
2011  10  22  04  36  00    89.50   -66.54    22.97
2011  10  22  04  37  00    85.24   -62.60    22.64
2011  10  22  04  38  00    87.53   -64.76    22.76
2011  10  22  04  39  00    90.78   -64.86    25.92
2011  10  22  04  40  00    97.55   -68.65    28.89
2011  10  22  04  41  00    99.11   -68.13    30.98
2011  10  22  04  42  00    95.09   -64.06    31.03
2011  10  22  04  43  00    94.30   -62.37    31.94
2011  10  22  04  44  00   109.08   -68.39    40.70
2011  10  22  04  45  00   127.87   -78.30    49.57
2011  10  22  04  46  00   143.55   -93.00    50.55
2011  10  22  04  47  00   148.34   -94.78    53.57
2011  10  22  04  48  00   159.94  -102.11    57.83
2011  10  22  04  49  00   184.05  -122.16    61.89
2011  10  22  04  50  00   182.50  -121.56    60.94
2011  10  22  04  51  00   164.46  -110.53    53.94
2011  10  22  04  52  00   150.69  -103.76    46.93
2011  10  22  04  53  00   156.95  -113.92    43.03
2011  10  22  04  54  00   174.81  -126.69    48.12
2011  10  22  04  55  00   155.74  -110.30    45.44
2011  10  22  04  56  00   124.69   -85.97    38.73
2011  10  22  04  57  00    90.38   -58.69    31.69
2011  10  22  04  58  00    70.31   -37.69    32.62
2011  10  22  04  59  00    68.76   -33.17    35.58
2011  10  22  05  00  00    66.24   -32.76    33.48
2011  10  22  05  01  00    66.60   -35.32    31.27
2011  10  22  05  02  00    65.73   -35.60    30.14
2011  10  22  05  03  00    65.33   -37.22    28.11
2011  10  22  05  04  00    64.43   -38.37    26.05
2011  10  22  05  05  00    62.78   -37.79    24.99
2011  10  22  05  06  00    62.79   -36.86    25.93
2011  10  22  05  07  00    84.04   -60.14    23.90
2011  10  22  05  08  00    91.22   -68.63    22.59
2011  10  22  05  09  00    98.58   -75.41    23.17
2011  10  22  05  10  00    86.05   -63.50    22.54
2011  10  22  05  11  00    78.16   -56.94    21.22
2011  10  22  05  12  00    64.08   -42.58    21.50
2011  10  22  05  13  00    56.23   -34.65    21.58
2011  10  22  05  14  00    56.81   -35.34    21.48
2011  10  22  05  15  00    56.93   -35.50    21.43
2011  10  22  05  16  00    58.12   -36.44    21.69
2011  10  22  05  17  00    58.64   -36.87    21.77
2011  10  22  05  18  00    58.09   -36.20    21.89
2011  10  22  05  19  00    65.24   -43.21    22.02
2011  10  22  05  20  00    62.86   -41.11    21.76
2011  10  22  05  21  00    59.91   -38.39    21.52
2011  10  22  05  22  00    57.34   -35.99    21.35
2011  10  22  05  23  00    56.30   -34.90    21.40
2011  10  22  05  24  00    55.95   -34.31    21.64
2011  10  22  05  25  00    55.44   -33.81    21.63
2011  10  22  05  26  00    54.97   -33.22    21.76
2011  10  22  05  27  00    55.35   -33.24    22.11
2011  10  22  05  28  00    56.31   -33.72    22.58
2011  10  22  05  29  00    56.89   -33.90    22.99
2011  10  22  05  30  00    56.95   -33.79    23.16
2011  10  22  05  31  00    58.47   -35.21    23.26
2011  10  22  05  32  00    59.96   -36.66    23.29
2011  10  22  05  33  00    60.73   -37.56    23.17
2011  10  22  05  34  00    59.78   -37.12    22.66
2011  10  22  05  35  00    59.97   -37.55    22.41
2011  10  22  05  36  00    59.74   -37.52    22.22
2011  10  22  05  37  00    59.77   -37.82    21.96
2011  10  22  05  38  00    59.28   -37.61    21.66
2011  10  22  05  39  00    58.50   -37.21    21.29
2011  10  22  05  40  00    58.87   -37.76    21.11
2011  10  22  05  41  00    58.95   -38.05    20.90
2011  10  22  05  42  00    58.41   -37.67    20.74
2011  10  22  05  43  00    59.26   -38.48    20.78
2011  10  22  05  44  00    60.58   -39.78    20.80
2011  10  22  05  45  00    61.37   -40.11    21.26
2011  10  22  05  46  00    60.86   -38.89    21.97
2011  10  22  05  47  00    60.20   -37.92    22.28
2011  10  22  05  48  00    60.01   -37.75    22.26
2011  10  22  05  49  00    60.13   -38.41    21.72
2011  10  22  05  50  00    59.93   -38.83    21.11
2011  10  22  05  51  00    60.21   -39.05    21.16
2011  10  22  05  52  00    59.37   -38.00    21.36
2011  10  22  05  53  00    59.55   -37.82    21.73
2011  10  22  05  54  00    59.95   -38.19    21.76
2011  10  22  05  55  00    60.15   -38.36    21.79
2011  10  22  05  56  00    59.50   -37.68    21.82
2011  10  22  05  57  00    58.78   -37.04    21.74
2011  10  22  05  58  00    58.12   -36.74    21.39
