File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2012  07  13  00  00  00   161.72   -90.42    71.29
2012  07  13  00  01  00   162.68   -91.75    70.93
2012  07  13  00  02  00   165.05   -94.97    70.09
2012  07  13  00  03  00   162.39   -92.93    69.46
2012  07  13  00  04  00   160.61   -91.89    68.71
2012  07  13  00  05  00   156.55   -88.56    67.99
2012  07  13  00  06  00   154.27   -86.57    67.70
2012  07  13  00  07  00   156.74   -89.22    67.52
2012  07  13  00  08  00   161.16   -94.20    66.95
2012  07  13  00  09  00   163.46   -96.41    67.05
2012  07  13  00  10  00   159.42   -92.17    67.25
2012  07  13  00  11  00   157.59   -90.61    66.98
2012  07  13  00  12  00   153.86   -87.64    66.22
2012  07  13  00  13  00   152.14   -86.60    65.54
2012  07  13  00  14  00   152.39   -87.52    64.87
2012  07  13  00  15  00   150.49   -85.74    64.76
2012  07  13  00  16  00   153.09   -87.96    65.13
2012  07  13  00  17  00   154.83   -90.05    64.78
2012  07  13  00  18  00   154.93   -90.53    64.40
2012  07  13  00  19  00   151.57   -87.12    64.45
2012  07  13  00  20  00   147.84   -84.15    63.69
2012  07  13  00  21  00   140.87   -77.40    63.47
2012  07  13  00  22  00   136.53   -72.94    63.59
2012  07  13  00  23  00   135.95   -72.67    63.28
2012  07  13  00  24  00   137.23   -73.91    63.32
2012  07  13  00  25  00   141.18   -77.86    63.32
2012  07  13  00  26  00   143.56   -80.66    62.89
2012  07  13  00  27  00   144.73   -81.36    63.37
2012  07  13  00  28  00   144.04   -80.47    63.57
2012  07  13  00  29  00   144.23   -79.95    64.28
2012  07  13  00  30  00   143.16   -79.58    63.58
2012  07  13  00  31  00   143.11   -79.81    63.30
2012  07  13  00  32  00   140.00   -76.68    63.32
2012  07  13  00  33  00   141.64   -78.68    62.96
2012  07  13  00  34  00   146.21   -84.64    61.57
2012  07  13  00  35  00   151.19   -90.17    61.02
2012  07  13  00  36  00   152.52   -91.25    61.27
2012  07  13  00  37  00   151.78   -90.32    61.46
2012  07  13  00  38  00   148.02   -86.82    61.20
2012  07  13  00  39  00   144.44   -84.15    60.29
2012  07  13  00  40  00   141.10   -82.24    58.86
2012  07  13  00  41  00   141.87   -83.84    58.02
