
Downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2012 07 13 00 00 00 000   -3.48    -1.85     0.68  -397.00     18.20      5.40    2.71     22606.0
 2012 07 13 00 01 00 000   -3.54    -1.69     0.76  -397.50     17.60      4.50    2.71     21825.0
 2012 07 13 00 02 00 000   -3.66    -1.41     0.79  -398.00     17.00      3.50    2.70     20908.0
 2012 07 13 00 03 00 000   -3.61    -1.29     1.11  -396.90     12.40      1.70    2.43     20461.0
 2012 07 13 00 04 00 000   -3.69    -1.15     1.17  -396.90     12.40      1.70    2.43     20461.0
 2012 07 13 00 05 00 000   -3.73    -0.79     1.40  -396.90     12.40      1.70    2.43     20461.0
 2012 07 13 00 06 00 000   -3.75    -0.80     1.42  -393.00      6.10     -8.40    2.52     19040.0
 2012 07 13 00 07 00 000   -3.71    -1.31     1.20  -393.00      6.10     -8.40    2.52     19040.0
 2012 07 13 00 08 00 000   -3.66    -1.33     1.37  -395.50     11.20     -2.70    2.48     18740.0
 2012 07 13 00 09 00 000   -3.69    -1.28     1.30  -395.50     11.20     -2.70    2.48     18785.0
 2012 07 13 00 10 00 000   -3.72    -1.26     1.28  -394.60     10.50     -3.90    2.46     22318.0
 2012 07 13 00 11 00 000   -3.77    -1.14     1.27  -394.90     11.70     -2.80    2.47     18908.0
 2012 07 13 00 12 00 000   -3.70    -1.28     1.29  -393.60     10.90     -5.70    2.42     17698.0
 2012 07 13 00 13 00 000   -3.72    -1.26     1.26  -393.60     10.90     -5.80    2.42     17691.0
 2012 07 13 00 14 00 000   -3.73    -1.27     1.20  -393.60     10.90     -5.80    2.42     17691.0
 2012 07 13 00 15 00 000   -3.65    -1.40     1.26  -394.70     12.20     -1.90    2.52     18847.0
 2012 07 13 00 16 00 000   -3.64    -1.44     1.26  -394.70     12.20     -1.90    2.52     18847.0
 2012 07 13 00 17 00 000   -3.67    -1.41     1.22  -394.80     11.20     -0.80    2.53     19864.0
 2012 07 13 00 18 00 000   -3.64    -1.50     1.17  -394.80     11.20     -0.80    2.53     19864.0
 2012 07 13 00 19 00 000   -3.64    -1.50     1.18  -395.80     15.00     -0.20    2.44     19029.0
