
Downloaded from OMNIWeb and processed by omniweb_read.py

No AlphaRatio was considered

#TIMEDELAY
0.0

#START
 2023 04 21 00 00 00 000    2.57    -5.09     3.26  -378.30    -10.70      2.10    1.70     16571.0
 2023 04 21 00 01 00 000    2.63    -5.20     3.08  -376.00     -7.90      5.50    1.65     18933.0
 2023 04 21 00 02 00 000    2.61    -5.19     3.13  -376.00     -7.90      5.50    1.65     18933.0
 2023 04 21 00 03 00 000    2.65    -5.26     2.96  -377.90    -12.20      3.60    1.43     14872.0
 2023 04 21 00 04 00 000    2.69    -5.25     2.94  -378.00    -12.40      3.50    1.42     14686.0
 2023 04 21 00 05 00 000    2.63    -5.35     2.83  -376.80    -16.00      1.70    1.44     16114.0
 2023 04 21 00 06 00 000    2.62    -5.31     2.90  -376.80    -16.00      1.70    1.44     16114.0
 2023 04 21 00 07 00 000    2.56    -5.24     3.08  -376.80    -16.00      1.70    1.44     16114.0
 2023 04 21 00 08 00 000    2.67    -5.29     2.94  -376.10     -8.40      3.60    1.49     16471.0
 2023 04 21 00 09 00 000    2.76    -5.31     2.83  -376.10     -8.40      3.60    1.49     16471.0
 2023 04 21 00 10 00 000    2.79    -5.28     2.88  -376.10     -8.40      3.60    1.49     16471.0
 2023 04 21 00 11 00 000    2.91    -5.30     2.72  -374.70     -7.00      1.20    1.31     16511.0
 2023 04 21 00 12 00 000    2.87    -5.24     2.87  -374.70     -7.00      1.20    1.31     16511.0
 2023 04 21 00 13 00 000    2.80    -5.26     2.89  -376.10     -8.20      5.30    1.43     16431.0
 2023 04 21 00 14 00 000    2.85    -5.23     2.88  -376.10     -8.20      5.30    1.43     16431.0
 2023 04 21 00 15 00 000    2.83    -5.28     2.82  -376.10     -8.20      5.30    1.43     16431.0
 2023 04 21 00 16 00 000    2.89    -5.35     2.61  -374.70     -8.20      0.60    1.39     19104.0
 2023 04 21 00 17 00 000    2.93    -5.29     2.67  -374.70     -8.20      0.60    1.39     19104.0
 2023 04 21 00 18 00 000    2.85    -5.20     2.93  -371.70    -12.40     -5.80    1.41     13013.0
 2023 04 21 00 19 00 000    3.07    -5.35     2.38  -372.20    -11.80     -3.50    1.40     16070.0
 2023 04 21 00 20 00 000    3.22    -5.28     2.30  -370.80    -15.80     -3.20    1.38     15214.0
 2023 04 21 00 21 00 000    3.39    -5.18     2.34  -369.30    -17.90     -3.20    1.44     14231.0
 2023 04 21 00 22 00 000    3.22    -5.07     2.73  -368.90    -14.10     -5.10    1.52     15497.0
 2023 04 21 00 23 00 000    3.27    -4.99     2.80  -369.50     -8.50     -1.40    1.58     14464.0
 2023 04 21 00 24 00 000    3.22    -4.94     2.95  -369.10    -10.60     -0.60    1.58     14742.0
 2023 04 21 00 25 00 000    3.18    -5.01     2.88  -370.00     -5.20     -1.60    1.59     14348.0
 2023 04 21 00 26 00 000    3.34    -4.82     2.97  -370.00     -5.20     -1.60    1.59     14348.0
 2023 04 21 00 27 00 000    3.30    -5.20     2.42  -367.20     -9.30     -0.80    1.53     15604.0
 2023 04 21 00 28 00 000    3.10    -5.39     2.25  -367.30     -9.30     -0.90    1.53     15598.0
 2023 04 21 00 29 00 000    2.98    -5.58     1.92  -372.00    -10.00     -6.90    1.40     15199.0
 2023 04 21 00 30 00 000    3.01    -5.59     1.89  -371.90    -12.80     -7.80    1.45     17909.0
 2023 04 21 00 31 00 000    3.02    -5.61     1.76  -371.80    -16.60     -9.00    1.53     21657.0
 2023 04 21 00 32 00 000    3.03    -5.63     1.67  -372.50    -19.30    -13.40    1.34     15973.0
 2023 04 21 00 33 00 000    3.03    -5.65     1.60  -372.50    -19.70    -13.60    1.34     15748.0
 2023 04 21 00 34 00 000    3.07    -5.62     1.67  -372.80    -21.80    -12.30    1.40     16994.0
 2023 04 21 00 35 00 000    3.08    -5.61     1.63  -370.60    -20.20     -9.40    1.43     14035.0
 2023 04 21 00 36 00 000    3.13    -5.59     1.57  -370.30    -20.00     -9.00    1.43     13667.0
 2023 04 21 00 37 00 000    3.14    -5.53     1.74  -372.20    -25.90    -13.60    1.43     18677.0
 2023 04 21 00 38 00 000    3.01    -5.67     1.44  -373.00    -24.10    -14.60    1.49     18355.0
 2023 04 21 00 39 00 000    2.86    -5.75     1.41  -374.60    -20.90    -15.80    1.56     17034.0
 2023 04 21 00 40 00 000    2.76    -5.82     1.40  -375.70    -20.60    -13.80    1.41     14007.0
 2023 04 21 00 41 00 000    2.74    -5.88     1.22  -377.20    -27.30    -18.90    1.41     12876.0
 2023 04 21 00 42 00 000    2.79    -5.86     1.09  -377.20    -27.40    -19.00    1.41     12861.0
 2023 04 21 00 43 00 000    2.84    -5.83     1.17  -376.00    -25.90    -19.50    1.45     14815.0
 2023 04 21 00 44 00 000    2.80    -5.85     1.08  -375.30    -25.10    -19.80    1.47     15878.0
 2023 04 21 00 45 00 000    2.75    -5.86     1.08  -375.20    -28.00    -21.20    1.55     17992.0
