   2013      3     15      2     13      0     26    -13     13
   2013      3     15      2     14      0     27    -13     14
   2013      3     15      2     15      0     27    -13     14
   2013      3     15      2     16      0     27    -13     14
   2013      3     15      2     17      0     27    -13     14
   2013      3     15      2     18      0     27    -13     14
   2013      3     15      2     19      0     27    -13     14
   2013      3     15      2     20      0     27    -13     14
   2013      3     15      2     21      0     27    -13     14
   2013      3     15      2     22      0     27    -13     14
   2013      3     15      2     23      0     25    -13     12
   2013      3     15      2     24      0     25    -13     12
   2013      3     15      2     25      0     27    -13     14
   2013      3     15      2     26      0     29    -14     15
   2013      3     15      2     27      0     29    -14     15
   2013      3     15      2     28      0     29    -14     15
   2013      3     15      2     29      0     28    -14     14
   2013      3     15      2     30      0     27    -14     13
   2013      3     15      2     31      0     29    -15     14
   2013      3     15      2     32      0     28    -15     13
   2013      3     15      2     33      0     29    -15     14
   2013      3     15      2     34      0     29    -15     14
   2013      3     15      2     35      0     29    -14     15
   2013      3     15      2     36      0     29    -14     15
   2013      3     15      2     37      0     29    -14     15
   2013      3     15      2     38      0     30    -14     16
   2013      3     15      2     39      0     30    -14     16
   2013      3     15      2     40      0     29    -15     14
   2013      3     15      2     41      0     31    -16     15
   2013      3     15      2     42      0     33    -16     17
   2013      3     15      2     43      0     34    -17     17
   2013      3     15      2     44      0     33    -17     16
   2013      3     15      2     45      0     30    -15     15
   2013      3     15      2     46      0     30    -14     16
   2013      3     15      2     47      0     29    -12     17
   2013      3     15      2     48      0     27    -10     17
   2013      3     15      2     49      0     27     -9     18
   2013      3     15      2     50      0     25     -9     16
   2013      3     15      2     51      0     25    -10     15
   2013      3     15      2     52      0     32    -12     20
   2013      3     15      2     53      0     36    -13     23
   2013      3     15      2     54      0     43    -15     28
   2013      3     15      2     55      0     48    -16     32
   2013      3     15      2     56      0     47    -17     30
   2013      3     15      2     57      0     39    -18     21
   2013      3     15      2     58      0     38    -19     19
   2013      3     15      2     59      0     39    -19     20
   2013      3     15      3      0      0     41    -19     22
   2013      3     15      3      1      0     41    -19     22
   2013      3     15      3      2      0     43    -20     23
   2013      3     15      3      3      0     43    -20     23
   2013      3     15      3      4      0     41    -18     23
   2013      3     15      3      5      0     38    -16     22
   2013      3     15      3      6      0     38    -16     22
   2013      3     15      3      7      0     38    -16     22
   2013      3     15      3      8      0     37    -17     20
   2013      3     15      3      9      0     36    -17     19
   2013      3     15      3     10      0     36    -17     19
   2013      3     15      3     11      0     38    -17     21
   2013      3     15      3     12      0     38    -17     21
   2013      3     15      3     13      0     40    -17     23
   2013      3     15      3     14      0     41    -18     23
   2013      3     15      3     15      0     43    -18     25
   2013      3     15      3     16      0     42    -18     24
   2013      3     15      3     17      0     42    -18     24
   2013      3     15      3     18      0     42    -18     24
   2013      3     15      3     19      0     41    -18     23
   2013      3     15      3     20      0     41    -17     24
   2013      3     15      3     21      0     41    -17     24
   2013      3     15      3     22      0     41    -17     24
   2013      3     15      3     23      0     40    -17     23
   2013      3     15      3     24      0     41    -18     23
   2013      3     15      3     25      0     42    -19     23
   2013      3     15      3     26      0     43    -19     24
   2013      3     15      3     27      0     43    -18     25
   2013      3     15      3     28      0     42    -18     24
   2013      3     15      3     29      0     42    -18     24
   2013      3     15      3     30      0     44    -19     25
   2013      3     15      3     31      0     44    -19     25
   2013      3     15      3     32      0     43    -19     24
   2013      3     15      3     33      0     43    -19     24
   2013      3     15      3     34      0     46    -19     27
   2013      3     15      3     35      0     47    -19     28
   2013      3     15      3     36      0     48    -19     29
   2013      3     15      3     37      0     47    -18     29
   2013      3     15      3     38      0     47    -18     29
   2013      3     15      3     39      0     48    -19     29
   2013      3     15      3     40      0     49    -20     29
   2013      3     15      3     41      0     48    -20     28
   2013      3     15      3     42      0     48    -20     28
   2013      3     15      3     43      0     46    -19     27
   2013      3     15      3     44      0     47    -19     28
   2013      3     15      3     45      0     48    -19     29
   2013      3     15      3     46      0     50    -20     30
