File created by python code using SuperMAGGetIndices

============================================================
<year>  <month>  <day>  <hour>  <min>  <sec>  <SME (nT)>  <SML (nT)>  <SMU (nT)>
2013  03  16  00  00  00   118.69   -86.79    31.90
2013  03  16  00  01  00   131.48   -93.59    37.88
2013  03  16  00  02  00   141.73  -102.65    39.08
2013  03  16  00  03  00   152.84  -113.62    39.22
2013  03  16  00  04  00   158.03  -120.77    37.26
2013  03  16  00  05  00   157.12  -116.98    40.14
2013  03  16  00  06  00   158.22  -114.06    44.16
2013  03  16  00  07  00   168.78  -120.91    47.87
2013  03  16  00  08  00   190.84  -140.26    50.57
2013  03  16  00  09  00   197.80  -145.67    52.12
2013  03  16  00  10  00   204.08  -152.20    51.87
2013  03  16  00  11  00   200.10  -149.30    50.79
2013  03  16  00  12  00   206.39  -156.09    50.30
2013  03  16  00  13  00   207.18  -155.93    51.25
2013  03  16  00  14  00   216.26  -163.90    52.36
2013  03  16  00  15  00   221.12  -169.39    51.74
2013  03  16  00  16  00   220.57  -169.73    50.85
2013  03  16  00  17  00   224.68  -172.90    51.78
2013  03  16  00  18  00   228.14  -173.66    54.48
2013  03  16  00  19  00   230.46  -175.78    54.68
2013  03  16  00  20  00   222.84  -170.78    52.06
2013  03  16  00  21  00   217.72  -170.30    47.42
2013  03  16  00  22  00   215.17  -170.67    44.50
2013  03  16  00  23  00   219.94  -176.80    43.14
2013  03  16  00  24  00   228.91  -185.84    43.07
2013  03  16  00  25  00   234.27  -189.59    44.68
2013  03  16  00  26  00   233.37  -187.77    45.61
2013  03  16  00  27  00   233.70  -188.97    44.73
2013  03  16  00  28  00   233.27  -190.70    42.57
2013  03  16  00  29  00   230.57  -190.84    39.73
2013  03  16  00  30  00   238.58  -200.66    37.92
2013  03  16  00  31  00   239.84  -201.98    37.86
2013  03  16  00  32  00   236.18  -197.57    38.61
2013  03  16  00  33  00   240.52  -201.66    38.87
2013  03  16  00  34  00   233.75  -195.79    37.97
2013  03  16  00  35  00   225.35  -189.02    36.33
2013  03  16  00  36  00   219.37  -185.28    34.09
2013  03  16  00  37  00   216.76  -184.76    32.00
2013  03  16  00  38  00   226.21  -194.94    31.27
2013  03  16  00  39  00   236.86  -207.29    29.57
2013  03  16  00  40  00   239.16  -209.86    29.30
2013  03  16  00  41  00   243.21  -213.99    29.22
2013  03  16  00  42  00   241.70  -212.89    28.81
2013  03  16  00  43  00   235.30  -206.83    28.47
2013  03  16  00  44  00   234.92  -208.41    26.52
2013  03  16  00  45  00   239.32  -212.78    26.54
2013  03  16  00  46  00   241.20  -212.45    28.76
2013  03  16  00  47  00   246.60  -211.99    34.61
2013  03  16  00  48  00   251.43  -210.81    40.61
2013  03  16  00  49  00   253.40  -218.33    35.07
2013  03  16  00  50  00   260.94  -225.39    35.55
2013  03  16  00  51  00   267.12  -228.08    39.03
2013  03  16  00  52  00   266.83  -225.14    41.69
2013  03  16  00  53  00   258.28  -219.44    38.84
2013  03  16  00  54  00   255.87  -218.38    37.50
2013  03  16  00  55  00   255.92  -218.63    37.29
2013  03  16  00  56  00   252.60  -217.91    34.70
2013  03  16  00  57  00   248.76  -211.96    36.81
2013  03  16  00  58  00   248.49  -211.83    36.66
2013  03  16  00  59  00   257.35  -220.56    36.79
2013  03  16  01  00  00   272.50  -231.74    40.75
2013  03  16  01  01  00   287.32  -241.50    45.82
2013  03  16  01  02  00   290.92  -247.34    43.58
2013  03  16  01  03  00   283.96  -243.17    40.79
2013  03  16  01  04  00   273.30  -233.09    40.20
2013  03  16  01  05  00   270.96  -232.15    38.81
2013  03  16  01  06  00   277.09  -236.46    40.63
2013  03  16  01  07  00   282.29  -242.44    39.85
2013  03  16  01  08  00   275.62  -238.50    37.12
2013  03  16  01  09  00   269.68  -231.26    38.42
2013  03  16  01  10  00   266.85  -229.22    37.64
2013  03  16  01  11  00   266.08  -230.87    35.21
2013  03  16  01  12  00   248.10  -212.79    35.31
2013  03  16  01  13  00   235.53  -200.83    34.70
2013  03  16  01  14  00   237.17  -200.74    36.44
2013  03  16  01  15  00   244.43  -202.93    41.50
2013  03  16  01  16  00   244.18  -199.74    44.45
2013  03  16  01  17  00   236.18  -193.48    42.70
2013  03  16  01  18  00   234.74  -193.23    41.50
2013  03  16  01  19  00   248.19  -200.72    47.47
2013  03  16  01  20  00   274.09  -214.57    59.51
2013  03  16  01  21  00   270.41  -210.61    59.80
2013  03  16  01  22  00   266.55  -206.02    60.53
2013  03  16  01  23  00   264.49  -202.68    61.81
2013  03  16  01  24  00   270.81  -204.57    66.24
2013  03  16  01  25  00   281.55  -210.21    71.34
2013  03  16  01  26  00   288.04  -205.53    82.51
2013  03  16  01  27  00   287.34  -207.47    79.87
2013  03  16  01  28  00   293.75  -216.79    76.96
2013  03  16  01  29  00   303.06  -221.48    81.58
2013  03  16  01  30  00   302.18  -216.50    85.68
2013  03  16  01  31  00   299.55  -212.71    86.84
2013  03  16  01  32  00   298.67  -211.24    87.43
2013  03  16  01  33  00   295.83  -208.19    87.63
2013  03  16  01  34  00   291.51  -206.78    84.74
2013  03  16  01  35  00   293.66  -202.55    91.10
2013  03  16  01  36  00   290.46  -192.72    97.74
2013  03  16  01  37  00   306.14  -201.83   104.31
2013  03  16  01  38  00   319.82  -207.20   112.62
2013  03  16  01  39  00   325.59  -210.69   114.90
2013  03  16  01  40  00   321.92  -210.64   111.28
2013  03  16  01  41  00   318.11  -206.41   111.70
2013  03  16  01  42  00   318.44  -199.82   118.62
2013  03  16  01  43  00   315.53  -201.65   113.88
2013  03  16  01  44  00   306.98  -210.36    96.62
2013  03  16  01  45  00   311.10  -223.04    88.06
2013  03  16  01  46  00   308.91  -225.40    83.51
2013  03  16  01  47  00   310.45  -223.22    87.23
2013  03  16  01  48  00   359.84  -221.43   138.41
2013  03  16  01  49  00   387.30  -213.31   173.98
2013  03  16  01  50  00   291.73  -206.14    85.59
2013  03  16  01  51  00   538.83  -411.01   127.82
2013  03  16  01  52  00   490.86  -372.16   118.70
2013  03  16  01  53  00   458.36  -344.64   113.72
2013  03  16  01  54  00   487.37  -364.99   122.39
2013  03  16  01  55  00   611.03  -468.54   142.49
2013  03  16  01  56  00   540.80  -389.39   151.40
2013  03  16  01  57  00   401.58  -262.46   139.12
2013  03  16  01  58  00   375.69  -236.36   139.33
2013  03  16  01  59  00   418.90  -257.52   161.38
2013  03  16  02  00  00   507.79  -355.63   152.16
2013  03  16  02  01  00   465.52  -341.43   124.09
2013  03  16  02  02  00   504.49  -401.75   102.74
2013  03  16  02  03  00   559.21  -465.91    93.30
2013  03  16  02  04  00   584.97  -498.10    86.87
2013  03  16  02  05  00   539.25  -458.20    81.05
2013  03  16  02  06  00   504.62  -425.02    79.60
2013  03  16  02  07  00   498.83  -418.64    80.19
2013  03  16  02  08  00   458.03  -385.04    72.99
2013  03  16  02  09  00   443.00  -345.09    97.91
2013  03  16  02  10  00   484.02  -358.73   125.29
2013  03  16  02  11  00   469.21  -339.00   130.21
2013  03  16  02  12  00   470.34  -321.65   148.69
2013  03  16  02  13  00   464.93  -306.44   158.49
2013  03  16  02  14  00   443.59  -284.49   159.10
2013  03  16  02  15  00   531.41  -404.34   127.07
2013  03  16  02  16  00   497.43  -388.27   109.16
2013  03  16  02  17  00   527.85  -426.82   101.03
2013  03  16  02  18  00   487.65  -384.48   103.17
2013  03  16  02  19  00   498.34  -396.73   101.62
2013  03  16  02  20  00   425.95  -333.81    92.13
