year mm dd hh mm ss msec long lat alt
2024 5 7 0 45 0 0 67.97 -14.66 489.97
2024 5 7 0 46 0 0 67.79 -10.82 489.36
2024 5 7 0 47 0 0 67.61 -6.99 488.87
2024 5 7 0 48 0 0 67.43 -3.15 488.51
2024 5 7 0 49 0 0 67.25 0.68 488.29
2024 5 7 0 50 0 0 67.07 4.52 488.20
2024 5 7 0 51 0 0 66.89 8.36 488.24
2024 5 7 0 52 0 0 66.71 12.19 488.41
2024 5 7 0 53 0 0 66.53 16.03 488.71
2024 5 7 0 54 0 0 66.35 19.86 489.12
2024 5 7 0 55 0 0 66.18 23.69 489.63
2024 5 7 0 56 0 0 66.01 27.52 490.23
2024 5 7 0 57 0 0 65.85 31.35 490.91
2024 5 7 0 58 0 0 65.70 35.18 491.64
2024 5 7 0 59 0 0 65.56 39.00 492.42
2024 5 7 1 0 0 0 65.43 42.82 493.21
2024 5 7 1 1 0 0 65.31 46.63 494.00
2024 5 7 1 2 0 0 65.22 50.45 494.78
2024 5 7 1 3 0 0 65.15 54.26 495.51
2024 5 7 1 4 0 0 65.12 58.06 496.19
2024 5 7 1 5 0 0 65.14 61.87 496.80
2024 5 7 1 6 0 0 65.24 65.67 497.31
2024 5 7 1 7 0 0 65.45 69.47 497.72
2024 5 7 1 8 0 0 65.87 73.26 498.01
2024 5 7 1 9 0 0 66.67 77.05 498.16
2024 5 7 1 10 0 0 68.32 80.83 498.18
2024 5 7 1 11 0 0 72.58 84.59 498.05
2024 5 7 1 12 0 0 95.48 88.17 497.78
2024 5 7 1 13 0 0 217.11 87.50 497.35
2024 5 7 1 14 0 0 231.46 83.83 496.78
2024 5 7 1 15 0 0 234.87 80.07 496.07
2024 5 7 1 16 0 0 236.28 76.28 495.22
2024 5 7 1 17 0 0 236.97 72.48 494.24
2024 5 7 1 18 0 0 237.34 68.68 493.16
2024 5 7 1 19 0 0 237.53 64.88 491.97
2024 5 7 1 20 0 0 237.61 61.07 490.71
2024 5 7 1 21 0 0 237.62 57.26 489.38
2024 5 7 1 22 0 0 237.58 53.44 488.01
2024 5 7 1 23 0 0 237.51 49.63 486.62
2024 5 7 1 24 0 0 237.41 45.80 485.23
2024 5 7 1 25 0 0 237.29 41.98 483.87
2024 5 7 1 26 0 0 237.16 38.15 482.55
2024 5 7 1 27 0 0 237.01 34.31 481.30
2024 5 7 1 28 0 0 236.86 30.48 480.13
2024 5 7 1 29 0 0 236.69 26.64 479.08
2024 5 7 1 30 0 0 236.53 22.79 478.15
2024 5 7 1 31 0 0 236.35 18.95 477.37
2024 5 7 1 32 0 0 236.18 15.10 476.75
2024 5 7 1 33 0 0 236.00 11.25 476.29
2024 5 7 1 34 0 0 235.82 7.40 476.02
2024 5 7 1 35 0 0 235.64 3.55 475.93
2024 5 7 1 36 0 0 235.46 -0.30 476.03
2024 5 7 1 37 0 0 235.27 -4.15 476.32
2024 5 7 1 38 0 0 235.09 -8.00 476.80
2024 5 7 1 39 0 0 234.91 -11.85 477.46
2024 5 7 1 40 0 0 234.74 -15.70 478.30
2024 5 7 1 41 0 0 234.56 -19.54 479.29
2024 5 7 1 42 0 0 234.39 -23.38 480.44
2024 5 7 1 43 0 0 234.22 -27.22 481.71
2024 5 7 1 44 0 0 234.06 -31.06 483.10
2024 5 7 1 45 0 0 233.91 -34.89 484.58
2024 5 7 1 46 0 0 233.76 -38.72 486.13
2024 5 7 1 47 0 0 233.63 -42.55 487.73
2024 5 7 1 48 0 0 233.51 -46.37 489.36
2024 5 7 1 49 0 0 233.42 -50.19 490.99
2024 5 7 1 50 0 0 233.35 -54.00 492.60
2024 5 7 1 51 0 0 233.31 -57.81 494.16
2024 5 7 1 52 0 0 233.33 -61.62 495.66
2024 5 7 1 53 0 0 233.42 -65.42 497.08
2024 5 7 1 54 0 0 233.63 -69.22 498.39
2024 5 7 1 55 0 0 234.03 -73.01 499.57
2024 5 7 1 56 0 0 234.80 -76.80 500.62
2024 5 7 1 57 0 0 236.36 -80.58 501.53
2024 5 7 1 58 0 0 240.29 -84.33 502.27
2024 5 7 1 59 0 0 259.53 -87.95 502.84
2024 5 7 2 0 0 0 22.50 -87.74 503.25
2024 5 7 2 1 0 0 39.23 -84.11 503.48
2024 5 7 2 2 0 0 42.91 -80.35 503.54
2024 5 7 2 3 0 0 44.39 -76.57 503.44
2024 5 7 2 4 0 0 45.13 -72.79 503.17
2024 5 7 2 5 0 0 45.51 -69.00 502.75
2024 5 7 2 6 0 0 45.71 -65.21 502.19
2024 5 7 2 7 0 0 45.80 -61.41 501.50
2024 5 7 2 8 0 0 45.81 -57.61 500.70
2024 5 7 2 9 0 0 45.78 -53.81 499.81
2024 5 7 2 10 0 0 45.71 -50.00 498.84
2024 5 7 2 11 0 0 45.61 -46.19 497.82
2024 5 7 2 12 0 0 45.49 -42.38 496.76
2024 5 7 2 13 0 0 45.36 -38.57 495.69
2024 5 7 2 14 0 0 45.21 -34.75 494.62
2024 5 7 2 15 0 0 45.06 -30.93 493.59
2024 5 7 2 16 0 0 44.90 -27.10 492.59
2024 5 7 2 17 0 0 44.73 -23.27 491.67
2024 5 7 2 18 0 0 44.56 -19.44 490.82
2024 5 7 2 19 0 0 44.38 -15.61 490.07
2024 5 7 2 20 0 0 44.20 -11.78 489.43
2024 5 7 2 21 0 0 44.02 -7.94 488.91
2024 5 7 2 22 0 0 43.84 -4.11 488.51
2024 5 7 2 23 0 0 43.66 -0.27 488.25
2024 5 7 2 24 0 0 43.48 3.57 488.12
2024 5 7 2 25 0 0 43.30 7.40 488.13
2024 5 7 2 26 0 0 43.11 11.24 488.27
2024 5 7 2 27 0 0 42.94 15.08 488.53
2024 5 7 2 28 0 0 42.76 18.91 488.91
2024 5 7 2 29 0 0 42.59 22.74 489.40
2024 5 7 2 30 0 0 42.42 26.57 489.97
2024 5 7 2 31 0 0 42.26 30.40 490.63
2024 5 7 2 32 0 0 42.10 34.23 491.35
2024 5 7 2 33 0 0 41.96 38.05 492.11
2024 5 7 2 34 0 0 41.82 41.87 492.89
2024 5 7 2 35 0 0 41.70 45.68 493.69
2024 5 7 2 36 0 0 41.60 49.50 494.46
2024 5 7 2 37 0 0 41.52 53.31 495.21
2024 5 7 2 38 0 0 41.48 57.12 495.90
2024 5 7 2 39 0 0 41.49 60.92 496.52
2024 5 7 2 40 0 0 41.56 64.72 497.05
2024 5 7 2 41 0 0 41.75 68.52 497.49
2024 5 7 2 42 0 0 42.11 72.32 497.80
2024 5 7 2 43 0 0 42.78 76.11 497.99
2024 5 7 2 44 0 0 44.14 79.90 498.04
2024 5 7 2 45 0 0 47.38 83.66 497.95
2024 5 7 2 46 0 0 60.45 87.34 497.71
2024 5 7 2 47 0 0 180.38 88.31 497.33
2024 5 7 2 48 0 0 206.19 84.76 496.79
2024 5 7 2 49 0 0 210.68 81.00 496.11
2024 5 7 2 50 0 0 212.39 77.22 495.30
2024 5 7 2 51 0 0 213.21 73.43 494.36
2024 5 7 2 52 0 0 213.64 69.63 493.30
2024 5 7 2 53 0 0 213.87 65.82 492.14
2024 5 7 2 54 0 0 213.97 62.02 490.90
2024 5 7 2 55 0 0 213.99 58.20 489.59
2024 5 7 2 56 0 0 213.96 54.39 488.23
2024 5 7 2 57 0 0 213.90 50.57 486.85
2024 5 7 2 58 0 0 213.80 46.75 485.46
2024 5 7 2 59 0 0 213.69 42.92 484.09
2024 5 7 3 0 0 0 213.56 39.09 482.77
2024 5 7 3 1 0 0 213.41 35.26 481.50
2024 5 7 3 2 0 0 213.26 31.42 480.32
2024 5 7 3 3 0 0 213.10 27.59 479.24
2024 5 7 3 4 0 0 212.93 23.74 478.29
2024 5 7 3 5 0 0 212.76 19.90 477.47
2024 5 7 3 6 0 0 212.59 16.05 476.82
2024 5 7 3 7 0 0 212.41 12.20 476.32
2024 5 7 3 8 0 0 212.23 8.35 476.01
2024 5 7 3 9 0 0 212.05 4.50 475.88
2024 5 7 3 10 0 0 211.87 0.65 475.94
2024 5 7 3 11 0 0 211.68 -3.20 476.19
2024 5 7 3 12 0 0 211.50 -7.05 476.63
2024 5 7 3 13 0 0 211.32 -10.90 477.25
2024 5 7 3 14 0 0 211.14 -14.74 478.05
2024 5 7 3 15 0 0 210.97 -18.59 479.01
2024 5 7 3 16 0 0 210.79 -22.43 480.12
2024 5 7 3 17 0 0 210.63 -26.27 481.37
2024 5 7 3 18 0 0 210.46 -30.11 482.74
2024 5 7 3 19 0 0 210.31 -33.94 484.20
2024 5 7 3 20 0 0 210.16 -37.77 485.74
2024 5 7 3 21 0 0 210.03 -41.60 487.34
2024 5 7 3 22 0 0 209.90 -45.42 488.96
2024 5 7 3 23 0 0 209.80 -49.24 490.60
2024 5 7 3 24 0 0 209.72 -53.06 492.22
2024 5 7 3 25 0 0 209.68 -56.87 493.80
2024 5 7 3 26 0 0 209.68 -60.68 495.32
2024 5 7 3 27 0 0 209.75 -64.48 496.76
2024 5 7 3 28 0 0 209.93 -68.28 498.10
2024 5 7 3 29 0 0 210.27 -72.07 499.32
2024 5 7 3 30 0 0 210.92 -75.86 500.41
2024 5 7 3 31 0 0 212.20 -79.64 501.35
2024 5 7 3 32 0 0 215.23 -83.41 502.14
2024 5 7 3 33 0 0 226.67 -87.10 502.76
2024 5 7 3 34 0 0 342.32 -88.52 503.21
2024 5 7 3 35 0 0 13.79 -85.03 503.49
2024 5 7 3 36 0 0 18.69 -81.28 503.59
2024 5 7 3 37 0 0 20.50 -77.51 503.53
2024 5 7 3 38 0 0 21.36 -73.73 503.30
2024 5 7 3 39 0 0 21.81 -69.94 502.92
2024 5 7 3 40 0 0 22.05 -66.14 502.39
2024 5 7 3 41 0 0 22.16 -62.35 501.73
2024 5 7 3 42 0 0 22.18 -58.55 500.96
2024 5 7 3 43 0 0 22.16 -54.75 500.09
2024 5 7 3 44 0 0 22.09 -50.94 499.14
2024 5 7 3 45 0 0 22.00 -47.14 498.13
2024 5 7 3 46 0 0 21.89 -43.33 497.08
2024 5 7 3 47 0 0 21.76 -39.51 496.01
2024 5 7 3 48 0 0 21.62 -35.69 494.94
2024 5 7 3 49 0 0 21.46 -31.87 493.89
2024 5 7 3 50 0 0 21.30 -28.05 492.89
2024 5 7 3 51 0 0 21.14 -24.22 491.94
2024 5 7 3 52 0 0 20.97 -20.39 491.07
2024 5 7 3 53 0 0 20.79 -16.56 490.30
2024 5 7 3 54 0 0 20.61 -12.73 489.62
2024 5 7 3 55 0 0 20.43 -8.89 489.07
2024 5 7 3 56 0 0 20.25 -5.06 488.64
2024 5 7 3 57 0 0 20.07 -1.22 488.34
2024 5 7 3 58 0 0 19.89 2.62 488.17
2024 5 7 3 59 0 0 19.70 6.45 488.14
2024 5 7 4 0 0 0 19.52 10.29 488.24
2024 5 7 4 1 0 0 19.34 14.13 488.47
2024 5 7 4 2 0 0 19.17 17.96 488.81
2024 5 7 4 3 0 0 18.99 21.79 489.27
2024 5 7 4 4 0 0 18.82 25.62 489.82
2024 5 7 4 5 0 0 18.66 29.45 490.45
2024 5 7 4 6 0 0 18.50 33.28 491.15
2024 5 7 4 7 0 0 18.35 37.10 491.90
2024 5 7 4 8 0 0 18.22 40.92 492.68
2024 5 7 4 9 0 0 18.09 44.74 493.46
2024 5 7 4 10 0 0 17.99 48.55 494.24
2024 5 7 4 11 0 0 17.90 52.37 494.99
2024 5 7 4 12 0 0 17.85 56.17 495.69
2024 5 7 4 13 0 0 17.84 59.98 496.33
2024 5 7 4 14 0 0 17.90 63.78 496.88
2024 5 7 4 15 0 0 18.05 67.58 497.33
2024 5 7 4 16 0 0 18.35 71.38 497.67
2024 5 7 4 17 0 0 18.93 75.17 497.89
2024 5 7 4 18 0 0 20.06 78.96 497.97
2024 5 7 4 19 0 0 22.60 82.73 497.91
2024 5 7 4 20 0 0 31.01 86.45 497.70
2024 5 7 4 21 0 0 125.57 88.90 497.35
2024 5 7 4 22 0 0 180.20 85.68 496.84
2024 5 7 4 23 0 0 186.36 81.94 496.20
2024 5 7 4 24 0 0 188.45 78.16 495.41
2024 5 7 4 25 0 0 189.42 74.36 494.50
2024 5 7 4 26 0 0 189.93 70.57 493.46
2024 5 7 4 27 0 0 190.19 66.76 492.33
2024 5 7 4 28 0 0 190.32 62.96 491.10
2024 5 7 4 29 0 0 190.36 59.15 489.80
2024 5 7 4 30 0 0 190.34 55.33 488.46
2024 5 7 4 31 0 0 190.28 51.52 487.08
2024 5 7 4 32 0 0 190.19 47.69 485.69
2024 5 7 4 33 0 0 190.08 43.87 484.31
2024 5 7 4 34 0 0 189.96 40.04 482.97
2024 5 7 4 35 0 0 189.82 36.21 481.69
2024 5 7 4 36 0 0 189.67 32.37 480.49
2024 5 7 4 37 0 0 189.51 28.53 479.39
2024 5 7 4 38 0 0 189.34 24.69 478.40
2024 5 7 4 39 0 0 189.17 20.85 477.55
2024 5 7 4 40 0 0 189.00 17.00 476.86
2024 5 7 4 41 0 0 188.82 13.15 476.33
2024 5 7 4 42 0 0 188.64 9.30 475.97
2024 5 7 4 43 0 0 188.46 5.45 475.80
2024 5 7 4 44 0 0 188.28 1.60 475.82
2024 5 7 4 45 0 0 188.09 -2.25 476.03
2024 5 7 4 46 0 0 187.91 -6.10 476.42
2024 5 7 4 47 0 0 187.73 -9.95 477.01
2024 5 7 4 48 0 0 187.55 -13.80 477.77
2024 5 7 4 49 0 0 187.38 -17.64 478.69
2024 5 7 4 50 0 0 187.20 -21.49 479.78
2024 5 7 4 51 0 0 187.03 -25.33 481.00
2024 5 7 4 52 0 0 186.87 -29.16 482.35
2024 5 7 4 53 0 0 186.71 -33.00 483.79
2024 5 7 4 54 0 0 186.56 -36.83 485.32
2024 5 7 4 55 0 0 186.42 -40.66 486.91
2024 5 7 4 56 0 0 186.30 -44.48 488.54
2024 5 7 4 57 0 0 186.19 -48.30 490.18
2024 5 7 4 58 0 0 186.10 -52.12 491.81
2024 5 7 4 59 0 0 186.05 -55.93 493.41
2024 5 7 5 0 0 0 186.04 -59.74 494.95
2024 5 7 5 1 0 0 186.09 -63.54 496.42
2024 5 7 5 2 0 0 186.23 -67.34 497.79
2024 5 7 5 3 0 0 186.53 -71.14 499.05
2024 5 7 5 4 0 0 187.08 -74.93 500.18
2024 5 7 5 5 0 0 188.15 -78.71 501.16
2024 5 7 5 6 0 0 190.54 -82.48 502.00
2024 5 7 5 7 0 0 198.10 -86.21 502.66
2024 5 7 5 8 0 0 280.03 -88.97 503.16
2024 5 7 5 9 0 0 347.52 -85.94 503.48
2024 5 7 5 10 0 0 354.31 -82.21 503.64
2024 5 7 5 11 0 0 356.54 -78.44 503.62
2024 5 7 5 12 0 0 357.57 -74.66 503.43
2024 5 7 5 13 0 0 358.09 -70.87 503.09
2024 5 7 5 14 0 0 358.37 -67.08 502.60
2024 5 7 5 15 0 0 358.51 -63.29 501.98
2024 5 7 5 16 0 0 358.55 -59.49 501.24
2024 5 7 5 17 0 0 358.54 -55.69 500.39
2024 5 7 5 18 0 0 358.48 -51.88 499.46
2024 5 7 5 19 0 0 358.39 -48.08 498.46
2024 5 7 5 20 0 0 358.28 -44.27 497.42
2024 5 7 5 21 0 0 358.16 -40.45 496.36
2024 5 7 5 22 0 0 358.02 -36.64 495.29
2024 5 7 5 23 0 0 357.87 -32.82 494.23
2024 5 7 5 24 0 0 357.71 -28.99 493.22
2024 5 7 5 25 0 0 357.54 -25.17 492.25
2024 5 7 5 26 0 0 357.37 -21.34 491.36
2024 5 7 5 27 0 0 357.20 -17.51 490.56
2024 5 7 5 28 0 0 357.02 -13.68 489.86
2024 5 7 5 29 0 0 356.84 -9.84 489.28
2024 5 7 5 30 0 0 356.66 -6.01 488.81
2024 5 7 5 31 0 0 356.48 -2.17 488.48
2024 5 7 5 32 0 0 356.30 1.67 488.27
2024 5 7 5 33 0 0 356.12 5.51 488.20
2024 5 7 5 34 0 0 355.93 9.34 488.27
2024 5 7 5 35 0 0 355.75 13.18 488.46
2024 5 7 5 36 0 0 355.58 17.01 488.77
2024 5 7 5 37 0 0 355.40 20.85 489.19
2024 5 7 5 38 0 0 355.23 24.68 489.72
2024 5 7 5 39 0 0 355.07 28.51 490.32
2024 5 7 5 40 0 0 354.91 32.33 491.00
2024 5 7 5 41 0 0 354.76 36.16 491.73
2024 5 7 5 42 0 0 354.62 39.98 492.49
2024 5 7 5 43 0 0 354.49 43.80 493.27
2024 5 7 5 44 0 0 354.38 47.61 494.04
2024 5 7 5 45 0 0 354.29 51.42 494.79
2024 5 7 5 46 0 0 354.23 55.23 495.50
2024 5 7 5 47 0 0 354.21 59.04 496.15
2024 5 7 5 48 0 0 354.24 62.84 496.71
2024 5 7 5 49 0 0 354.37 66.64 497.18
2024 5 7 5 50 0 0 354.62 70.44 497.54
2024 5 7 5 51 0 0 355.12 74.24 497.78
2024 5 7 5 52 0 0 356.06 78.03 497.89
2024 5 7 5 53 0 0 358.09 81.80 497.86
2024 5 7 5 54 0 0 3.95 85.55 497.68
2024 5 7 5 55 0 0 52.71 88.85 497.35
2024 5 7 5 56 0 0 152.92 86.58 496.87
2024 5 7 5 57 0 0 161.83 82.87 496.25
2024 5 7 5 58 0 0 164.45 79.09 495.49
2024 5 7 5 59 0 0 165.61 75.30 494.60
2024 5 7 6 0 0 0 166.20 71.50 493.59
2024 5 7 6 1 0 0 166.51 67.70 492.47
2024 5 7 6 2 0 0 166.66 63.90 491.26
2024 5 7 6 3 0 0 166.72 60.09 489.98
2024 5 7 6 4 0 0 166.72 56.27 488.64
2024 5 7 6 5 0 0 166.67 52.46 487.26
2024 5 7 6 6 0 0 166.58 48.64 485.87
2024 5 7 6 7 0 0 166.48 44.81 484.49
2024 5 7 6 8 0 0 166.35 40.98 483.14
2024 5 7 6 9 0 0 166.22 37.15 481.84
2024 5 7 6 10 0 0 166.07 33.32 480.62
2024 5 7 6 11 0 0 165.91 29.48 479.49
2024 5 7 6 12 0 0 165.75 25.64 478.48
2024 5 7 6 13 0 0 165.58 21.80 477.60
2024 5 7 6 14 0 0 165.41 17.95 476.87
2024 5 7 6 15 0 0 165.23 14.10 476.30
2024 5 7 6 16 0 0 165.05 10.25 475.91
2024 5 7 6 17 0 0 164.87 6.40 475.70
2024 5 7 6 18 0 0 164.69 2.55 475.67
2024 5 7 6 19 0 0 164.50 -1.30 475.84
2024 5 7 6 20 0 0 164.32 -5.15 476.20
2024 5 7 6 21 0 0 164.14 -9.00 476.74
2024 5 7 6 22 0 0 163.96 -12.85 477.47
2024 5 7 6 23 0 0 163.78 -16.70 478.37
2024 5 7 6 24 0 0 163.61 -20.54 479.42
2024 5 7 6 25 0 0 163.44 -24.38 480.62
2024 5 7 6 26 0 0 163.27 -28.22 481.94
2024 5 7 6 27 0 0 163.11 -32.06 483.38
2024 5 7 6 28 0 0 162.96 -35.89 484.90
2024 5 7 6 29 0 0 162.82 -39.72 486.48
2024 5 7 6 30 0 0 162.69 -43.54 488.11
2024 5 7 6 31 0 0 162.58 -47.36 489.76
2024 5 7 6 32 0 0 162.49 -51.18 491.40
2024 5 7 6 33 0 0 162.43 -54.99 493.02
2024 5 7 6 34 0 0 162.40 -58.80 494.59
2024 5 7 6 35 0 0 162.44 -62.61 496.09
2024 5 7 6 36 0 0 162.55 -66.41 497.49
2024 5 7 6 37 0 0 162.80 -70.20 498.79
2024 5 7 6 38 0 0 163.27 -74.00 499.96
2024 5 7 6 39 0 0 164.18 -77.78 500.99
2024 5 7 6 40 0 0 166.10 -81.56 501.86
2024 5 7 6 41 0 0 171.46 -85.30 502.58
2024 5 7 6 42 0 0 210.76 -88.71 503.12
2024 5 7 6 43 0 0 319.71 -86.83 503.50
2024 5 7 6 44 0 0 329.72 -83.14 503.70
2024 5 7 6 45 0 0 332.53 -79.37 503.73
2024 5 7 6 46 0 0 333.74 -75.59 503.59
2024 5 7 6 47 0 0 334.36 -71.80 503.29
2024 5 7 6 48 0 0 334.69 -68.01 502.84
2024 5 7 6 49 0 0 334.85 -64.22 502.25
2024 5 7 6 50 0 0 334.91 -60.42 501.54
2024 5 7 6 51 0 0 334.91 -56.62 500.72
2024 5 7 6 52 0 0 334.86 -52.82 499.81
2024 5 7 6 53 0 0 334.78 -49.01 498.83
2024 5 7 6 54 0 0 334.68 -45.21 497.80
2024 5 7 6 55 0 0 334.56 -41.39 496.74
2024 5 7 6 56 0 0 334.42 -37.58 495.67
2024 5 7 6 57 0 0 334.27 -33.76 494.61
2024 5 7 6 58 0 0 334.11 -29.94 493.58
2024 5 7 6 59 0 0 333.95 -26.11 492.60
2024 5 7 7 0 0 0 333.78 -22.28 491.69
2024 5 7 7 1 0 0 333.61 -18.45 490.86
2024 5 7 7 2 0 0 333.43 -14.62 490.13
2024 5 7 7 3 0 0 333.25 -10.79 489.51
2024 5 7 7 4 0 0 333.07 -6.95 489.01
2024 5 7 7 5 0 0 332.89 -3.12 488.64
2024 5 7 7 6 0 0 332.71 0.72 488.40
2024 5 7 7 7 0 0 332.53 4.56 488.30
2024 5 7 7 8 0 0 332.34 8.39 488.32
2024 5 7 7 9 0 0 332.16 12.23 488.48
2024 5 7 7 10 0 0 331.99 16.07 488.76
2024 5 7 7 11 0 0 331.81 19.90 489.15
2024 5 7 7 12 0 0 331.64 23.73 489.64
2024 5 7 7 13 0 0 331.47 27.56 490.22
2024 5 7 7 14 0 0 331.31 31.39 490.87
2024 5 7 7 15 0 0 331.16 35.21 491.59
2024 5 7 7 16 0 0 331.01 39.03 492.33
2024 5 7 7 17 0 0 330.88 42.85 493.10
2024 5 7 7 18 0 0 330.77 46.67 493.87
2024 5 7 7 19 0 0 330.67 50.48 494.62
2024 5 7 7 20 0 0 330.60 54.29 495.33
2024 5 7 7 21 0 0 330.57 58.10 495.98
2024 5 7 7 22 0 0 330.59 61.90 496.56
2024 5 7 7 23 0 0 330.69 65.71 497.05
2024 5 7 7 24 0 0 330.91 69.50 497.43
2024 5 7 7 25 0 0 331.33 73.30 497.69
2024 5 7 7 26 0 0 332.13 77.09 497.82
2024 5 7 7 27 0 0 333.79 80.87 497.81
2024 5 7 7 28 0 0 338.09 84.63 497.66
2024 5 7 7 29 0 0 1.58 88.21 497.36
2024 5 7 7 30 0 0 123.00 87.46 496.92
2024 5 7 7 31 0 0 137.01 83.79 496.32
2024 5 7 7 32 0 0 140.37 80.02 495.59
2024 5 7 7 33 0 0 141.76 76.24 494.72
2024 5 7 7 34 0 0 142.45 72.44 493.74
2024 5 7 7 35 0 0 142.81 68.64 492.64
2024 5 7 7 36 0 0 143.00 64.84 491.44
2024 5 7 7 37 0 0 143.08 61.03 490.17
2024 5 7 7 38 0 0 143.09 57.21 488.84
2024 5 7 7 39 0 0 143.05 53.40 487.46
2024 5 7 7 40 0 0 142.97 49.58 486.07
2024 5 7 7 41 0 0 142.87 45.76 484.68
2024 5 7 7 42 0 0 142.75 41.93 483.32
2024 5 7 7 43 0 0 142.62 38.10 482.01
2024 5 7 7 44 0 0 142.47 34.26 480.76
2024 5 7 7 45 0 0 142.32 30.43 479.61
2024 5 7 7 46 0 0 142.15 26.59 478.56
2024 5 7 7 47 0 0 141.99 22.74 477.65
2024 5 7 7 48 0 0 141.81 18.90 476.88
2024 5 7 7 49 0 0 141.64 15.05 476.27
2024 5 7 7 50 0 0 141.46 11.20 475.83
2024 5 7 7 51 0 0 141.28 7.35 475.57
2024 5 7 7 52 0 0 141.10 3.50 475.50
2024 5 7 7 53 0 0 140.91 -0.35 475.63
2024 5 7 7 54 0 0 140.73 -4.20 475.94
2024 5 7 7 55 0 0 140.55 -8.05 476.44
2024 5 7 7 56 0 0 140.37 -11.90 477.12
2024 5 7 7 57 0 0 140.19 -15.75 477.98
2024 5 7 7 58 0 0 140.02 -19.60 479.00
2024 5 7 7 59 0 0 139.85 -23.44 480.17
2024 5 7 8 0 0 0 139.68 -27.28 481.47
2024 5 7 8 1 0 0 139.52 -31.12 482.88
2024 5 7 8 2 0 0 139.36 -34.95 484.39
2024 5 7 8 3 0 0 139.22 -38.78 485.97
2024 5 7 8 4 0 0 139.09 -42.60 487.60
2024 5 7 8 5 0 0 138.97 -46.43 489.25
2024 5 7 8 6 0 0 138.87 -50.24 490.91
2024 5 7 8 7 0 0 138.80 -54.06 492.54
2024 5 7 8 8 0 0 138.77 -57.87 494.14
2024 5 7 8 9 0 0 138.79 -61.67 495.66
2024 5 7 8 10 0 0 138.88 -65.48 497.10
2024 5 7 8 11 0 0 139.09 -69.27 498.44
2024 5 7 8 12 0 0 139.50 -73.07 499.65
2024 5 7 8 13 0 0 140.26 -76.86 500.73
2024 5 7 8 14 0 0 141.84 -80.63 501.66
2024 5 7 8 15 0 0 145.83 -84.39 502.43
2024 5 7 8 16 0 0 165.74 -88.00 503.03
2024 5 7 8 17 0 0 288.65 -87.69 503.45
2024 5 7 8 18 0 0 304.80 -84.05 503.71
2024 5 7 8 19 0 0 308.41 -80.30 503.79
2024 5 7 8 20 0 0 309.88 -76.52 503.70
2024 5 7 8 21 0 0 310.60 -72.73 503.45
2024 5 7 8 22 0 0 310.99 -68.94 503.05
2024 5 7 8 23 0 0 311.18 -65.15 502.51
2024 5 7 8 24 0 0 311.27 -61.36 501.84
2024 5 7 8 25 0 0 311.28 -57.56 501.05
2024 5 7 8 26 0 0 311.24 -53.75 500.17
